DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-24	Soybean        	10.883         	1.244          	3.248          	0.000          	6.390          	0.3370         	298.23         	298.23         	158.52         	0.307          	0.0123         	0.1613         	0.000          	0.000          	161.313        	145.364        	0.000          	
1985-04-28	RyeBioenergyBM 	6.831          	1.222          	0.000          	5.048          	0.561          	0.0000         	142.29         	142.29         	85.19          	0.095          	0.0069         	0.0000         	0.080          	0.086          	79.738         	15.749         	1.579          	
1985-09-25	Maize          	20.854         	2.736          	10.628         	0.000          	7.490          	0.5866         	387.77         	341.73         	152.00         	0.241          	0.0250         	0.1638         	0.000          	0.000          	163.820        	76.788         	0.000          	
1986-05-11	RyeBioenergyBS 	6.947          	1.134          	0.000          	5.232          	0.581          	0.0000         	152.11         	152.11         	102.27         	0.094          	0.0060         	0.0000         	0.080          	0.096          	79.635         	14.856         	1.522          	
1986-09-26	Soybean        	10.215         	1.225          	3.049          	0.000          	5.941          	0.3392         	309.52         	291.25         	111.81         	0.285          	0.0121         	0.1502         	0.000          	0.000          	150.186        	134.604        	0.000          	
1987-04-28	RyeBioenergyBM 	5.018          	1.073          	0.000          	3.550          	0.394          	0.0000         	88.99          	88.99          	121.75         	0.093          	0.0066         	0.0000         	0.077          	0.027          	77.469         	15.190         	2.182          	
1987-09-26	Maize          	17.546         	2.398          	8.395          	0.000          	6.754          	0.5542         	404.31         	305.21         	118.97         	0.238          	0.0234         	0.1594         	0.000          	0.000          	159.385        	78.900         	0.000          	
1988-05-11	RyeBioenergyBS 	6.511          	1.303          	0.000          	4.687          	0.521          	0.0000         	118.91         	118.91         	111.22         	0.099          	0.0073         	0.0000         	0.082          	0.044          	82.383         	16.478         	1.758          	
1988-09-28	Soybean        	9.074          	1.092          	2.724          	0.000          	5.258          	0.3413         	315.91         	273.05         	124.00         	0.255          	0.0109         	0.1349         	0.000          	0.000          	134.932        	119.752        	0.000          	
1989-04-28	RyeBioenergyBM 	4.583          	1.022          	0.000          	3.205          	0.356          	0.0000         	85.52          	85.52          	121.83         	0.082          	0.0060         	0.0000         	0.068          	0.026          	68.025         	13.596         	2.122          	
1989-09-25	Maize          	19.545         	2.611          	9.563          	0.000          	7.372          	0.5647         	350.22         	308.36         	134.61         	0.245          	0.0244         	0.1647         	0.000          	0.000          	164.734        	79.900         	0.000          	
