DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-24	Soybean        	10.883         	1.244          	3.248          	0.000          	6.390          	0.3370         	298.23         	298.23         	158.52         	0.307          	0.0123         	0.1613         	0.000          	0.000          	161.313        	145.364        	0.000          	
1985-04-27	Triticale      	4.566          	0.884          	0.000          	0.000          	3.683          	0.0000         	123.26         	123.26         	99.21          	0.061          	0.0045         	0.0000         	0.000          	0.169          	0.000          	61.289         	0.000          	
1985-09-25	Maize          	21.280         	2.780          	10.811         	0.000          	7.689          	0.5844         	388.55         	350.07         	134.57         	0.257          	0.0258         	0.1752         	0.000          	0.000          	175.188        	81.528         	0.000          	
1986-05-10	Triticale      	2.036          	0.391          	0.000          	0.000          	1.644          	0.0000         	81.09          	81.09          	136.96         	0.031          	0.0018         	0.0000         	0.000          	0.284          	0.000          	30.531         	0.000          	
1986-09-26	Soybean        	10.836         	1.315          	3.211          	0.000          	6.310          	0.3373         	317.67         	311.70         	105.03         	0.301          	0.0130         	0.1581         	0.000          	0.000          	158.071        	143.223        	0.000          	
1987-04-27	Triticale      	3.686          	0.849          	0.000          	0.000          	2.837          	0.0000         	82.99          	82.99          	119.90         	0.063          	0.0047         	0.0000         	0.000          	0.082          	0.000          	63.082         	0.000          	
1987-09-26	Maize          	17.712         	2.414          	8.467          	0.000          	6.831          	0.5535         	404.47         	308.40         	111.44         	0.257          	0.0239         	0.1732         	0.000          	0.000          	173.162        	84.253         	0.000          	
1988-05-10	Triticale      	2.897          	0.679          	0.000          	0.000          	2.218          	0.0000         	93.50          	93.50          	124.33         	0.039          	0.0031         	0.0000         	0.000          	0.179          	0.000          	38.654         	0.000          	
1988-09-28	Soybean        	9.097          	1.095          	2.731          	0.000          	5.271          	0.3413         	316.34         	273.81         	119.08         	0.255          	0.0109         	0.1352         	0.000          	0.000          	135.235        	120.030        	0.000          	
1989-04-27	Triticale      	3.201          	0.779          	0.000          	0.000          	2.421          	0.0000         	78.31          	78.31          	122.87         	0.052          	0.0041         	0.0000         	0.000          	0.079          	0.000          	51.909         	0.000          	
1989-09-25	Maize          	19.572         	2.612          	9.582          	0.000          	7.378          	0.5650         	350.28         	308.75         	117.00         	0.256          	0.0251         	0.1724         	0.000          	0.000          	172.424        	83.159         	0.000          	
1990-05-10	Triticale      	2.747          	0.591          	0.000          	0.000          	2.156          	0.0000         	103.39         	103.39         	130.10         	0.036          	0.0027         	0.0000         	0.000          	0.251          	0.000          	36.005         	0.000          	
1990-09-18	Soybean        	9.846          	1.221          	2.857          	0.000          	5.769          	0.3312         	291.61         	278.14         	107.44         	0.283          	0.0122         	0.1461         	0.000          	0.000          	146.114        	136.466        	0.000          	
