DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-05	Maize          	18.806         	2.463          	10.218         	0.000          	6.125          	0.6252         	372.89         	337.21         	182.96         	0.168          	0.0174         	0.1171         	0.000          	0.072          	117.124        	50.631         	0.000          	
1985-04-15	Triticale      	0.893          	0.203          	0.000          	0.000          	0.690          	0.0000         	36.28          	36.28          	145.66         	0.017          	0.0010         	0.0000         	0.000          	0.294          	0.000          	17.319         	0.000          	
1985-09-06	Soybean        	9.841          	1.257          	2.909          	0.000          	5.675          	0.3389         	365.36         	291.13         	149.36         	0.273          	0.0124         	0.1432         	0.000          	0.000          	143.185        	129.342        	0.000          	
1986-03-31	Triticale      	2.756          	0.677          	0.000          	0.000          	2.079          	0.0000         	57.33          	57.33          	100.82         	0.051          	0.0037         	0.0000         	0.000          	0.041          	0.000          	50.981         	0.000          	
1986-09-02	Maize          	15.308         	1.981          	8.285          	0.000          	5.042          	0.6217         	375.57         	267.83         	145.49         	0.192          	0.0171         	0.1363         	0.000          	0.000          	136.318        	56.102         	0.000          	
1987-04-15	Triticale      	1.813          	0.535          	0.000          	0.000          	1.279          	0.0000         	52.46          	52.46          	116.34         	0.029          	0.0025         	0.0000         	0.000          	0.101          	0.000          	28.957         	0.000          	
1987-09-04	Soybean        	6.233          	1.004          	1.653          	0.000          	3.577          	0.3160         	326.79         	190.84         	156.89         	0.185          	0.0099         	0.0909         	0.000          	0.000          	90.874         	93.762         	0.000          	
1988-03-31	Triticale      	2.551          	0.728          	0.000          	0.000          	1.823          	0.0000         	51.50          	51.50          	117.32         	0.047          	0.0040         	0.0000         	0.000          	0.040          	0.000          	47.106         	0.000          	
1988-09-09	Maize          	14.175         	1.907          	7.699          	0.000          	4.569          	0.6276         	408.48         	250.77         	180.96         	0.179          	0.0174         	0.1258         	0.000          	0.000          	125.818        	52.845         	0.000          	
1989-04-15	Triticale      	1.976          	0.560          	0.000          	0.000          	1.417          	0.0000         	58.32          	58.32          	133.46         	0.032          	0.0027         	0.0000         	0.000          	0.120          	0.000          	31.717         	0.000          	
1989-09-03	Soybean        	10.620         	1.233          	3.245          	0.000          	6.143          	0.3456         	292.04         	286.31         	153.28         	0.299          	0.0121         	0.1606         	0.000          	0.000          	160.584        	138.865        	0.000          	
1990-03-31	Triticale      	3.313          	0.830          	0.000          	0.000          	2.483          	0.0000         	73.84          	73.84          	106.73         	0.058          	0.0047         	0.0000         	0.000          	0.065          	0.000          	57.890         	0.000          	
1990-09-03	Maize          	20.397         	2.720          	10.744         	0.000          	6.933          	0.6078         	402.70         	338.70         	161.64         	0.203          	0.0226         	0.1389         	0.000          	0.000          	138.926        	63.990         	0.000          	
1991-04-15	Triticale      	1.801          	0.422          	0.000          	0.000          	1.378          	0.0000         	62.44          	62.44          	150.40         	0.028          	0.0020         	0.0000         	0.000          	0.233          	0.000          	27.770         	0.000          	
1991-09-03	Soybean        	8.393          	1.048          	2.513          	0.000          	4.832          	0.3421         	338.61         	260.55         	142.49         	0.241          	0.0103         	0.1279         	0.000          	0.000          	127.900        	113.069        	0.000          	
1992-03-31	Triticale      	2.681          	0.707          	0.000          	0.000          	1.974          	0.0000         	50.44          	50.44          	110.45         	0.050          	0.0039         	0.0000         	0.000          	0.047          	0.000          	50.217         	0.000          	
1992-09-07	Maize          	20.140         	2.681          	10.643         	0.000          	6.817          	0.6096         	389.77         	335.34         	153.76         	0.201          	0.0214         	0.1384         	0.000          	0.000          	138.443        	62.425         	0.000          	
1993-04-15	Triticale      	1.129          	0.337          	0.000          	0.000          	0.793          	0.0000         	34.09          	34.09          	123.84         	0.020          	0.0017         	0.0000         	0.000          	0.123          	0.000          	20.093         	0.000          	
1993-09-09	Soybean        	7.101          	1.000          	2.072          	0.000          	4.029          	0.3397         	388.24         	223.91         	159.31         	0.186          	0.0098         	0.0970         	0.000          	0.000          	96.996         	88.754         	0.000          	
1994-03-31	Triticale      	1.517          	0.514          	0.000          	0.000          	1.003          	0.0000         	26.25          	26.25          	111.97         	0.034          	0.0031         	0.0000         	0.000          	0.018          	0.000          	33.777         	0.000          	
1994-09-01	Maize          	17.851         	2.246          	9.826          	0.000          	5.780          	0.6296         	368.48         	293.49         	176.87         	0.199          	0.0180         	0.1414         	0.000          	0.000          	141.432        	57.622         	0.000          	
