DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-05	Maize          	20.145         	2.525          	11.124         	0.000          	6.497          	0.6313         	382.06         	339.90         	181.20         	0.196          	0.0203         	0.1370         	0.000          	0.007          	137.036        	58.518         	0.000          	
1985-04-16	RyeBioenergyBS 	0.010          	0.004          	0.000          	0.005          	0.001          	0.0000         	5.01           	5.01           	160.69         	0.000          	0.0000         	0.0000         	0.000          	0.513          	0.159          	0.043          	3.142          	
1985-09-06	Soybean        	9.766          	1.245          	2.888          	0.000          	5.633          	0.3390         	365.15         	288.92         	153.79         	0.271          	0.0122         	0.1424         	0.000          	0.000          	142.440        	128.575        	0.000          	
1986-04-01	RyeBioenergyBM 	3.571          	0.814          	0.000          	2.481          	0.276          	0.0000         	58.79          	58.79          	101.80         	0.078          	0.0052         	0.0000         	0.066          	0.010          	65.800         	12.508         	2.652          	
1986-09-02	Maize          	14.936         	1.933          	8.089          	0.000          	4.914          	0.6221         	370.91         	261.20         	161.28         	0.191          	0.0167         	0.1353         	0.000          	0.000          	135.282        	55.367         	0.000          	
1987-04-16	RyeBioenergyBS 	3.632          	0.961          	0.000          	2.404          	0.267          	0.0000         	63.90          	63.90          	106.79         	0.069          	0.0055         	0.0000         	0.057          	0.034          	57.285         	11.841         	2.383          	
1987-09-04	Soybean        	6.216          	1.000          	1.650          	0.000          	3.566          	0.3164         	326.38         	190.32         	161.51         	0.184          	0.0098         	0.0907         	0.000          	0.000          	90.702         	93.417         	0.000          	
1988-04-01	RyeBioenergyBM 	3.350          	0.900          	0.000          	2.205          	0.245          	0.0000         	53.59          	53.59          	117.14         	0.072          	0.0056         	0.0000         	0.060          	0.012          	60.094         	12.322         	2.725          	
1988-09-09	Maize          	14.117         	1.899          	7.669          	0.000          	4.549          	0.6277         	407.50         	249.72         	199.47         	0.185          	0.0179         	0.1304         	0.000          	0.000          	130.442        	54.631         	0.000          	
1989-04-16	RyeBioenergyBS 	4.379          	1.049          	0.000          	2.997          	0.333          	0.0000         	74.41          	74.41          	117.71         	0.084          	0.0065         	0.0000         	0.070          	0.016          	69.904         	14.242         	2.332          	
1989-09-03	Soybean        	10.611         	1.232          	3.241          	0.000          	6.138          	0.3456         	292.04         	286.07         	160.27         	0.299          	0.0121         	0.1605         	0.000          	0.000          	160.454        	138.775        	0.000          	
1990-04-01	RyeBioenergyBM 	4.325          	1.005          	0.000          	2.987          	0.332          	0.0000         	76.79          	76.79          	106.36         	0.086          	0.0064         	0.0000         	0.071          	0.018          	71.416         	14.357         	2.391          	
1990-09-03	Maize          	20.208         	2.699          	10.648         	0.000          	6.860          	0.6082         	402.46         	335.33         	191.38         	0.196          	0.0232         	0.1333         	0.000          	0.000          	133.321        	62.814         	0.000          	
1991-04-16	RyeBioenergyBS 	5.467          	1.097          	0.000          	3.933          	0.437          	0.0000         	105.24         	105.24         	107.19         	0.079          	0.0059         	0.0000         	0.066          	0.070          	66.027         	13.267         	1.679          	
1991-09-03	Soybean        	8.284          	1.034          	2.480          	0.000          	4.769          	0.3421         	336.66         	257.08         	143.77         	0.238          	0.0102         	0.1263         	0.000          	0.000          	126.334        	111.678        	0.000          	
1992-04-01	RyeBioenergyBM 	3.567          	0.875          	0.000          	2.423          	0.269          	0.0000         	52.29          	52.29          	110.08         	0.077          	0.0055         	0.0000         	0.064          	0.012          	64.004         	12.641         	2.642          	
1992-09-07	Maize          	19.834         	2.646          	10.487         	0.000          	6.701          	0.6101         	389.10         	330.01         	169.57         	0.195          	0.0215         	0.1339         	0.000          	0.000          	133.895        	61.045         	0.000          	
1993-04-16	RyeBioenergyBS 	3.208          	0.837          	0.000          	2.134          	0.237          	0.0000         	51.25          	51.25          	98.94          	0.066          	0.0050         	0.0000         	0.055          	0.023          	54.654         	11.041         	2.561          	
1993-09-09	Soybean        	7.064          	0.994          	2.063          	0.000          	4.007          	0.3398         	387.37         	222.67         	162.80         	0.185          	0.0098         	0.0965         	0.000          	0.000          	96.547         	88.286         	0.000          	
1994-04-01	RyeBioenergyBM 	1.860          	0.611          	0.000          	1.124          	0.125          	0.0000         	27.14          	27.14          	113.25         	0.047          	0.0040         	0.0000         	0.039          	0.007          	38.653         	8.330          	3.438          	
1994-09-01	Maize          	17.450         	2.195          	9.612          	0.000          	5.643          	0.6301         	362.21         	287.06         	187.48         	0.196          	0.0177         	0.1395         	0.000          	0.002          	139.496        	56.704         	0.000          	
