DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-17	Maize          	20.670         	2.693          	10.229         	0.000          	7.748          	0.5690         	338.32         	338.32         	151.52         	0.194          	0.0210         	0.1300         	0.000          	0.020          	130.043        	64.236         	0.000          	
1985-09-13	Soybean        	8.434          	1.172          	2.339          	0.000          	4.923          	0.3221         	253.92         	237.07         	127.64         	0.259          	0.0119         	0.1303         	0.000          	0.000          	130.306        	128.248        	0.000          	
1986-09-17	Maize          	18.933         	2.777          	8.993          	0.000          	7.164          	0.5566         	341.91         	299.89         	118.56         	0.255          	0.0273         	0.1690         	0.000          	0.000          	168.981        	85.626         	0.000          	
1987-09-26	Soybean        	9.957          	1.169          	2.945          	0.000          	5.844          	0.3351         	286.53         	281.91         	137.72         	0.287          	0.0116         	0.1502         	0.000          	0.000          	150.189        	136.754        	0.000          	
1988-10-06	Maize          	17.488         	2.369          	8.745          	0.000          	6.374          	0.5784         	390.84         	307.97         	128.20         	0.251          	0.0217         	0.1729         	0.000          	0.000          	172.884        	77.722         	0.000          	
1989-09-24	Soybean        	9.318          	1.149          	2.744          	0.000          	5.425          	0.3359         	255.41         	243.01         	125.51         	0.274          	0.0114         	0.1435         	0.000          	0.000          	143.515        	130.480        	0.000          	
1990-09-18	Maize          	20.416         	2.677          	10.206         	0.000          	7.534          	0.5753         	321.94         	321.94         	141.35         	0.273          	0.0262         	0.1861         	0.000          	0.000          	186.067        	86.984         	0.000          	
1991-09-21	Soybean        	8.651          	1.071          	2.517          	0.000          	5.064          	0.3320         	278.05         	255.70         	92.31          	0.260          	0.0106         	0.1350         	0.000          	0.000          	135.022        	124.951        	0.000          	
1992-09-25	Maize          	21.399         	2.801          	10.931         	0.000          	7.667          	0.5877         	317.82         	317.82         	121.84         	0.270          	0.0269         	0.1846         	0.000          	0.000          	184.588        	85.065         	0.000          	
1993-09-28	Soybean        	9.304          	1.158          	2.734          	0.000          	5.412          	0.3356         	283.97         	259.48         	111.71         	0.271          	0.0115         	0.1419         	0.000          	0.000          	141.894        	129.387        	0.000          	
1994-10-01	Maize          	22.902         	2.742          	12.087         	0.000          	8.073          	0.5995         	347.32         	347.32         	140.05         	0.279          	0.0259         	0.1938         	0.000          	0.000          	193.781        	84.946         	0.000          	
1995-09-11	Soybean        	6.735          	0.981          	1.829          	0.000          	3.925          	0.3179         	255.53         	197.64         	113.99         	0.221          	0.0098         	0.1103         	0.000          	0.000          	110.286        	110.624        	0.000          	
1996-09-25	Maize          	22.857         	2.847          	11.755         	0.000          	8.255          	0.5874         	350.08         	350.08         	147.97         	0.264          	0.0264         	0.1808         	0.000          	0.000          	180.758        	83.367         	0.000          	
1997-10-02	Soybean        	10.376         	1.251          	3.061          	0.000          	6.064          	0.3355         	299.37         	287.97         	117.34         	0.291          	0.0124         	0.1519         	0.000          	0.000          	151.911        	138.778        	0.000          	
1998-09-25	Maize          	19.493         	2.595          	9.520          	0.000          	7.378          	0.5634         	369.26         	319.46         	108.58         	0.273          	0.0255         	0.1849         	0.000          	0.000          	184.875        	88.109         	0.000          	
1999-09-30	Soybean        	9.987          	1.237          	2.905          	0.000          	5.846          	0.3320         	318.03         	295.11         	120.86         	0.285          	0.0122         	0.1476         	0.000          	0.000          	147.616        	137.266        	0.000          	
2000-09-30	Maize          	19.063         	2.661          	9.211          	0.000          	7.191          	0.5616         	325.10         	282.12         	129.33         	0.267          	0.0262         	0.1796         	0.000          	0.000          	179.615        	87.359         	0.000          	
2001-09-30	Soybean        	8.853          	1.189          	2.519          	0.000          	5.145          	0.3286         	300.11         	248.66         	132.46         	0.261          	0.0118         	0.1339         	0.000          	0.000          	133.948        	127.252        	0.000          	
2002-09-27	Maize          	13.233         	2.265          	5.310          	0.000          	5.658          	0.4841         	389.38         	225.30         	135.23         	0.206          	0.0223         	0.1278         	0.000          	0.000          	127.819        	78.263         	0.000          	
2003-09-27	Soybean        	9.795          	1.176          	2.889          	0.000          	5.731          	0.3351         	250.50         	250.50         	128.27         	0.287          	0.0116         	0.1503         	0.000          	0.000          	150.285        	136.836        	0.000          	
2004-09-26	Maize          	22.831         	2.899          	11.850         	0.000          	8.083          	0.5945         	330.77         	330.77         	149.83         	0.288          	0.0281         	0.1990         	0.000          	0.000          	198.950        	89.546         	0.000          	
2005-09-25	Soybean        	8.538          	1.109          	2.454          	0.000          	4.975          	0.3304         	301.12         	253.72         	104.12         	0.259          	0.0109         	0.1337         	0.000          	0.000          	133.682        	125.103        	0.000          	
2006-09-30	Maize          	19.566         	2.567          	9.662          	0.000          	7.336          	0.5684         	348.38         	309.52         	150.39         	0.275          	0.0254         	0.1874         	0.000          	0.000          	187.371        	87.868         	0.000          	
2007-09-17	Soybean        	10.156         	1.297          	2.941          	0.000          	5.919          	0.3320         	294.60         	290.51         	119.96         	0.290          	0.0130         	0.1502         	0.000          	0.000          	150.153        	140.202        	0.000          	
2008-10-05	Maize          	18.631         	2.567          	8.934          	0.000          	7.129          	0.5562         	368.92         	299.23         	143.45         	0.275          	0.0254         	0.1852         	0.000          	0.000          	185.236        	89.479         	0.000          	
2009-10-02	Soybean        	10.702         	1.316          	3.145          	0.000          	6.240          	0.3351         	271.78         	271.78         	135.40         	0.300          	0.0131         	0.1565         	0.000          	0.000          	156.504        	143.474        	0.000          	
2010-09-26	Maize          	18.522         	2.560          	9.002          	0.000          	6.960          	0.5640         	375.67         	315.04         	117.62         	0.280          	0.0251         	0.1902         	0.000          	0.000          	190.212        	89.392         	0.000          	
