DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-17	Maize          	21.077         	2.710          	10.519         	0.000          	7.848          	0.5727         	338.63         	338.63         	152.70         	0.216          	0.0227         	0.1453         	0.000          	0.000          	145.253        	70.563         	0.000          	
1985-05-20	Triticale      	2.528          	0.475          	0.000          	0.000          	2.053          	0.0000         	115.80         	115.80         	137.50         	0.032          	0.0021         	0.0000         	0.000          	0.369          	0.000          	31.618         	0.000          	
1985-09-13	Soybean        	8.434          	1.178          	2.325          	0.000          	4.931          	0.3205         	253.29         	237.09         	127.18         	0.258          	0.0119         	0.1293         	0.000          	0.000          	129.257        	128.394        	0.000          	
1986-05-07	Triticale      	4.025          	0.857          	0.000          	0.000          	3.168          	0.0000         	112.34         	112.34         	123.67         	0.057          	0.0044         	0.0000         	0.000          	0.139          	0.000          	57.479         	0.000          	
1986-09-17	Maize          	19.020         	2.782          	9.055          	0.000          	7.184          	0.5576         	341.96         	301.14         	108.48         	0.263          	0.0277         	0.1749         	0.000          	0.000          	174.858        	87.921         	0.000          	
1987-05-20	Triticale      	2.678          	0.558          	0.000          	0.000          	2.120          	0.0000         	100.70         	100.70         	154.11         	0.037          	0.0025         	0.0000         	0.000          	0.240          	0.000          	36.679         	0.000          	
1987-09-26	Soybean        	9.991          	1.179          	2.938          	0.000          	5.874          	0.3334         	287.17         	282.83         	137.92         	0.287          	0.0117         	0.1494         	0.000          	0.000          	149.350        	137.238        	0.000          	
1988-05-07	Triticale      	3.125          	0.747          	0.000          	0.000          	2.378          	0.0000         	78.91          	78.91          	127.70         	0.051          	0.0039         	0.0000         	0.000          	0.103          	0.000          	51.380         	0.000          	
1988-09-28	Maize          	16.805         	2.342          	8.261          	0.000          	6.202          	0.5712         	381.18         	298.64         	119.54         	0.237          	0.0203         	0.1625         	0.000          	0.001          	162.549        	74.076         	0.000          	
1989-05-20	Triticale      	3.929          	0.842          	0.000          	0.000          	3.087          	0.0000         	104.89         	104.89         	124.39         	0.055          	0.0042         	0.0000         	0.000          	0.138          	0.000          	54.875         	0.000          	
