DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-05	Soybean        	10.544         	1.231          	3.245          	0.000          	6.069          	0.3484         	322.79         	303.88         	159.86         	0.296          	0.0121         	0.1595         	0.000          	0.000          	159.507        	136.260        	0.000          	
1985-08-30	Maize          	19.746         	2.731          	10.199         	0.000          	6.816          	0.5994         	433.61         	330.16         	116.82         	0.247          	0.0265         	0.1691         	0.000          	0.000          	169.122        	78.030         	0.000          	
1986-09-02	Soybean        	8.129          	0.988          	2.458          	0.000          	4.683          	0.3442         	314.62         	248.66         	131.21         	0.235          	0.0097         	0.1257         	0.000          	0.000          	125.730        	109.698        	0.000          	
1987-08-31	Maize          	12.678         	2.147          	5.827          	0.000          	4.704          	0.5533         	393.65         	222.93         	155.64         	0.196          	0.0211         	0.1297         	0.000          	0.000          	129.719        	66.402         	0.000          	
1988-09-10	Soybean        	7.437          	0.917          	2.264          	0.000          	4.257          	0.3472         	347.51         	229.42         	169.26         	0.191          	0.0090         	0.1021         	0.000          	0.000          	102.130        	89.001         	0.000          	
1989-09-02	Maize          	21.618         	2.668          	11.866         	0.000          	7.084          	0.6262         	358.84         	341.42         	158.83         	0.223          	0.0226         	0.1559         	0.000          	0.000          	155.874        	66.706         	0.000          	
1990-09-04	Soybean        	10.401         	1.277          	3.125          	0.000          	5.999          	0.3425         	338.65         	302.78         	149.19         	0.284          	0.0125         	0.1508         	0.000          	0.000          	150.757        	133.423        	0.000          	
1991-08-31	Maize          	15.505         	2.089          	8.339          	0.000          	5.077          	0.6215         	399.61         	277.02         	151.63         	0.236          	0.0205         	0.1678         	0.000          	0.000          	167.823        	68.592         	0.000          	
1992-09-11	Soybean        	10.214         	1.258          	3.087          	0.000          	5.869          	0.3447         	326.14         	293.33         	157.99         	0.285          	0.0124         	0.1518         	0.000          	0.000          	151.784        	132.747        	0.000          	
1993-09-06	Maize          	14.085         	2.189          	7.050          	0.000          	4.846          	0.5926         	459.42         	252.26         	162.50         	0.199          	0.0215         	0.1357         	0.000          	0.000          	135.672        	63.670         	0.000          	
1994-09-04	Soybean        	9.527          	1.121          	2.912          	0.000          	5.494          	0.3464         	305.05         	270.56         	154.39         	0.271          	0.0110         	0.1456         	0.000          	0.000          	145.568        	125.467        	0.000          	
1995-09-03	Maize          	15.979         	2.338          	8.254          	0.000          	5.386          	0.6051         	379.38         	268.16         	148.23         	0.248          	0.0230         	0.1727         	0.000          	0.000          	172.737        	74.796         	0.000          	
1996-09-05	Soybean        	11.789         	1.362          	3.622          	0.000          	6.805          	0.3474         	328.76         	328.61         	149.60         	0.319          	0.0134         	0.1714         	0.000          	0.000          	171.435        	147.515        	0.000          	
1997-09-15	Maize          	14.371         	2.144          	7.225          	0.000          	5.001          	0.5909         	421.45         	240.65         	177.95         	0.204          	0.0211         	0.1390         	0.000          	0.000          	139.045        	64.537         	0.000          	
1998-09-05	Soybean        	8.692          	1.188          	2.549          	0.000          	4.955          	0.3397         	335.92         	257.23         	152.30         	0.259          	0.0117         	0.1363         	0.000          	0.000          	136.349        	122.610        	0.000          	
1999-09-06	Maize          	13.010         	2.023          	6.382          	0.000          	4.606          	0.5808         	420.21         	247.47         	172.99         	0.202          	0.0199         	0.1381         	0.000          	0.000          	138.061        	64.268         	0.000          	
2000-09-06	Soybean        	10.672         	1.252          	3.272          	0.000          	6.148          	0.3474         	312.02         	304.32         	161.60         	0.298          	0.0123         	0.1601         	0.000          	0.000          	160.139        	137.582        	0.000          	
2001-09-01	Maize          	21.710         	2.868          	11.588         	0.000          	7.254          	0.6150         	394.03         	349.14         	114.79         	0.254          	0.0267         	0.1761         	0.000          	0.000          	176.077        	78.055         	0.000          	
