DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-17	Maize          	21.080         	2.710          	10.521         	0.000          	7.849          	0.5727         	338.63         	338.63         	152.70         	0.237          	0.0245         	0.1597         	0.000          	0.000          	159.691        	77.079         	0.000          	
1985-05-21	RyeBioenergyBS 	0.805          	0.147          	0.162          	0.446          	0.050          	0.2466         	43.56          	43.56          	165.64         	0.017          	0.0008         	0.0066         	0.008          	0.464          	14.986         	1.685          	1.880          	
1985-09-13	Soybean        	8.380          	1.175          	2.305          	0.000          	4.899          	0.3200         	253.27         	235.72         	137.47         	0.256          	0.0119         	0.1285         	0.000          	0.000          	128.456        	127.945        	0.000          	
1986-05-08	RyeBioenergyBM 	3.956          	0.838          	0.000          	2.807          	0.312          	0.0000         	111.31         	111.31         	124.85         	0.056          	0.0042         	0.0000         	0.046          	0.150          	46.447         	9.398          	1.655          	
1986-09-17	Maize          	18.745         	2.767          	8.857          	0.000          	7.120          	0.5544         	341.72         	297.13         	128.37         	0.239          	0.0265         	0.1577         	0.000          	0.000          	157.729        	81.393         	0.000          	
1987-05-21	RyeBioenergyBS 	1.353          	0.296          	0.000          	0.952          	0.106          	0.0000         	71.06          	71.06          	157.46         	0.021          	0.0013         	0.0000         	0.017          	0.318          	17.378         	3.267          	1.826          	
1987-09-26	Soybean        	9.975          	1.177          	2.933          	0.000          	5.865          	0.3333         	287.17         	282.35         	140.73         	0.286          	0.0117         	0.1491         	0.000          	0.000          	149.061        	137.028        	0.000          	
1988-05-08	RyeBioenergyBM 	3.067          	0.727          	0.000          	2.106          	0.234          	0.0000         	77.90          	77.90          	128.89         	0.049          	0.0037         	0.0000         	0.041          	0.115          	40.680         	8.248          	1.932          	
1988-09-28	Maize          	16.758         	2.334          	8.238          	0.000          	6.186          	0.5711         	381.27         	297.46         	129.78         	0.236          	0.0208         	0.1614         	0.000          	0.000          	161.396        	74.216         	0.000          	
1989-05-21	RyeBioenergyBS 	1.595          	0.376          	0.000          	1.097          	0.122          	0.0000         	67.53          	67.53          	150.85         	0.023          	0.0017         	0.0000         	0.019          	0.268          	19.413         	3.887          	1.769          	
1989-09-24	Soybean        	9.334          	1.157          	2.731          	0.000          	5.445          	0.3340         	255.80         	243.49         	139.26         	0.276          	0.0115         	0.1440         	0.000          	0.000          	143.962        	132.125        	0.000          	
1990-05-08	RyeBioenergyBM 	3.974          	0.811          	0.000          	2.847          	0.316          	0.0000         	102.90         	102.90         	130.63         	0.059          	0.0043         	0.0000         	0.049          	0.145          	49.378         	9.775          	1.734          	
1990-09-18	Maize          	20.416         	2.677          	10.206         	0.000          	7.534          	0.5753         	321.94         	321.94         	155.59         	0.253          	0.0251         	0.1715         	0.000          	0.000          	171.542        	81.182         	0.000          	
1991-05-21	RyeBioenergyBS 	2.091          	0.381          	0.425          	1.157          	0.129          	0.2483         	79.10          	79.10          	179.84         	0.031          	0.0018         	0.0123         	0.015          	0.392          	27.803         	3.542          	1.337          	
1991-09-21	Soybean        	8.309          	1.051          	2.385          	0.000          	4.874          	0.3285         	278.42         	245.18         	92.53          	0.253          	0.0104         	0.1303         	0.000          	0.000          	130.254        	122.779        	0.000          	
1992-05-08	RyeBioenergyBM 	3.445          	0.716          	0.000          	2.456          	0.273          	0.0000         	78.99          	78.99          	124.56         	0.053          	0.0038         	0.0000         	0.044          	0.123          	44.112         	8.679          	1.796          	
1992-09-25	Maize          	21.399         	2.801          	10.931         	0.000          	7.667          	0.5877         	317.82         	317.82         	127.43         	0.255          	0.0260         	0.1739         	0.000          	0.000          	173.914        	80.764         	0.000          	
1993-05-21	RyeBioenergyBS 	0.776          	0.195          	0.000          	0.523          	0.058          	0.0000         	46.56          	46.56          	134.45         	0.014          	0.0010         	0.0000         	0.012          	0.318          	12.047         	2.303          	2.304          	
1993-09-28	Soybean        	9.319          	1.166          	2.734          	0.000          	5.419          	0.3353         	284.97         	259.85         	118.58         	0.270          	0.0116         	0.1413         	0.000          	0.000          	141.310        	129.185        	0.000          	
1994-05-08	RyeBioenergyBM 	2.488          	0.645          	0.000          	1.658          	0.184          	0.0000         	73.59          	73.59          	115.87         	0.041          	0.0032         	0.0000         	0.034          	0.146          	33.992         	6.928          	2.050          	
1994-09-28	Maize          	22.653         	2.733          	11.912         	0.000          	8.007          	0.5980         	344.43         	344.43         	146.06         	0.267          	0.0251         	0.1848         	0.000          	0.000          	184.816        	81.697         	0.000          	
1995-05-21	RyeBioenergyBS 	1.107          	0.204          	0.192          	0.640          	0.071          	0.2125         	51.78          	51.78          	164.65         	0.019          	0.0010         	0.0063         	0.010          	0.400          	16.640         	2.128          	1.609          	
1995-09-11	Soybean        	6.697          	0.988          	1.796          	0.000          	3.912          	0.3147         	257.78         	196.67         	126.02         	0.219          	0.0099         	0.1082         	0.000          	0.000          	108.200        	110.556        	0.000          	
1996-05-08	RyeBioenergyBM 	2.992          	0.782          	0.000          	1.989          	0.221          	0.0000         	75.15          	75.15          	147.60         	0.051          	0.0040         	0.0000         	0.042          	0.102          	42.160         	8.718          	2.119          	
1996-09-25	Maize          	22.857         	2.847          	11.755         	0.000          	8.255          	0.5874         	350.08         	350.08         	154.28         	0.250          	0.0258         	0.1704         	0.000          	0.000          	170.411        	79.509         	0.000          	
1997-05-21	RyeBioenergyBS 	0.698          	0.149          	0.000          	0.494          	0.055          	0.0000         	39.61          	39.61          	157.77         	0.013          	0.0007         	0.0000         	0.011          	0.381          	10.635         	1.915          	2.152          	
1997-09-28	Soybean        	10.177         	1.252          	2.973          	0.000          	5.952          	0.3332         	294.99         	283.91         	122.94         	0.286          	0.0125         	0.1486         	0.000          	0.000          	148.608        	137.610        	0.000          	
1998-05-08	RyeBioenergyBM 	3.693          	0.758          	0.000          	2.641          	0.293          	0.0000         	93.86          	93.86          	124.36         	0.057          	0.0039         	0.0000         	0.048          	0.162          	47.800         	9.257          	1.810          	
