DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-05	Maize          	20.224         	2.527          	11.181         	0.000          	6.517          	0.6318         	382.50         	339.87         	184.44         	0.214          	0.0215         	0.1503         	0.000          	0.000          	150.307        	63.289         	0.000          	
1985-09-05	Soybean        	10.209         	1.285          	3.041          	0.000          	5.883          	0.3408         	362.10         	301.68         	124.89         	0.283          	0.0126         	0.1493         	0.000          	0.000          	149.310        	133.443        	0.000          	
1986-09-02	Maize          	15.126         	1.956          	8.190          	0.000          	4.979          	0.6219         	372.90         	264.36         	153.78         	0.233          	0.0193         	0.1665         	0.000          	0.000          	166.537        	66.920         	0.000          	
1987-09-03	Soybean        	6.312          	1.009          	1.705          	0.000          	3.598          	0.3215         	324.05         	193.12         	155.90         	0.188          	0.0099         	0.0937         	0.000          	0.000          	93.743         	93.892         	0.000          	
1988-09-09	Maize          	14.082         	1.893          	7.655          	0.000          	4.535          	0.6280         	407.32         	248.96         	193.61         	0.200          	0.0187         	0.1415         	0.000          	0.000          	141.515        	58.464         	0.000          	
1989-09-02	Soybean        	10.543         	1.221          	3.243          	0.000          	6.079          	0.3479         	289.19         	284.14         	153.50         	0.299          	0.0120         	0.1614         	0.000          	0.000          	161.392        	137.919        	0.000          	
1990-09-03	Maize          	20.316         	2.711          	10.703         	0.000          	6.902          	0.6080         	402.58         	337.18         	176.75         	0.264          	0.0266         	0.1827         	0.000          	0.000          	182.650        	80.953         	0.000          	
1991-09-01	Soybean        	8.439          	1.050          	2.552          	0.000          	4.837          	0.3453         	337.70         	261.97         	140.85         	0.242          	0.0103         	0.1296         	0.000          	0.000          	129.574        	112.751        	0.000          	
1992-09-07	Maize          	20.018         	2.666          	10.584         	0.000          	6.768          	0.6099         	389.46         	333.22         	161.60         	0.257          	0.0259         	0.1785         	0.000          	0.000          	178.491        	78.667         	0.000          	
1993-09-08	Soybean        	7.229          	1.024          	2.101          	0.000          	4.104          	0.3387         	391.22         	229.14         	147.71         	0.189          	0.0101         	0.0986         	0.000          	0.000          	98.557         	90.682         	0.000          	
1994-09-01	Maize          	17.820         	2.241          	9.812          	0.000          	5.767          	0.6298         	368.52         	292.86         	178.15         	0.230          	0.0208         	0.1633         	0.000          	0.000          	163.348        	66.491         	0.000          	
