DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-27	Maize          	22.368         	2.697          	11.613         	0.000          	8.057          	0.5904         	364.19         	358.41         	168.57         	0.225          	0.0232         	0.1534         	0.000          	0.000          	153.431        	71.202         	0.000          	
1985-05-10	Triticale      	0.092          	0.011          	0.000          	0.000          	0.080          	0.0000         	6.69           	6.69           	160.03         	0.003          	0.0001         	0.0000         	0.000          	0.547          	0.000          	3.039          	0.000          	
1985-09-26	Soybean        	10.670         	1.289          	3.138          	0.000          	6.243          	0.3345         	320.96         	304.84         	146.88         	0.296          	0.0127         	0.1545         	0.000          	0.000          	154.508        	141.878        	0.000          	
1986-04-27	Triticale      	3.474          	0.748          	0.000          	0.000          	2.727          	0.0000         	101.23         	101.23         	101.56         	0.050          	0.0037         	0.0000         	0.000          	0.137          	0.000          	49.502         	0.000          	
1986-09-24	Maize          	21.673         	2.762          	11.262         	0.000          	7.649          	0.5955         	387.60         	364.02         	98.92          	0.247          	0.0240         	0.1702         	0.000          	0.000          	170.166        	76.461         	0.000          	
1987-05-10	Triticale      	1.009          	0.216          	0.000          	0.000          	0.793          	0.0000         	49.46          	49.46          	156.97         	0.017          	0.0010         	0.0000         	0.000          	0.315          	0.000          	16.886         	0.000          	
1987-09-27	Soybean        	8.667          	1.082          	2.476          	0.000          	5.109          	0.3265         	308.28         	261.28         	119.50         	0.257          	0.0107         	0.1314         	0.000          	0.000          	131.384        	125.293        	0.000          	
1988-04-27	Triticale      	2.873          	0.726          	0.000          	0.000          	2.147          	0.0000         	75.28          	75.28          	128.49         	0.045          	0.0036         	0.0000         	0.000          	0.107          	0.000          	45.153         	0.000          	
1988-09-28	Maize          	17.805         	2.210          	9.523          	0.000          	6.072          	0.6106         	391.36         	309.33         	141.63         	0.232          	0.0191         	0.1645         	0.000          	0.000          	164.539        	67.726         	0.000          	
1989-05-10	Triticale      	1.222          	0.305          	0.000          	0.000          	0.917          	0.0000         	50.10          	50.10          	148.71         	0.021          	0.0015         	0.0000         	0.000          	0.250          	0.000          	21.366         	0.000          	
1989-09-25	Soybean        	9.543          	1.193          	2.753          	0.000          	5.597          	0.3297         	283.24         	257.28         	128.54         	0.280          	0.0118         	0.1444         	0.000          	0.000          	144.358        	135.506        	0.000          	
1990-04-27	Triticale      	3.821          	0.852          	0.000          	0.000          	2.969          	0.0000         	99.37          	99.37          	118.76         	0.055          	0.0043         	0.0000         	0.000          	0.118          	0.000          	54.594         	0.000          	
