DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-24	Soybean        	10.883         	1.244          	3.248          	0.000          	6.390          	0.3370         	298.23         	298.23         	156.16         	0.306          	0.0123         	0.1611         	0.000          	0.000          	161.081        	145.173        	0.000          	
1985-04-27	Triticale      	3.882          	0.768          	0.000          	0.000          	3.115          	0.0000         	111.08         	111.08         	109.20         	0.053          	0.0038         	0.0000         	0.000          	0.192          	0.000          	52.738         	0.000          	
1985-09-25	Maize          	21.204         	2.771          	10.779         	0.000          	7.654          	0.5848         	388.39         	348.57         	135.89         	0.241          	0.0253         	0.1640         	0.000          	0.000          	163.977        	77.397         	0.000          	
1986-05-10	Triticale      	0.012          	0.005          	0.000          	0.000          	0.007          	0.0000         	6.87           	6.87           	155.92         	0.000          	0.0000         	0.0000         	0.000          	0.592          	0.000          	0.238          	0.000          	
1986-09-26	Soybean        	10.838         	1.315          	3.211          	0.000          	6.312          	0.3372         	317.63         	311.70         	108.83         	0.301          	0.0130         	0.1581         	0.000          	0.000          	158.075        	143.253        	0.000          	
1987-04-27	Triticale      	3.220          	0.760          	0.000          	0.000          	2.461          	0.0000         	80.03          	80.03          	122.04         	0.053          	0.0040         	0.0000         	0.000          	0.102          	0.000          	53.209         	0.000          	
1987-09-26	Maize          	17.683         	2.411          	8.457          	0.000          	6.814          	0.5538         	404.44         	307.76         	109.79         	0.245          	0.0236         	0.1639         	0.000          	0.000          	163.897        	80.723         	0.000          	
1988-05-10	Triticale      	1.359          	0.325          	0.000          	0.000          	1.034          	0.0000         	58.88          	58.88          	147.88         	0.021          	0.0015         	0.0000         	0.000          	0.255          	0.000          	20.812         	0.000          	
1988-09-28	Soybean        	9.078          	1.092          	2.726          	0.000          	5.260          	0.3413         	315.85         	273.19         	121.57         	0.255          	0.0109         	0.1350         	0.000          	0.000          	135.004        	119.807        	0.000          	
1989-04-27	Triticale      	2.748          	0.687          	0.000          	0.000          	2.061          	0.0000         	74.14          	74.14          	124.97         	0.043          	0.0034         	0.0000         	0.000          	0.100          	0.000          	43.424         	0.000          	
1989-09-25	Maize          	19.519         	2.610          	9.544          	0.000          	7.366          	0.5644         	350.12         	307.97         	117.66         	0.239          	0.0241         	0.1609         	0.000          	0.000          	160.917        	78.345         	0.000          	
1990-05-10	Triticale      	1.171          	0.239          	0.000          	0.000          	0.933          	0.0000         	63.20          	63.20          	150.53         	0.018          	0.0010         	0.0000         	0.000          	0.374          	0.000          	18.057         	0.000          	
1990-09-18	Soybean        	9.811          	1.216          	2.847          	0.000          	5.748          	0.3312         	291.06         	277.09         	108.69         	0.281          	0.0121         	0.1454         	0.000          	0.000          	145.421        	135.809        	0.000          	
1991-04-27	Triticale      	4.867          	0.954          	0.000          	0.000          	3.913          	0.0000         	113.12         	113.12         	116.81         	0.066          	0.0050         	0.0000         	0.000          	0.124          	0.000          	66.111         	0.000          	
1991-09-22	Maize          	16.382         	2.209          	8.203          	0.000          	5.970          	0.5788         	413.59         	286.60         	100.45         	0.228          	0.0197         	0.1573         	0.000          	0.000          	157.318        	70.620         	0.000          	
1992-05-10	Triticale      	2.199          	0.495          	0.000          	0.000          	1.704          	0.0000         	69.95          	69.95          	139.54         	0.031          	0.0023         	0.0000         	0.000          	0.216          	0.000          	31.188         	0.000          	
1992-09-28	Soybean        	10.687         	1.312          	3.158          	0.000          	6.218          	0.3368         	287.13         	287.13         	124.49         	0.301          	0.0130         	0.1579         	0.000          	0.000          	157.931        	143.475        	0.000          	
1993-04-27	Triticale      	2.411          	0.665          	0.000          	0.000          	1.745          	0.0000         	57.82          	57.82          	106.39         	0.043          	0.0034         	0.0000         	0.000          	0.080          	0.000          	42.651         	0.000          	
1993-09-24	Maize          	19.025         	2.729          	8.700          	0.000          	7.596          	0.5338         	403.01         	320.11         	110.20         	0.251          	0.0264         	0.1641         	0.000          	0.000          	164.133        	87.221         	0.000          	
1994-05-10	Triticale      	1.246          	0.310          	0.000          	0.000          	0.936          	0.0000         	53.56          	53.56          	126.71         	0.020          	0.0014         	0.0000         	0.000          	0.254          	0.000          	20.484         	0.000          	
1994-09-24	Soybean        	11.044         	1.270          	3.304          	0.000          	6.470          	0.3381         	298.04         	298.04         	120.49         	0.308          	0.0125         	0.1622         	0.000          	0.000          	162.181        	145.591        	0.000          	
1995-04-27	Triticale      	4.432          	0.867          	0.000          	0.000          	3.565          	0.0000         	106.86         	106.86         	111.66         	0.061          	0.0045         	0.0000         	0.000          	0.108          	0.000          	61.247         	0.000          	
1995-09-23	Maize          	16.087         	2.301          	7.317          	0.000          	6.469          	0.5307         	368.62         	271.00         	112.04         	0.248          	0.0227         	0.1639         	0.000          	0.000          	163.913        	84.055         	0.000          	
1996-05-10	Triticale      	1.416          	0.387          	0.000          	0.000          	1.030          	0.0000         	58.57          	58.57          	139.05         	0.023          	0.0017         	0.0000         	0.000          	0.227          	0.000          	22.772         	0.000          	
1996-09-20	Soybean        	10.887         	1.285          	3.222          	0.000          	6.381          	0.3355         	286.10         	285.94         	140.05         	0.303          	0.0127         	0.1586         	0.000          	0.000          	158.595        	144.549        	0.000          	
1997-04-27	Triticale      	3.762          	0.858          	0.000          	0.000          	2.904          	0.0000         	89.11          	89.11          	117.51         	0.054          	0.0042         	0.0000         	0.000          	0.112          	0.000          	53.859         	0.000          	
1997-09-28	Maize          	19.374         	2.530          	9.760          	0.000          	7.085          	0.5794         	398.34         	324.93         	121.63         	0.239          	0.0240         	0.1625         	0.000          	0.000          	162.502        	76.419         	0.000          	
1998-05-10	Triticale      	1.425          	0.287          	0.000          	0.000          	1.137          	0.0000         	57.22          	57.22          	160.22         	0.023          	0.0013         	0.0000         	0.000          	0.359          	0.000          	23.427         	0.000          	
1998-09-22	Soybean        	10.736         	1.240          	3.189          	0.000          	6.307          	0.3358         	310.30         	305.99         	127.45         	0.300          	0.0122         	0.1575         	0.000          	0.000          	157.462        	142.926        	0.000          	
1999-04-27	Triticale      	5.122          	1.013          	0.000          	0.000          	4.110          	0.0000         	119.69         	119.69         	93.72          	0.066          	0.0049         	0.0000         	0.000          	0.126          	0.000          	65.757         	0.000          	
1999-09-26	Maize          	15.887         	2.174          	7.946          	0.000          	5.766          	0.5795         	431.73         	273.85         	112.82         	0.226          	0.0207         	0.1553         	0.000          	0.000          	155.260        	70.840         	0.000          	
2000-05-10	Triticale      	3.521          	0.648          	0.000          	0.000          	2.873          	0.0000         	125.79         	125.79         	135.07         	0.041          	0.0029         	0.0000         	0.000          	0.264          	0.000          	41.470         	0.000          	
2000-09-25	Soybean        	10.536         	1.284          	3.082          	0.000          	6.170          	0.3331         	282.77         	274.61         	137.07         	0.296          	0.0127         	0.1539         	0.000          	0.000          	153.861        	142.230        	0.000          	
2001-04-27	Triticale      	2.856          	0.757          	0.000          	0.000          	2.099          	0.0000         	63.68          	63.68          	107.35         	0.049          	0.0040         	0.0000         	0.000          	0.078          	0.000          	48.963         	0.000          	
