DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-05	Soybean        	10.632         	1.239          	3.271          	0.000          	6.121          	0.3483         	323.31         	306.51         	162.75         	0.298          	0.0122         	0.1607         	0.000          	0.000          	160.651        	137.303        	0.000          	
1985-04-01	RyeBioenergyBM 	3.869          	0.926          	0.000          	2.649          	0.294          	0.0000         	82.13          	82.13          	83.72          	0.060          	0.0048         	0.0000         	0.050          	0.083          	49.773         	10.305         	1.879          	
1985-09-01	Maize          	19.271         	2.693          	9.746          	0.000          	6.832          	0.5879         	435.44         	322.28         	129.08         	0.191          	0.0210         	0.1291         	0.000          	0.000          	129.110        	61.647         	0.000          	
1986-04-16	RyeBioenergyBS 	2.165          	0.501          	0.000          	1.498          	0.166          	0.0000         	70.61          	70.61          	113.15         	0.032          	0.0023         	0.0000         	0.027          	0.162          	26.675         	5.274          	1.781          	
1986-09-02	Soybean        	7.898          	0.957          	2.390          	0.000          	4.550          	0.3444         	309.49         	241.28         	141.82         	0.230          	0.0094         	0.1227         	0.000          	0.000          	122.732        	106.900        	0.000          	
1987-04-01	RyeBioenergyBM 	1.979          	0.614          	0.000          	1.228          	0.136          	0.0000         	38.36          	38.36          	107.93         	0.042          	0.0035         	0.0000         	0.034          	0.032          	34.241         	7.293          	2.788          	
1987-09-02	Maize          	12.191         	2.096          	5.432          	0.000          	4.662          	0.5381         	392.78         	214.85         	175.43         	0.183          	0.0198         	0.1192         	0.000          	0.000          	119.201        	63.408         	0.000          	
1988-04-16	RyeBioenergyBS 	2.870          	0.741          	0.000          	1.916          	0.213          	0.0000         	73.40          	73.40          	127.56         	0.043          	0.0036         	0.0000         	0.035          	0.112          	35.218         	7.552          	1.838          	
1988-09-10	Soybean        	7.379          	0.908          	2.248          	0.000          	4.223          	0.3473         	345.44         	227.51         	179.95         	0.190          	0.0089         	0.1015         	0.000          	0.000          	101.529        	88.381         	0.000          	
1989-04-01	RyeBioenergyBM 	2.226          	0.666          	0.000          	1.404          	0.156          	0.0000         	48.95          	48.95          	121.55         	0.043          	0.0038         	0.0000         	0.036          	0.045          	35.614         	7.732          	2.536          	
1989-09-03	Maize          	20.634         	2.638          	11.110         	0.000          	6.886          	0.6173         	357.99         	339.71         	177.14         	0.191          	0.0192         	0.1335         	0.000          	0.047          	133.548        	57.866         	0.000          	
1990-04-16	RyeBioenergyBS 	1.204          	0.292          	0.000          	0.821          	0.091          	0.0000         	40.92          	40.92          	151.25         	0.022          	0.0015         	0.0000         	0.018          	0.232          	18.353         	3.532          	2.234          	
1990-09-04	Soybean        	10.260         	1.260          	3.085          	0.000          	5.915          	0.3428         	338.19         	298.09         	171.76         	0.279          	0.0124         	0.1480         	0.000          	0.000          	148.048        	130.951        	0.000          	
1991-04-01	RyeBioenergyBM 	3.894          	0.910          	0.000          	2.685          	0.298          	0.0000         	72.54          	72.54          	114.51         	0.068          	0.0053         	0.0000         	0.056          	0.051          	56.055         	11.527         	2.087          	
1991-09-01	Maize          	15.335         	2.068          	8.192          	0.000          	5.075          	0.6175         	398.36         	273.99         	159.42         	0.189          	0.0178         	0.1331         	0.000          	0.000          	133.090        	56.390         	0.000          	
1992-04-16	RyeBioenergyBS 	2.409          	0.584          	0.000          	1.642          	0.182          	0.0000         	64.72          	64.72          	129.78         	0.034          	0.0027         	0.0000         	0.029          	0.134          	28.547         	5.828          	1.738          	
1992-09-11	Soybean        	10.176         	1.255          	3.074          	0.000          	5.847          	0.3446         	326.11         	292.07         	168.51         	0.283          	0.0123         	0.1512         	0.000          	0.000          	151.182        	132.281        	0.000          	
1993-04-01	RyeBioenergyBM 	2.015          	0.605          	0.000          	1.269          	0.141          	0.0000         	29.40          	29.40          	107.72         	0.050          	0.0040         	0.0000         	0.042          	0.009          	41.775         	8.658          	3.292          	
1993-09-07	Maize          	13.737         	2.133          	6.913          	0.000          	4.691          	0.5958         	459.82         	245.92         	182.92         	0.179          	0.0210         	0.1208         	0.000          	0.000          	120.778        	58.163         	0.000          	
1994-04-16	RyeBioenergyBS 	2.002          	0.618          	0.000          	1.246          	0.138          	0.0000         	48.48          	48.48          	123.12         	0.034          	0.0030         	0.0000         	0.028          	0.079          	27.964         	6.153          	2.245          	
1994-09-04	Soybean        	9.396          	1.104          	2.874          	0.000          	5.418          	0.3465         	302.60         	266.65         	161.65         	0.267          	0.0109         	0.1436         	0.000          	0.000          	143.648        	123.719        	0.000          	
1995-04-01	RyeBioenergyBM 	3.907          	0.860          	0.000          	2.742          	0.305          	0.0000         	69.51          	69.51          	105.81         	0.068          	0.0048         	0.0000         	0.057          	0.035          	57.252         	11.175         	2.088          	
1995-09-04	Maize          	15.488         	2.309          	7.933          	0.000          	5.245          	0.6020         	382.07         	259.84         	161.80         	0.187          	0.0199         	0.1280         	0.000          	0.000          	128.041        	58.680         	0.000          	
1996-04-16	RyeBioenergyBS 	1.473          	0.484          	0.000          	0.891          	0.099          	0.0000         	37.25          	37.25          	122.82         	0.026          	0.0024         	0.0000         	0.021          	0.074          	21.045         	4.766          	2.363          	
1996-09-05	Soybean        	11.759         	1.360          	3.612          	0.000          	6.787          	0.3474         	328.48         	327.72         	159.02         	0.318          	0.0134         	0.1710         	0.000          	0.000          	171.047        	147.201        	0.000          	
1997-04-01	RyeBioenergyBM 	2.880          	0.814          	0.000          	1.859          	0.207          	0.0000         	49.21          	49.21          	111.33         	0.055          	0.0045         	0.0000         	0.045          	0.031          	45.350         	9.526          	2.439          	
1997-09-17	Maize          	14.012         	2.089          	7.087          	0.000          	4.835          	0.5944         	422.58         	234.55         	194.14         	0.185          	0.0198         	0.1262         	0.000          	0.000          	126.225        	58.831         	0.000          	
1998-04-16	RyeBioenergyBS 	2.437          	0.637          	0.000          	1.620          	0.180          	0.0000         	70.81          	70.81          	118.34         	0.035          	0.0029         	0.0000         	0.029          	0.140          	29.275         	6.183          	1.807          	
1998-09-05	Soybean        	8.564          	1.179          	2.504          	0.000          	4.880          	0.3391         	335.71         	253.17         	162.98         	0.255          	0.0116         	0.1340         	0.000          	0.000          	134.031        	120.961        	0.000          	
1999-04-01	RyeBioenergyBM 	3.564          	0.874          	0.000          	2.421          	0.269          	0.0000         	70.42          	70.42          	90.67          	0.058          	0.0046         	0.0000         	0.048          	0.054          	47.821         	9.880          	1.975          	
1999-09-07	Maize          	13.002         	2.006          	6.389          	0.000          	4.607          	0.5811         	419.18         	245.76         	186.94         	0.188          	0.0187         	0.1280         	0.000          	0.000          	127.998        	59.790         	0.000          	
2000-04-16	RyeBioenergyBS 	3.758          	0.826          	0.000          	2.640          	0.293          	0.0000         	102.91         	102.91         	128.36         	0.048          	0.0038         	0.0000         	0.040          	0.140          	39.728         	8.242          	1.505          	
2000-09-06	Soybean        	10.659         	1.251          	3.268          	0.000          	6.140          	0.3473         	312.02         	303.92         	169.02         	0.297          	0.0123         	0.1599         	0.000          	0.000          	159.903        	137.404        	0.000          	
2001-04-01	RyeBioenergyBM 	1.710          	0.572          	0.000          	1.024          	0.114          	0.0000         	23.25          	23.25          	100.14         	0.052          	0.0045         	0.0000         	0.043          	0.000          	42.991         	9.326          	4.197          	
2001-09-03	Maize          	21.862         	2.889          	11.622         	0.000          	7.350          	0.6126         	398.85         	351.52         	134.05         	0.210          	0.0224         	0.1452         	0.000          	0.000          	145.225        	65.029         	0.000          	
2002-04-16	RyeBioenergyBS 	2.236          	0.448          	0.000          	1.609          	0.179          	0.0000         	69.33          	69.33          	120.81         	0.033          	0.0021         	0.0000         	0.027          	0.252          	27.457         	5.106          	1.706          	
2002-09-08	Soybean        	7.374          	1.057          	2.086          	0.000          	4.231          	0.3302         	349.32         	222.39         	182.27         	0.209          	0.0104         	0.1073         	0.000          	0.000          	107.291        	102.156        	0.000          	
2003-04-01	RyeBioenergyBM 	1.345          	0.479          	0.000          	0.780          	0.087          	0.0000         	22.73          	22.73          	107.23         	0.034          	0.0032         	0.0000         	0.028          	0.012          	27.803         	6.318          	3.566          	
2003-09-06	Maize          	21.191         	2.646          	11.509         	0.000          	7.036          	0.6206         	345.64         	330.26         	169.52         	0.195          	0.0196         	0.1364         	0.000          	0.030          	136.446        	58.802         	0.000          	
2004-04-16	RyeBioenergyBS 	1.318          	0.370          	0.000          	0.853          	0.095          	0.0000         	39.60          	39.60          	111.34         	0.024          	0.0018         	0.0000         	0.020          	0.157          	19.655         	4.032          	2.305          	
2004-08-28	Soybean        	11.527         	1.315          	3.556          	0.000          	6.656          	0.3482         	299.74         	299.74         	174.96         	0.314          	0.0129         	0.1695         	0.000          	0.000          	169.477        	144.956        	0.000          	
2005-04-01	RyeBioenergyBM 	2.920          	0.789          	0.000          	1.918          	0.213          	0.0000         	42.04          	42.04          	103.61         	0.068          	0.0052         	0.0000         	0.057          	0.009          	56.905         	11.490         	2.967          	
2005-09-08	Maize          	21.969         	2.802          	11.897         	0.000          	7.270          	0.6207         	400.15         	355.58         	157.06         	0.205          	0.0218         	0.1423         	0.000          	0.022          	142.310        	62.599         	0.000          	
2006-04-16	RyeBioenergyBS 	0.918          	0.229          	0.000          	0.621          	0.069          	0.0000         	35.10          	35.10          	124.92         	0.017          	0.0011         	0.0000         	0.015          	0.258          	14.716         	2.769          	2.371          	
2006-09-05	Soybean        	10.593         	1.359          	3.168          	0.000          	6.065          	0.3431         	352.77         	310.26         	131.81         	0.296          	0.0134         	0.1572         	0.000          	0.000          	157.202        	139.043        	0.000          	
