DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-05	Maize          	19.590         	2.500          	10.750         	0.000          	6.340          	0.6290         	378.45         	338.83         	185.43         	0.182          	0.0185         	0.1280         	0.000          	0.039          	128.046        	54.397         	0.000          	
1985-04-16	RyeBioenergyBS 	1.700          	0.390          	0.000          	1.179          	0.131          	0.0000         	58.35          	58.35          	130.22         	0.027          	0.0018         	0.0000         	0.023          	0.242          	22.856         	4.345          	1.938          	
1985-09-06	Soybean        	9.705          	1.244          	2.864          	0.000          	5.596          	0.3385         	364.97         	286.99         	155.00         	0.269          	0.0122         	0.1414         	0.000          	0.000          	141.387        	127.953        	0.000          	
1986-04-01	RyeBioenergyBM 	3.034          	0.724          	0.000          	2.079          	0.231          	0.0000         	57.85          	57.85          	101.22         	0.057          	0.0041         	0.0000         	0.048          	0.036          	47.805         	9.432          	2.300          	
1986-09-02	Maize          	14.898         	1.927          	8.070          	0.000          	4.901          	0.6221         	370.13         	260.35         	163.19         	0.179          	0.0161         	0.1268         	0.000          	0.000          	126.763        	52.348         	0.000          	
1987-04-16	RyeBioenergyBS 	2.093          	0.605          	0.000          	1.339          	0.149          	0.0000         	55.22          	55.22          	115.28         	0.034          	0.0028         	0.0000         	0.028          	0.094          	27.801         	5.916          	2.076          	
1987-09-04	Soybean        	6.160          	0.994          	1.633          	0.000          	3.533          	0.3162         	325.80         	188.65         	165.14         	0.183          	0.0098         	0.0900         	0.000          	0.000          	89.957         	92.766         	0.000          	
1988-04-01	RyeBioenergyBM 	2.746          	0.771          	0.000          	1.777          	0.197          	0.0000         	52.12          	52.12          	118.12         	0.051          	0.0043         	0.0000         	0.042          	0.038          	41.976         	8.943          	2.362          	
1988-09-09	Maize          	13.986         	1.878          	7.608          	0.000          	4.500          	0.6284         	405.80         	247.12         	202.76         	0.172          	0.0165         	0.1213         	0.000          	0.000          	121.256        	50.527         	0.000          	
1989-04-16	RyeBioenergyBS 	2.396          	0.655          	0.000          	1.567          	0.174          	0.0000         	64.04          	64.04          	129.03         	0.037          	0.0032         	0.0000         	0.031          	0.105          	30.738         	6.623          	1.962          	
1989-09-03	Soybean        	10.592         	1.232          	3.235          	0.000          	6.126          	0.3456         	292.04         	285.57         	163.28         	0.299          	0.0121         	0.1603         	0.000          	0.000          	160.285        	138.668        	0.000          	
