DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-05	Soybean        	10.632         	1.239          	3.271          	0.000          	6.121          	0.3483         	323.31         	306.51         	162.75         	0.298          	0.0122         	0.1607         	0.000          	0.000          	160.651        	137.303        	0.000          	
1985-04-01	RyeBioenergyBM 	3.869          	0.926          	0.000          	2.649          	0.294          	0.0000         	82.13          	82.13          	83.72          	0.060          	0.0048         	0.0000         	0.050          	0.083          	49.773         	10.305         	1.879          	
1985-09-01	Maize          	19.258         	2.690          	9.739          	4.575          	2.253          	0.5878         	435.38         	322.06         	129.15         	0.204          	0.0234         	0.1371         	0.029          	0.000          	166.093        	37.676         	0.633          	
1986-04-15	Triticale      	1.682          	0.397          	0.000          	0.000          	1.285          	0.0000         	61.01          	61.01          	141.91         	0.026          	0.0018         	0.0000         	0.000          	0.183          	0.000          	26.066         	0.000          	
1986-09-02	Soybean        	7.984          	0.969          	2.415          	0.000          	4.600          	0.3443         	311.46         	244.00         	138.68         	0.232          	0.0095         	0.1238         	0.000          	0.000          	123.845        	107.956        	0.000          	
1987-04-01	RyeBioenergyBM 	2.011          	0.623          	0.000          	1.249          	0.139          	0.0000         	38.49          	38.49          	107.41         	0.043          	0.0036         	0.0000         	0.035          	0.030          	35.062         	7.451          	2.806          	
1987-09-02	Maize          	12.186         	2.095          	5.431          	3.122          	1.538          	0.5382         	392.74         	214.76         	175.71         	0.189          	0.0206         	0.1231         	0.030          	0.000          	153.270        	35.473         	0.966          	
1988-04-15	Triticale      	2.710          	0.710          	0.000          	0.000          	2.000          	0.0000         	72.78          	72.78          	141.47         	0.040          	0.0035         	0.0000         	0.000          	0.113          	0.000          	40.016         	0.000          	
1988-09-10	Soybean        	7.477          	0.921          	2.276          	0.000          	4.280          	0.3472         	348.48         	230.69         	167.78         	0.192          	0.0091         	0.1027         	0.000          	0.000          	102.709        	89.515         	0.000          	
1989-04-01	RyeBioenergyBM 	2.256          	0.673          	0.000          	1.425          	0.158          	0.0000         	49.12          	49.12          	120.63         	0.044          	0.0038         	0.0000         	0.036          	0.044          	36.260         	7.870          	2.545          	
1989-09-03	Maize          	21.345         	2.670          	11.594         	4.744          	2.337          	0.6208         	360.64         	341.68         	178.16         	0.203          	0.0213         	0.1415         	0.027          	0.017          	168.679        	34.722         	0.573          	
1990-04-15	Triticale      	1.031          	0.250          	0.000          	0.000          	0.781          	0.0000         	37.03          	37.03          	186.23         	0.020          	0.0013         	0.0000         	0.000          	0.239          	0.000          	19.518         	0.000          	
1990-09-04	Soybean        	10.295         	1.264          	3.095          	0.000          	5.936          	0.3427         	338.29         	299.23         	169.07         	0.280          	0.0124         	0.1487         	0.000          	0.000          	148.721        	131.540        	0.000          	
1991-04-01	RyeBioenergyBM 	3.881          	0.908          	0.000          	2.676          	0.297          	0.0000         	72.50          	72.50          	114.37         	0.067          	0.0053         	0.0000         	0.056          	0.051          	55.755         	11.470         	2.084          	
1991-09-01	Maize          	15.332         	2.067          	8.191          	3.399          	1.674          	0.6175         	398.26         	273.93         	159.57         	0.203          	0.0182         	0.1433         	0.028          	0.000          	171.164        	31.885         	0.818          	
1992-04-15	Triticale      	1.460          	0.363          	0.000          	0.000          	1.097          	0.0000         	46.09          	46.09          	170.56         	0.024          	0.0017         	0.0000         	0.000          	0.180          	0.000          	23.716         	0.000          	
1992-09-11	Soybean        	10.250         	1.263          	3.097          	0.000          	5.890          	0.3446         	326.35         	294.49         	165.41         	0.285          	0.0124         	0.1522         	0.000          	0.000          	152.174        	133.158        	0.000          	
1993-04-01	RyeBioenergyBM 	2.006          	0.603          	0.000          	1.263          	0.140          	0.0000         	29.38          	29.38          	107.50         	0.050          	0.0040         	0.0000         	0.041          	0.010          	41.249         	8.560          	3.267          	
1993-09-07	Maize          	13.926         	2.159          	7.002          	3.192          	1.572          	0.5950         	460.86         	249.53         	184.29         	0.195          	0.0212         	0.1330         	0.027          	0.000          	160.460        	34.776         	0.861          	
1994-04-15	Triticale      	1.567          	0.502          	0.000          	0.000          	1.065          	0.0000         	44.84          	44.84          	140.73         	0.026          	0.0025         	0.0000         	0.000          	0.092          	0.000          	26.360         	0.000          	
1994-09-04	Soybean        	9.456          	1.112          	2.891          	0.000          	5.453          	0.3465         	303.65         	268.46         	157.81         	0.269          	0.0109         	0.1445         	0.000          	0.000          	144.492        	124.490        	0.000          	
1995-04-01	RyeBioenergyBM 	3.831          	0.848          	0.000          	2.685          	0.298          	0.0000         	69.36          	69.36          	105.74         	0.066          	0.0047         	0.0000         	0.055          	0.038          	55.455         	10.845         	2.066          	
1995-09-04	Maize          	15.483         	2.309          	7.930          	3.514          	1.731          	0.6019         	382.04         	259.75         	162.48         	0.204          	0.0214         	0.1399         	0.028          	0.000          	168.311        	35.329         	0.807          	
1996-04-15	Triticale      	1.028          	0.348          	0.000          	0.000          	0.680          	0.0000         	31.94          	31.94          	150.67         	0.018          	0.0017         	0.0000         	0.000          	0.095          	0.000          	17.999         	0.000          	
1996-09-05	Soybean        	11.767         	1.361          	3.615          	0.000          	6.791          	0.3474         	328.59         	327.93         	157.41         	0.318          	0.0134         	0.1711         	0.000          	0.000          	171.078        	147.234        	0.000          	
1997-04-01	RyeBioenergyBM 	2.810          	0.798          	0.000          	1.811          	0.201          	0.0000         	48.94          	48.94          	111.54         	0.053          	0.0044         	0.0000         	0.044          	0.033          	43.688         	9.207          	2.413          	
1997-09-17	Maize          	14.017         	2.090          	7.090          	3.241          	1.596          	0.5944         	422.62         	234.64         	194.43         	0.193          	0.0201         	0.1320         	0.027          	0.000          	159.287        	33.538         	0.843          	
1998-04-15	Triticale      	2.115          	0.570          	0.000          	0.000          	1.545          	0.0000         	67.59          	67.59          	137.56         	0.030          	0.0026         	0.0000         	0.000          	0.149          	0.000          	30.353         	0.000          	
1998-09-05	Soybean        	8.629          	1.184          	2.527          	0.000          	4.918          	0.3394         	335.80         	255.25         	157.65         	0.257          	0.0116         	0.1352         	0.000          	0.000          	135.210        	121.802        	0.000          	
1999-04-01	RyeBioenergyBM 	3.464          	0.854          	0.000          	2.349          	0.261          	0.0000         	69.81          	69.81          	91.33          	0.056          	0.0044         	0.0000         	0.046          	0.058          	46.126         	9.536          	1.964          	
1999-09-07	Maize          	13.005         	2.007          	6.390          	3.087          	1.521          	0.5810         	419.24         	245.81         	187.57         	0.199          	0.0192         	0.1362         	0.029          	0.000          	165.518        	33.664         	0.950          	
2000-04-15	Triticale      	2.639          	0.606          	0.000          	0.000          	2.033          	0.0000         	86.89          	86.89          	158.71         	0.034          	0.0027         	0.0000         	0.000          	0.180          	0.000          	34.269         	0.000          	
2000-09-06	Soybean        	10.692         	1.254          	3.279          	0.000          	6.159          	0.3474         	312.03         	304.94         	159.37         	0.298          	0.0123         	0.1603         	0.000          	0.000          	160.343        	137.733        	0.000          	
2001-04-01	RyeBioenergyBM 	1.707          	0.571          	0.000          	1.022          	0.114          	0.0000         	23.25          	23.25          	99.96          	0.050          	0.0044         	0.0000         	0.041          	0.000          	41.335         	8.986          	4.044          	
2001-09-03	Maize          	21.863         	2.889          	11.623         	4.925          	2.426          	0.6126         	398.84         	351.50         	134.40         	0.219          	0.0242         	0.1506         	0.030          	0.000          	180.181        	38.754         	0.601          	
2002-04-15	Triticale      	1.470          	0.294          	0.000          	0.000          	1.176          	0.0000         	54.87          	54.87          	156.40         	0.023          	0.0013         	0.0000         	0.000          	0.297          	0.000          	23.057         	0.000          	
2002-09-08	Soybean        	7.416          	1.063          	2.098          	0.000          	4.255          	0.3302         	349.74         	223.79         	177.67         	0.211          	0.0105         	0.1080         	0.000          	0.000          	107.965        	102.779        	0.000          	
2003-04-01	RyeBioenergyBM 	1.321          	0.471          	0.000          	0.765          	0.085          	0.0000         	22.63          	22.63          	107.08         	0.033          	0.0031         	0.0000         	0.027          	0.013          	26.939         	6.137          	3.522          	
2003-09-06	Maize          	21.795         	2.672          	11.920         	4.826          	2.377          	0.6234         	347.57         	331.98         	169.08         	0.207          	0.0217         	0.1441         	0.028          	0.004          	171.625        	35.286         	0.570          	
2004-04-15	Triticale      	0.795          	0.225          	0.000          	0.000          	0.570          	0.0000         	26.79          	26.79          	144.30         	0.017          	0.0012         	0.0000         	0.000          	0.189          	0.000          	16.523         	0.000          	
2004-08-28	Soybean        	11.527         	1.315          	3.556          	0.000          	6.656          	0.3482         	299.74         	299.74         	174.62         	0.314          	0.0129         	0.1695         	0.000          	0.000          	169.463        	144.945        	0.000          	
2005-04-01	RyeBioenergyBM 	2.856          	0.776          	0.000          	1.872          	0.208          	0.0000         	41.95          	41.95          	103.69         	0.065          	0.0050         	0.0000         	0.054          	0.012          	53.985         	10.954         	2.884          	
2005-09-08	Maize          	22.233         	2.813          	12.077         	4.920          	2.423          	0.6219         	401.11         	355.84         	157.44         	0.212          	0.0233         	0.1469         	0.028          	0.007          	175.018        	37.181         	0.572          	
2006-04-15	Triticale      	0.567          	0.138          	0.000          	0.000          	0.429          	0.0000         	26.41          	26.41          	170.11         	0.012          	0.0007         	0.0000         	0.000          	0.300          	0.000          	11.860         	0.000          	
2006-09-05	Soybean        	10.592         	1.359          	3.168          	0.000          	6.065          	0.3431         	352.77         	310.25         	132.68         	0.296          	0.0134         	0.1572         	0.000          	0.000          	157.173        	139.020        	0.000          	
