DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-05	Maize          	20.145         	2.525          	11.124         	4.353          	2.144          	0.6313         	382.06         	339.90         	181.20         	0.196          	0.0203         	0.1370         	0.026          	0.007          	162.626        	32.928         	0.588          	
1985-04-15	Triticale      	0.009          	0.004          	0.000          	0.000          	0.005          	0.0000         	4.88           	4.88           	186.87         	0.000          	0.0000         	0.0000         	0.000          	0.508          	0.000          	0.184          	0.000          	
1985-09-06	Soybean        	9.694          	1.238          	2.866          	0.000          	5.590          	0.3389         	364.91         	286.75         	157.42         	0.269          	0.0122         	0.1412         	0.000          	0.000          	141.185        	127.513        	0.000          	
1986-04-01	RyeBioenergyBM 	2.716          	0.666          	0.000          	1.844          	0.205          	0.0000         	57.00          	57.00          	101.44         	0.048          	0.0036         	0.0000         	0.040          	0.051          	40.074         	8.018          	2.173          	
1986-09-02	Maize          	14.885         	1.927          	8.061          	3.281          	1.616          	0.6221         	369.69         	260.42         	162.02         	0.187          	0.0164         	0.1324         	0.025          	0.002          	157.760        	28.911         	0.773          	
1987-04-15	Triticale      	0.928          	0.284          	0.000          	0.000          	0.644          	0.0000         	33.36          	33.36          	158.11         	0.017          	0.0014         	0.0000         	0.000          	0.156          	0.000          	16.983         	0.000          	
1987-09-04	Soybean        	6.209          	0.999          	1.648          	0.000          	3.562          	0.3163         	326.34         	190.11         	161.05         	0.184          	0.0098         	0.0906         	0.000          	0.000          	90.598         	93.334         	0.000          	
1988-04-01	RyeBioenergyBM 	2.468          	0.708          	0.000          	1.584          	0.176          	0.0000         	50.78          	50.78          	118.38         	0.044          	0.0038         	0.0000         	0.036          	0.049          	36.082         	7.791          	2.278          	
1988-09-09	Maize          	14.106         	1.898          	7.663          	3.045          	1.500          	0.6277         	407.34         	249.50         	199.68         	0.182          	0.0177         	0.1282         	0.024          	0.000          	152.413        	29.578         	0.794          	
1989-04-15	Triticale      	1.036          	0.305          	0.000          	0.000          	0.730          	0.0000         	36.63          	36.63          	180.25         	0.019          	0.0016         	0.0000         	0.000          	0.174          	0.000          	19.129         	0.000          	
1989-09-03	Soybean        	10.608         	1.232          	3.240          	0.000          	6.136          	0.3456         	292.04         	285.98         	159.64         	0.299          	0.0121         	0.1604         	0.000          	0.000          	160.413        	138.747        	0.000          	
1990-04-01	RyeBioenergyBM 	3.216          	0.809          	0.000          	2.167          	0.241          	0.0000         	72.99          	72.99          	107.75         	0.055          	0.0045         	0.0000         	0.046          	0.075          	45.561         	9.526          	2.103          	
1990-09-03	Maize          	20.175         	2.697          	10.626         	4.590          	2.261          	0.6080         	402.44         	335.08         	191.93         	0.193          	0.0230         	0.1313         	0.026          	0.000          	157.407        	35.848         	0.570          	
1991-04-15	Triticale      	0.998          	0.234          	0.000          	0.000          	0.764          	0.0000         	36.54          	36.54          	201.54         	0.019          	0.0012         	0.0000         	0.000          	0.270          	0.000          	19.421         	0.000          	
1991-09-03	Soybean        	8.304          	1.036          	2.487          	0.000          	4.781          	0.3422         	336.84         	257.70         	144.83         	0.239          	0.0102         	0.1267         	0.000          	0.000          	126.669        	111.947        	0.000          	
1992-04-01	RyeBioenergyBM 	2.622          	0.690          	0.000          	1.739          	0.193          	0.0000         	49.88          	49.88          	111.39         	0.047          	0.0037         	0.0000         	0.039          	0.055          	38.960         	8.027          	2.241          	
1992-09-07	Maize          	19.813         	2.644          	10.477         	4.484          	2.208          	0.6102         	389.05         	330.02         	169.62         	0.192          	0.0212         	0.1315         	0.026          	0.000          	157.523        	34.034         	0.581          	
1993-04-15	Triticale      	0.596          	0.177          	0.000          	0.000          	0.418          	0.0000         	20.85          	20.85          	166.06         	0.012          	0.0010         	0.0000         	0.000          	0.171          	0.000          	12.240         	0.000          	
1993-09-09	Soybean        	7.042          	0.991          	2.057          	0.000          	3.995          	0.3399         	386.85         	221.94         	164.80         	0.184          	0.0097         	0.0963         	0.000          	0.000          	96.291         	88.016         	0.000          	
1994-04-01	RyeBioenergyBM 	1.498          	0.506          	0.000          	0.893          	0.099          	0.0000         	25.98          	25.98          	112.52         	0.031          	0.0029         	0.0000         	0.026          	0.024          	25.638         	5.774          	2.872          	
1994-09-01	Maize          	16.727         	2.120          	9.196          	3.625          	1.786          	0.6296         	347.69         	277.06         	195.42         	0.187          	0.0167         	0.1332         	0.025          	0.012          	158.158        	28.959         	0.689          	
1995-04-15	Triticale      	1.166          	0.272          	0.000          	0.000          	0.894          	0.0000         	45.32          	45.32          	166.27         	0.020          	0.0013         	0.0000         	0.000          	0.248          	0.000          	19.802         	0.000          	
1995-09-07	Soybean        	7.973          	1.096          	2.345          	0.000          	4.532          	0.3410         	324.85         	232.29         	156.71         	0.239          	0.0108         	0.1259         	0.000          	0.000          	125.947        	112.587        	0.000          	
1996-04-01	RyeBioenergyBM 	1.541          	0.526          	0.000          	0.913          	0.101          	0.0000         	23.95          	23.95          	110.93         	0.035          	0.0032         	0.0000         	0.029          	0.012          	28.800         	6.445          	3.154          	
1996-09-03	Maize          	22.847         	2.850          	12.515         	5.014          	2.469          	0.6258         	386.90         	378.88         	180.64         	0.199          	0.0215         	0.1382         	0.026          	0.031          	164.355        	34.416         	0.522          	
1997-04-15	Triticale      	0.559          	0.152          	0.000          	0.000          	0.407          	0.0000         	23.18          	23.18          	192.41         	0.011          	0.0008         	0.0000         	0.000          	0.239          	0.000          	11.014         	0.000          	
1997-09-16	Soybean        	7.496          	1.028          	2.167          	0.000          	4.301          	0.3350         	356.01         	219.18         	174.34         	0.196          	0.0101         	0.1016         	0.000          	0.000          	101.603        	94.818         	0.000          	
1998-04-01	RyeBioenergyBM 	1.791          	0.541          	0.000          	1.125          	0.125          	0.0000         	45.12          	45.12          	107.27         	0.031          	0.0027         	0.0000         	0.025          	0.091          	25.419         	5.530          	2.259          	
1998-09-02	Maize          	17.263         	2.614          	8.644          	4.024          	1.982          	0.5901         	412.89         	291.32         	167.56         	0.190          	0.0223         	0.1274         	0.027          	0.000          	154.075        	35.455         	0.664          	
1999-04-15	Triticale      	0.700          	0.157          	0.000          	0.000          	0.543          	0.0000         	29.22          	29.22          	182.66         	0.013          	0.0008         	0.0000         	0.000          	0.299          	0.000          	13.439         	0.000          	
1999-09-09	Soybean        	7.502          	1.043          	2.147          	0.000          	4.311          	0.3325         	370.90         	245.35         	154.46         	0.214          	0.0102         	0.1103         	0.000          	0.000          	110.261        	103.388        	0.000          	
2000-04-01	RyeBioenergyBM 	3.253          	0.799          	0.000          	2.209          	0.245          	0.0000         	74.69          	74.69          	116.17         	0.050          	0.0040         	0.0000         	0.041          	0.077          	41.378         	8.643          	1.873          	
2000-09-05	Maize          	20.814         	2.613          	11.389         	4.564          	2.248          	0.6257         	381.89         	354.11         	172.06         	0.191          	0.0208         	0.1323         	0.025          	0.015          	157.393        	33.117         	0.550          	
2001-04-15	Triticale      	0.622          	0.204          	0.000          	0.000          	0.417          	0.0000         	24.01          	24.01          	146.93         	0.012          	0.0011         	0.0000         	0.000          	0.167          	0.000          	11.946         	0.000          	
2001-09-05	Soybean        	11.634         	1.419          	3.508          	0.000          	6.708          	0.3434         	348.59         	324.17         	115.74         	0.313          	0.0139         	0.1662         	0.000          	0.000          	166.168        	146.624        	0.000          	
2002-04-01	RyeBioenergyBM 	2.811          	0.558          	0.000          	2.028          	0.225          	0.0000         	56.22          	56.22          	105.25         	0.053          	0.0030         	0.0000         	0.045          	0.134          	44.736         	7.985          	2.206          	
2002-09-03	Maize          	14.677         	2.339          	7.158          	3.471          	1.710          	0.5801         	428.40         	250.58         	179.78         	0.194          	0.0226         	0.1297         	0.028          	0.000          	157.664        	36.390         	0.806          	
2003-04-15	Triticale      	0.859          	0.301          	0.000          	0.000          	0.559          	0.0000         	26.51          	26.51          	141.69         	0.017          	0.0016         	0.0000         	0.000          	0.100          	0.000          	16.752         	0.000          	
2003-09-06	Soybean        	10.811         	1.241          	3.310          	0.000          	6.260          	0.3459         	283.80         	282.16         	166.44         	0.300          	0.0122         	0.1612         	0.000          	0.000          	161.177        	139.265        	0.000          	
2004-04-01	RyeBioenergyBM 	2.458          	0.705          	0.000          	1.577          	0.175          	0.0000         	47.19          	47.19          	89.78          	0.047          	0.0039         	0.0000         	0.039          	0.040          	39.138         	8.253          	2.481          	
2004-08-26	Maize          	23.443         	2.826          	13.029         	5.084          	2.504          	0.6320         	363.99         	363.46         	174.42         	0.207          	0.0221         	0.1449         	0.027          	0.023          	171.857        	35.356         	0.531          	
2005-04-15	Triticale      	0.758          	0.201          	0.000          	0.000          	0.557          	0.0000         	26.78          	26.78          	182.84         	0.015          	0.0011         	0.0000         	0.000          	0.209          	0.000          	15.081         	0.000          	
2005-09-09	Soybean        	11.510         	1.369          	3.504          	0.000          	6.637          	0.3455         	341.26         	319.94         	151.65         	0.308          	0.0135         	0.1648         	0.000          	0.000          	164.783        	143.584        	0.000          	
2006-04-01	RyeBioenergyBM 	2.290          	0.637          	0.000          	1.487          	0.165          	0.0000         	50.10          	50.10          	90.65          	0.039          	0.0032         	0.0000         	0.032          	0.074          	32.283         	6.779          	2.171          	
2006-08-31	Maize          	21.481         	2.949          	11.353         	4.810          	2.369          	0.6126         	415.72         	363.46         	142.36         	0.207          	0.0242         	0.1417         	0.028          	0.011          	169.523        	37.926         	0.579          	
2007-04-15	Triticale      	0.681          	0.169          	0.000          	0.000          	0.512          	0.0000         	23.36          	23.36          	181.71         	0.015          	0.0009         	0.0000         	0.000          	0.236          	0.000          	15.188         	0.000          	
2007-09-07	Soybean        	9.405          	1.253          	2.753          	0.000          	5.399          	0.3377         	391.33         	293.37         	139.43         	0.265          	0.0123         	0.1389         	0.000          	0.000          	138.922        	126.505        	0.000          	
2008-04-01	RyeBioenergyBM 	2.478          	0.653          	0.000          	1.642          	0.182          	0.0000         	54.19          	54.17          	91.38          	0.041          	0.0032         	0.0000         	0.034          	0.090          	34.051         	7.024          	2.073          	
2008-09-01	Maize          	17.697         	2.647          	8.841          	4.161          	2.049          	0.5874         	437.48         	296.67         	163.22         	0.191          	0.0231         	0.1274         	0.027          	0.000          	154.342        	36.402         	0.647          	
2009-04-15	Triticale      	1.022          	0.279          	0.000          	0.000          	0.743          	0.0000         	35.58          	35.58          	166.79         	0.018          	0.0014         	0.0000         	0.000          	0.199          	0.000          	18.382         	0.000          	
2009-08-28	Soybean        	11.270         	1.400          	3.384          	0.000          	6.486          	0.3429         	324.62         	281.94         	140.77         	0.307          	0.0137         	0.1627         	0.000          	0.000          	162.696        	143.993        	0.000          	
2010-04-01	RyeBioenergyBM 	3.063          	0.876          	0.000          	1.969          	0.219          	0.0000         	54.34          	54.34          	99.30          	0.057          	0.0049         	0.0000         	0.046          	0.044          	46.450         	10.061         	2.360          	
2010-08-29	Maize          	17.298         	2.396          	9.019          	3.942          	1.942          	0.6052         	461.39         	293.29         	170.56         	0.198          	0.0217         	0.1356         	0.027          	0.000          	162.829        	35.134         	0.691          	
2011-04-15	Triticale      	1.068          	0.306          	0.000          	0.000          	0.761          	0.0000         	35.98          	35.98          	194.28         	0.019          	0.0016         	0.0000         	0.000          	0.198          	0.000          	19.161         	0.000          	
2011-08-25	Soybean        	8.415          	1.174          	2.433          	0.000          	4.808          	0.3360         	354.24         	232.73         	165.65         	0.234          	0.0115         	0.1217         	0.000          	0.000          	121.695        	112.472        	0.000          	
2012-04-01	RyeBioenergyBM 	5.158          	1.076          	0.000          	3.674          	0.408          	0.0000         	117.25         	117.25         	123.69         	0.064          	0.0051         	0.0000         	0.053          	0.136          	52.673         	10.972         	1.434          	
2012-08-26	Maize          	16.855         	2.445          	8.703          	3.823          	1.883          	0.6040         	434.49         	277.79         	189.19         	0.179          	0.0209         	0.1213         	0.024          	0.000          	145.698        	32.900         	0.639          	
