DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-05	Maize          	20.224         	2.527          	11.181         	4.366          	2.151          	0.6318         	382.50         	339.87         	184.45         	0.210          	0.0212         	0.1475         	0.028          	0.000          	174.993        	34.728         	0.630          	
1985-04-15	Triticale      	6.395          	1.277          	0.000          	0.000          	5.118          	0.0000         	119.24         	119.24         	91.88          	0.091          	0.0067         	0.0000         	0.000          	0.072          	0.000          	91.232         	0.000          	
1985-09-06	Soybean        	10.218         	1.293          	3.036          	0.000          	5.889          	0.3402         	366.44         	302.37         	119.91         	0.282          	0.0127         	0.1484         	0.000          	0.000          	148.374        	133.151        	0.000          	
1986-04-01	RyeBioenergyBM 	3.706          	0.835          	0.000          	2.584          	0.287          	0.0000         	58.88          	58.88          	101.25         	0.090          	0.0058         	0.0000         	0.076          	0.002          	75.805         	14.250         	2.934          	
1986-09-02	Maize          	14.918         	1.929          	8.081          	3.288          	1.620          	0.6221         	370.56         	260.66         	163.36         	0.205          	0.0173         	0.1460         	0.028          	0.000          	173.966        	31.106         	0.850          	
1987-04-15	Triticale      	3.979          	1.035          	0.000          	0.000          	2.943          	0.0000         	65.57          	65.57          	129.41         	0.082          	0.0065         	0.0000         	0.000          	0.017          	0.000          	82.241         	0.000          	
1987-09-04	Soybean        	6.345          	1.018          	1.685          	0.000          	3.642          	0.3164         	327.43         	194.16         	152.76         	0.188          	0.0100         	0.0926         	0.000          	0.000          	92.615         	95.361         	0.000          	
1988-04-01	RyeBioenergyBM 	3.550          	0.939          	0.000          	2.349          	0.261          	0.0000         	53.98          	53.98          	117.06         	0.085          	0.0065         	0.0000         	0.071          	0.002          	70.824         	14.400         	3.015          	
1988-09-09	Maize          	13.956         	1.874          	7.594          	3.007          	1.481          	0.6285         	405.66         	246.55         	202.73         	0.196          	0.0184         	0.1389         	0.026          	0.000          	165.050        	31.259         	0.869          	
1989-04-15	Triticale      	4.517          	1.073          	0.000          	0.000          	3.443          	0.0000         	74.71          	74.71          	136.83         	0.102          	0.0077         	0.0000         	0.000          	0.001          	0.000          	101.918        	0.000          	
1989-09-03	Soybean        	10.620         	1.233          	3.245          	0.000          	6.143          	0.3456         	292.04         	286.31         	143.48         	0.300          	0.0121         	0.1609         	0.000          	0.000          	160.894        	139.110        	0.000          	
