DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-05	Soybean        	10.632         	1.239          	3.271          	0.000          	6.121          	0.3483         	323.31         	306.51         	162.75         	0.298          	0.0122         	0.1607         	0.000          	0.000          	160.651        	137.303        	0.000          	
1985-04-01	RyeBioenergyBM 	5.362          	1.194          	0.000          	3.751          	0.417          	0.0000         	88.47          	88.47          	79.14          	0.093          	0.0070         	0.0000         	0.078          	0.024          	77.609         	15.586         	2.069          	
1985-09-01	Maize          	19.297         	2.694          	9.765          	4.582          	2.257          	0.5881         	435.44         	322.73         	128.71         	0.205          	0.0235         	0.1380         	0.029          	0.000          	167.148        	37.846         	0.635          	
1986-04-15	Triticale      	5.135          	0.999          	0.000          	0.000          	4.136          	0.0000         	88.68          	88.68          	120.05         	0.095          	0.0061         	0.0000         	0.000          	0.017          	0.000          	95.431         	0.000          	
1986-09-02	Soybean        	8.203          	0.999          	2.478          	0.000          	4.725          	0.3441         	316.52         	250.82         	126.97         	0.237          	0.0098         	0.1266         	0.000          	0.000          	126.615        	110.583        	0.000          	
1987-04-01	RyeBioenergyBM 	2.538          	0.756          	0.000          	1.604          	0.178          	0.0000         	40.45          	40.45          	107.46         	0.068          	0.0053         	0.0000         	0.057          	0.006          	56.605         	11.609         	3.529          	
1987-09-02	Maize          	12.187         	2.095          	5.432          	3.123          	1.538          	0.5382         	392.75         	214.79         	175.61         	0.189          	0.0206         	0.1231         	0.030          	0.000          	153.290        	35.478         	0.966          	
1988-04-15	Triticale      	5.232          	1.171          	0.000          	0.000          	4.061          	0.0000         	84.32          	84.32          	131.16         	0.113          	0.0085         	0.0000         	0.000          	0.000          	0.000          	113.164        	0.000          	
1988-09-10	Soybean        	7.462          	0.918          	2.273          	0.000          	4.272          	0.3473         	347.99         	230.18         	152.42         	0.192          	0.0090         	0.1026         	0.000          	0.000          	102.598        	89.339         	0.000          	
1989-04-01	RyeBioenergyBM 	2.961          	0.831          	0.000          	1.917          	0.213          	0.0000         	51.11          	51.11          	121.27         	0.078          	0.0061         	0.0000         	0.064          	0.004          	64.462         	13.214         	3.363          	
