DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-24	Soybean        	10.883         	1.244          	3.248          	0.000          	6.390          	0.3370         	298.23         	298.23         	158.52         	0.307          	0.0123         	0.1613         	0.000          	0.000          	161.313        	145.364        	0.000          	
1985-09-22	Maize          	20.900         	2.739          	10.665         	0.000          	7.496          	0.5872         	385.10         	343.86         	145.34         	0.286          	0.0271         	0.1968         	0.000          	0.000          	196.773        	89.190         	0.000          	
1986-09-26	Soybean        	10.880         	1.321          	3.222          	0.000          	6.336          	0.3371         	318.22         	313.25         	105.91         	0.303          	0.0130         	0.1592         	0.000          	0.000          	159.172        	144.284        	0.000          	
1987-09-25	Maize          	17.458         	2.391          	8.330          	0.000          	6.738          	0.5528         	401.89         	304.48         	114.13         	0.268          	0.0236         	0.1813         	0.000          	0.000          	181.342        	86.974         	0.000          	
1988-10-04	Soybean        	9.423          	1.107          	2.848          	0.000          	5.468          	0.3425         	324.00         	281.42         	128.29         	0.261          	0.0109         	0.1388         	0.000          	0.000          	138.823        	122.280        	0.000          	
1989-09-25	Maize          	19.620         	2.596          	9.708          	0.000          	7.315          	0.5703         	349.04         	309.30         	114.00         	0.274          	0.0255         	0.1867         	0.000          	0.000          	186.676        	87.376         	0.000          	
1990-09-18	Soybean        	9.839          	1.220          	2.855          	0.000          	5.765          	0.3312         	291.50         	277.92         	108.38         	0.283          	0.0122         	0.1465         	0.000          	0.000          	146.507        	136.789        	0.000          	
1991-09-22	Maize          	16.179         	2.174          	8.122          	0.000          	5.883          	0.5800         	412.18         	282.94         	112.57         	0.242          	0.0214         	0.1670         	0.000          	0.000          	166.980        	75.264         	0.000          	
1992-10-01	Soybean        	10.870         	1.318          	3.224          	0.000          	6.328          	0.3375         	290.91         	290.91         	129.46         	0.307          	0.0131         	0.1610         	0.000          	0.000          	161.027        	145.570        	0.000          	
1993-09-22	Maize          	18.848         	2.716          	8.559          	0.000          	7.573          	0.5306         	400.80         	318.72         	107.36         	0.277          	0.0269         	0.1822         	0.000          	0.000          	182.158        	95.079         	0.000          	
