DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-05	Soybean        	10.544         	1.231          	3.245          	0.000          	6.069          	0.3484         	322.79         	303.88         	159.86         	0.296          	0.0121         	0.1595         	0.000          	0.000          	159.507        	136.260        	0.000          	
1985-03-31	Triticale      	3.266          	0.809          	0.000          	0.000          	2.457          	0.0000         	77.42          	77.42          	87.51          	0.051          	0.0040         	0.0000         	0.000          	0.103          	0.000          	50.910         	0.000          	
1985-09-01	Maize          	19.963         	2.763          	10.198         	0.000          	7.003          	0.5929         	436.26         	333.93         	114.81         	0.214          	0.0244         	0.1446         	0.000          	0.000          	144.647        	69.343         	0.000          	
1986-04-15	Triticale      	0.740          	0.172          	0.000          	0.000          	0.568          	0.0000         	31.24          	31.24          	130.86         	0.015          	0.0009         	0.0000         	0.000          	0.258          	0.000          	14.792         	0.000          	
1986-09-02	Soybean        	8.026          	0.974          	2.428          	0.000          	4.623          	0.3443         	312.34         	245.41         	136.61         	0.233          	0.0096         	0.1244         	0.000          	0.000          	124.393        	108.421        	0.000          	
1987-03-31	Triticale      	1.809          	0.569          	0.000          	0.000          	1.239          	0.0000         	37.78          	37.78          	107.76         	0.037          	0.0031         	0.0000         	0.000          	0.037          	0.000          	36.519         	0.000          	
1987-09-02	Maize          	12.485         	2.135          	5.566          	0.000          	4.785          	0.5377         	394.08         	219.98         	162.64         	0.193          	0.0210         	0.1260         	0.000          	0.000          	126.005        	67.140         	0.000          	
1988-04-15	Triticale      	2.433          	0.649          	0.000          	0.000          	1.784          	0.0000         	70.09          	70.09          	129.01         	0.035          	0.0031         	0.0000         	0.000          	0.125          	0.000          	35.382         	0.000          	
1988-09-10	Soybean        	7.490          	0.922          	2.280          	0.000          	4.287          	0.3472         	348.36         	231.17         	165.80         	0.193          	0.0091         	0.1029         	0.000          	0.000          	102.897        	89.649         	0.000          	
1989-03-31	Triticale      	1.988          	0.609          	0.000          	0.000          	1.379          	0.0000         	47.53          	47.53          	121.63         	0.038          	0.0034         	0.0000         	0.000          	0.055          	0.000          	37.964         	0.000          	
1989-09-03	Maize          	21.407         	2.673          	11.636         	0.000          	7.098          	0.6211         	360.90         	341.76         	158.49         	0.205          	0.0215         	0.1424         	0.000          	0.014          	142.371        	62.269         	0.000          	
1990-04-15	Triticale      	0.068          	0.012          	0.000          	0.000          	0.056          	0.0000         	5.10           	5.10           	158.19         	0.003          	0.0001         	0.0000         	0.000          	0.436          	0.000          	2.730          	0.000          	
1990-09-04	Soybean        	10.296         	1.264          	3.096          	0.000          	5.936          	0.3428         	338.28         	299.24         	168.00         	0.280          	0.0124         	0.1487         	0.000          	0.000          	148.734        	131.521        	0.000          	
1991-03-31	Triticale      	3.466          	0.837          	0.000          	0.000          	2.629          	0.0000         	71.19          	71.19          	115.89         	0.058          	0.0047         	0.0000         	0.000          	0.066          	0.000          	58.206         	0.000          	
