DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-05	Maize          	20.145         	2.525          	11.124         	0.000          	6.497          	0.6313         	382.06         	339.90         	181.20         	0.196          	0.0203         	0.1370         	0.000          	0.007          	137.036        	58.518         	0.000          	
1985-04-15	Triticale      	0.009          	0.004          	0.000          	0.000          	0.005          	0.0000         	4.87           	4.87           	141.38         	0.000          	0.0000         	0.0000         	0.000          	0.508          	0.000          	0.176          	0.000          	
1985-09-06	Soybean        	9.860          	1.255          	2.918          	0.000          	5.687          	0.3391         	365.45         	291.73         	149.84         	0.273          	0.0123         	0.1433         	0.000          	0.000          	143.292        	129.280        	0.000          	
1986-03-31	Triticale      	2.690          	0.665          	0.000          	0.000          	2.025          	0.0000         	57.13          	57.13          	100.97         	0.049          	0.0036         	0.0000         	0.000          	0.045          	0.000          	49.111         	0.000          	
1986-09-02	Maize          	15.311         	1.982          	8.286          	0.000          	5.043          	0.6216         	375.64         	267.89         	144.92         	0.209          	0.0178         	0.1486         	0.000          	0.000          	148.644        	60.307         	0.000          	
1987-04-15	Triticale      	1.133          	0.344          	0.000          	0.000          	0.789          	0.0000         	38.10          	38.10          	126.25         	0.020          	0.0017         	0.0000         	0.000          	0.140          	0.000          	19.954         	0.000          	
1987-09-04	Soybean        	6.264          	1.006          	1.663          	0.000          	3.595          	0.3163         	326.93         	191.76         	159.38         	0.186          	0.0099         	0.0914         	0.000          	0.000          	91.400         	94.136         	0.000          	
1988-03-31	Triticale      	2.490          	0.714          	0.000          	0.000          	1.777          	0.0000         	51.20          	51.20          	117.66         	0.046          	0.0039         	0.0000         	0.000          	0.042          	0.000          	45.525         	0.000          	
1988-09-09	Maize          	14.172         	1.906          	7.698          	0.000          	4.568          	0.6276         	408.45         	250.73         	180.06         	0.197          	0.0186         	0.1391         	0.000          	0.000          	139.054        	57.743         	0.000          	
1989-04-15	Triticale      	1.344          	0.394          	0.000          	0.000          	0.951          	0.0000         	43.95          	43.95          	146.04         	0.024          	0.0020         	0.0000         	0.000          	0.149          	0.000          	23.589         	0.000          	
