DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-17	Soybean        	8.924          	1.113          	2.591          	0.000          	5.220          	0.3317         	245.88         	245.88         	155.15         	0.267          	0.0112         	0.1385         	0.000          	0.000          	138.528        	128.757        	0.000          	
1985-05-07	Triticale      	4.066          	0.802          	0.000          	0.000          	3.264          	0.0000         	127.72         	127.72         	109.48         	0.052          	0.0039         	0.0000         	0.000          	0.198          	0.000          	52.357         	0.000          	
1985-09-13	Maize          	16.696         	2.627          	5.993          	0.000          	8.076          	0.4260         	331.11         	271.35         	119.81         	0.225          	0.0252         	0.1293         	0.000          	0.000          	129.307        	95.885         	0.000          	
1986-05-20	Triticale      	1.393          	0.290          	0.000          	0.000          	1.103          	0.0000         	71.50          	71.50          	135.12         	0.022          	0.0013         	0.0000         	0.000          	0.369          	0.000          	21.552         	0.000          	
1986-09-17	Soybean        	9.421          	1.211          	2.741          	0.000          	5.470          	0.3338         	262.24         	254.30         	117.59         	0.278          	0.0122         	0.1443         	0.000          	0.000          	144.322        	133.251        	0.000          	
1987-05-07	Triticale      	3.193          	0.732          	0.000          	0.000          	2.460          	0.0000         	84.75          	84.75          	143.40         	0.050          	0.0037         	0.0000         	0.000          	0.121          	0.000          	49.886         	0.000          	
1987-09-26	Maize          	20.699         	2.576          	8.972          	0.000          	9.150          	0.4951         	367.01         	338.39         	130.71         	0.258          	0.0244         	0.1641         	0.000          	0.000          	164.058        	93.556         	0.000          	
1988-05-20	Triticale      	0.717          	0.167          	0.000          	0.000          	0.550          	0.0000         	46.58          	46.58          	146.18         	0.012          	0.0008         	0.0000         	0.000          	0.369          	0.000          	12.403         	0.000          	
1988-09-28	Soybean        	9.110          	1.179          	2.642          	0.000          	5.289          	0.3331         	311.80         	280.62         	92.49          	0.267          	0.0118         	0.1386         	0.000          	0.000          	138.622        	128.565        	0.000          	
1989-05-07	Triticale      	2.368          	0.592          	0.000          	0.000          	1.776          	0.0000         	70.42          	70.42          	141.59         	0.039          	0.0030         	0.0000         	0.000          	0.136          	0.000          	38.740         	0.000          	
1989-09-24	Maize          	19.816         	2.613          	8.528          	0.000          	8.675          	0.4957         	332.67         	302.30         	128.22         	0.252          	0.0247         	0.1602         	0.000          	0.000          	160.219        	92.038         	0.000          	
1990-05-20	Triticale      	1.044          	0.200          	0.000          	0.000          	0.844          	0.0000         	55.59          	55.59          	162.52         	0.018          	0.0009         	0.0000         	0.000          	0.417          	0.000          	17.800         	0.000          	
1990-09-18	Soybean        	9.425          	1.170          	2.752          	0.000          	5.503          	0.3334         	254.66         	254.66         	135.89         	0.279          	0.0117         	0.1452         	0.000          	0.000          	145.155        	133.721        	0.000          	
1991-05-07	Triticale      	4.833          	0.911          	0.000          	0.000          	3.922          	0.0000         	119.61         	119.61         	122.71         	0.064          	0.0048         	0.0000         	0.000          	0.167          	0.000          	63.610         	0.000          	
1991-09-21	Maize          	16.965         	2.339          	6.965          	0.000          	7.660          	0.4762         	378.40         	290.22         	82.82          	0.244          	0.0228         	0.1522         	0.000          	0.000          	152.215        	91.307         	0.000          	
1992-05-20	Triticale      	1.505          	0.317          	0.000          	0.000          	1.188          	0.0000         	61.98          	61.98          	141.80         	0.023          	0.0015         	0.0000         	0.000          	0.324          	0.000          	23.276         	0.000          	
1992-09-25	Soybean        	9.974          	1.220          	2.970          	0.000          	5.784          	0.3392         	249.18         	249.18         	119.87         	0.288          	0.0122         	0.1521         	0.000          	0.000          	152.082        	136.260        	0.000          	
1993-05-07	Triticale      	2.092          	0.565          	0.000          	0.000          	1.528          	0.0000         	65.47          	65.47          	118.45         	0.038          	0.0028         	0.0000         	0.000          	0.128          	0.000          	37.546         	0.000          	
1993-09-28	Maize          	17.588         	2.401          	7.618          	0.000          	7.568          	0.5017         	355.95         	284.11         	114.09         	0.247          	0.0227         	0.1588         	0.000          	0.000          	158.839        	88.151         	0.000          	
1994-05-20	Triticale      	1.278          	0.318          	0.000          	0.000          	0.960          	0.0000         	63.18          	63.18          	123.99         	0.019          	0.0014         	0.0000         	0.000          	0.279          	0.000          	19.303         	0.000          	
1994-09-28	Soybean        	10.572         	1.204          	3.177          	0.000          	6.190          	0.3392         	273.11         	273.11         	135.14         	0.298          	0.0119         	0.1578         	0.000          	0.000          	157.756        	140.584        	0.000          	
1995-05-07	Triticale      	3.616          	0.708          	0.000          	0.000          	2.908          	0.0000         	98.52          	98.52          	116.40         	0.050          	0.0036         	0.0000         	0.000          	0.150          	0.000          	49.982         	0.000          	
