DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-17	Maize          	21.077         	2.710          	9.104          	0.000          	9.263          	0.4957         	338.63         	338.63         	151.34         	0.216          	0.0233         	0.1354         	0.000          	0.000          	135.421        	80.230         	0.000          	
1985-05-20	Triticale      	0.219          	0.036          	0.000          	0.000          	0.183          	0.0000         	20.35          	20.35          	152.36         	0.006          	0.0002         	0.0000         	0.000          	0.577          	0.000          	5.660          	0.000          	
1985-09-13	Soybean        	8.385          	1.175          	2.307          	0.000          	4.902          	0.3200         	253.27         	235.84         	133.48         	0.256          	0.0119         	0.1284         	0.000          	0.000          	128.395        	127.861        	0.000          	
1986-05-07	Triticale      	3.473          	0.759          	0.000          	0.000          	2.714          	0.0000         	107.61         	107.61         	125.77         	0.048          	0.0037         	0.0000         	0.000          	0.163          	0.000          	48.001         	0.000          	
1986-09-17	Maize          	18.974         	2.779          	7.785          	0.000          	8.410          	0.4807         	341.93         	300.49         	109.02         	0.239          	0.0266         	0.1471         	0.000          	0.000          	147.079        	91.817         	0.000          	
1987-05-20	Triticale      	0.855          	0.192          	0.000          	0.000          	0.664          	0.0000         	50.59          	50.59          	156.88         	0.015          	0.0009         	0.0000         	0.000          	0.355          	0.000          	14.816         	0.000          	
1987-09-26	Soybean        	9.967          	1.176          	2.930          	0.000          	5.861          	0.3333         	287.16         	282.09         	138.14         	0.286          	0.0117         	0.1489         	0.000          	0.000          	148.907        	136.917        	0.000          	
1988-05-07	Triticale      	2.691          	0.658          	0.000          	0.000          	2.033          	0.0000         	75.90          	75.90          	130.35         	0.043          	0.0033         	0.0000         	0.000          	0.124          	0.000          	42.992         	0.000          	
1988-09-28	Maize          	16.825         	2.343          	7.158          	0.000          	7.324          	0.4943         	381.70         	298.75         	118.45         	0.238          	0.0211         	0.1527         	0.000          	0.000          	152.660        	85.602         	0.000          	
1989-05-20	Triticale      	1.272          	0.309          	0.000          	0.000          	0.963          	0.0000         	59.15          	59.15          	145.10         	0.020          	0.0015         	0.0000         	0.000          	0.279          	0.000          	19.676         	0.000          	
1989-09-24	Soybean        	9.290          	1.155          	2.715          	0.000          	5.419          	0.3338         	255.75         	242.33         	133.97         	0.275          	0.0115         	0.1434         	0.000          	0.000          	143.382        	131.762        	0.000          	
1990-05-07	Triticale      	3.551          	0.749          	0.000          	0.000          	2.802          	0.0000         	99.43          	99.43          	133.52         	0.053          	0.0039         	0.0000         	0.000          	0.155          	0.000          	53.119         	0.000          	
1990-09-18	Maize          	20.416         	2.677          	8.838          	0.000          	8.902          	0.4982         	321.94         	321.94         	129.52         	0.254          	0.0255         	0.1615         	0.000          	0.000          	161.534        	92.786         	0.000          	
1991-05-20	Triticale      	1.426          	0.259          	0.000          	0.000          	1.167          	0.0000         	59.89          	59.89          	180.61         	0.024          	0.0013         	0.0000         	0.000          	0.420          	0.000          	24.185         	0.000          	
1991-09-21	Soybean        	8.466          	1.062          	2.440          	0.000          	4.964          	0.3296         	278.47         	249.94         	89.69          	0.257          	0.0105         	0.1325         	0.000          	0.000          	132.483        	124.178        	0.000          	
1992-05-07	Triticale      	3.169          	0.675          	0.000          	0.000          	2.494          	0.0000         	77.35          	77.35          	124.71         	0.048          	0.0035         	0.0000         	0.000          	0.131          	0.000          	48.427         	0.000          	
1992-09-25	Maize          	21.399         	2.801          	9.492          	0.000          	9.107          	0.5104         	317.82         	317.82         	117.02         	0.257          	0.0263         	0.1646         	0.000          	0.000          	164.637        	92.153         	0.000          	
1993-05-20	Triticale      	0.519          	0.130          	0.000          	0.000          	0.389          	0.0000         	37.10          	37.10          	127.84         	0.010          	0.0007         	0.0000         	0.000          	0.351          	0.000          	10.314         	0.000          	
1993-09-28	Soybean        	9.328          	1.167          	2.736          	0.000          	5.424          	0.3353         	284.99         	260.11         	115.80         	0.271          	0.0116         	0.1414         	0.000          	0.000          	141.383        	129.276        	0.000          	
1994-05-07	Triticale      	2.286          	0.599          	0.000          	0.000          	1.687          	0.0000         	71.77          	71.77          	116.42         	0.038          	0.0028         	0.0000         	0.000          	0.151          	0.000          	37.624         	0.000          	
1994-09-28	Maize          	22.653         	2.733          	10.369         	0.000          	9.551          	0.5205         	344.43         	344.43         	139.29         	0.267          	0.0253         	0.1743         	0.000          	0.000          	174.333        	92.768         	0.000          	
1995-05-20	Triticale      	0.693          	0.123          	0.000          	0.000          	0.569          	0.0000         	39.76          	39.76          	154.87         	0.013          	0.0006         	0.0000         	0.000          	0.446          	0.000          	12.888         	0.000          	
1995-09-11	Soybean        	6.697          	0.988          	1.796          	0.000          	3.912          	0.3147         	257.79         	196.64         	121.40         	0.219          	0.0099         	0.1082         	0.000          	0.000          	108.191        	110.550        	0.000          	
1996-05-07	Triticale      	2.730          	0.727          	0.000          	0.000          	2.003          	0.0000         	72.61          	72.61          	149.53         	0.046          	0.0037         	0.0000         	0.000          	0.109          	0.000          	46.307         	0.000          	
1996-09-25	Maize          	22.857         	2.847          	10.206         	0.000          	9.804          	0.5101         	350.08         	350.08         	141.51         	0.254          	0.0260         	0.1630         	0.000          	0.000          	163.027        	91.244         	0.000          	
