DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1998-04-28	RyeBioenergyBM 	4.765          	0.956          	0.000          	3.428          	0.381          	0.0000         	107.37         	107.37         	111.84         	0.067          	0.0050         	0.0000         	0.056          	0.127          	56.229         	11.200         	1.640          	
1998-09-21	Maize          	22.876         	2.779          	11.799         	5.559          	2.738          	0.5871         	388.82         	375.29         	127.85         	0.237          	0.0236         	0.1620         	0.034          	0.000          	196.215        	40.476         	0.616          	
1999-05-10	Triticale      	3.050          	0.585          	0.000          	0.000          	2.465          	0.0000         	100.68         	100.68         	166.91         	0.039          	0.0027         	0.0000         	0.000          	0.291          	0.000          	38.586         	0.000          	
1999-09-27	Soybean        	7.887          	0.992          	2.302          	0.000          	4.593          	0.3339         	349.30         	236.39         	120.03         	0.210          	0.0098         	0.1087         	0.000          	0.000          	108.744        	101.000        	0.000          	
2000-04-28	RyeBioenergyBM 	4.450          	0.872          	0.000          	3.220          	0.358          	0.0000         	110.48         	110.48         	118.38         	0.062          	0.0045         	0.0000         	0.052          	0.136          	51.667         	10.221         	1.604          	
2000-09-24	Maize          	21.979         	2.831          	10.911         	5.518          	2.718          	0.5698         	360.88         	334.63         	145.39         	0.213          	0.0226         	0.1433         	0.032          	0.000          	175.147        	38.273         	0.578          	
2001-05-10	Triticale      	2.223          	0.554          	0.000          	0.000          	1.669          	0.0000         	81.94          	81.94          	142.62         	0.030          	0.0025         	0.0000         	0.000          	0.191          	0.000          	30.453         	0.000          	
2001-09-27	Soybean        	10.173         	1.317          	2.872          	0.000          	5.985          	0.3242         	338.80         	297.63         	134.85         	0.285          	0.0130         	0.1447         	0.000          	0.000          	144.731        	140.758        	0.000          	
2002-04-28	RyeBioenergyBM 	4.756          	0.787          	0.609          	3.024          	0.336          	0.1535         	114.34         	114.34         	115.46         	0.071          	0.0043         	0.0166         	0.045          	0.165          	61.515         	9.252          	1.485          	
2002-09-28	Maize          	13.575         	2.145          	6.305          	3.434          	1.692          	0.5516         	440.99         	243.34         	139.45         	0.197          	0.0201         	0.1309         	0.031          	0.000          	161.619        	35.225         	0.895          	
2003-05-10	Triticale      	2.566          	0.678          	0.000          	0.000          	1.888          	0.0000         	78.61          	78.61          	160.07         	0.041          	0.0032         	0.0000         	0.000          	0.147          	0.000          	40.643         	0.000          	
2003-09-26	Soybean        	10.446         	1.241          	3.082          	0.000          	6.124          	0.3348         	286.96         	284.69         	137.87         	0.297          	0.0122         	0.1551         	0.000          	0.000          	155.114        	141.715        	0.000          	
2004-04-28	RyeBioenergyBM 	4.194          	0.918          	0.000          	2.949          	0.328          	0.0000         	89.64          	89.64          	102.10         	0.065          	0.0049         	0.0000         	0.054          	0.092          	54.194         	10.890         	1.838          	
2004-09-17	Maize          	23.250         	2.951          	11.890         	5.634          	2.775          	0.5858         	359.75         	359.75         	143.46         	0.254          	0.0264         	0.1728         	0.037          	0.000          	209.524        	44.463         	0.651          	
2005-05-10	Triticale      	2.845          	0.612          	0.000          	0.000          	2.233          	0.0000         	97.19          	97.19          	154.02         	0.037          	0.0027         	0.0000         	0.000          	0.211          	0.000          	36.584         	0.000          	
2005-09-23	Soybean        	9.789          	1.263          	2.808          	0.000          	5.719          	0.3293         	326.64         	290.48         	98.27          	0.283          	0.0124         	0.1457         	0.000          	0.000          	145.740        	137.636        	0.000          	
2006-04-28	RyeBioenergyBM 	4.714          	0.921          	0.000          	3.413          	0.379          	0.0000         	115.55         	115.55         	112.93         	0.065          	0.0048         	0.0000         	0.054          	0.125          	54.270         	10.814         	1.590          	
2006-09-25	Maize          	17.388         	2.486          	7.905          	4.688          	2.309          	0.5305         	384.61         	289.12         	142.15         	0.224          	0.0230         	0.1464         	0.037          	0.000          	183.120        	41.094         	0.784          	
2007-05-10	Triticale      	3.460          	0.666          	0.000          	0.000          	2.794          	0.0000         	111.98         	111.98         	155.12         	0.045          	0.0031         	0.0000         	0.000          	0.217          	0.000          	44.710         	0.000          	
2007-09-25	Soybean        	11.718         	1.429          	3.415          	0.000          	6.874          	0.3319         	355.98         	340.71         	123.58         	0.316          	0.0141         	0.1633         	0.000          	0.000          	163.254        	152.439        	0.000          	
2008-04-28	RyeBioenergyBM 	4.778          	1.028          	0.000          	3.374          	0.375          	0.0000         	102.60         	102.60         	108.09         	0.069          	0.0054         	0.0000         	0.057          	0.096          	57.114         	11.716         	1.693          	
2008-09-26	Maize          	20.055         	2.730          	9.754          	5.072          	2.498          	0.5630         	410.52         	334.12         	155.31         	0.223          	0.0241         	0.1484         	0.034          	0.000          	182.118        	40.677         	0.664          	
2009-05-10	Triticale      	2.658          	0.597          	0.000          	0.000          	2.061          	0.0000         	88.51          	88.51          	160.43         	0.037          	0.0027         	0.0000         	0.000          	0.206          	0.000          	36.911         	0.000          	
2009-09-24	Soybean        	11.971         	1.407          	3.537          	0.000          	7.027          	0.3348         	314.54         	314.15         	140.69         	0.323          	0.0139         	0.1686         	0.000          	0.000          	168.647        	154.591        	0.000          	
2010-04-28	RyeBioenergyBM 	5.129          	1.058          	0.000          	3.664          	0.407          	0.0000         	119.86         	119.86         	99.67          	0.074          	0.0056         	0.0000         	0.061          	0.113          	61.216         	12.447         	1.671          	
2010-09-22	Maize          	20.658         	2.714          	10.317         	5.110          	2.517          	0.5749         	422.83         	353.59         	111.79         	0.233          	0.0234         	0.1581         	0.035          	0.000          	192.779        	40.417         	0.678          	
2011-05-10	Triticale      	2.841          	0.663          	0.000          	0.000          	2.178          	0.0000         	95.50          	95.50          	174.28         	0.037          	0.0030         	0.0000         	0.000          	0.211          	0.000          	37.377         	0.000          	
2011-09-19	Soybean        	10.901         	1.310          	3.203          	0.000          	6.387          	0.3340         	334.65         	308.52         	123.23         	0.297          	0.0129         	0.1543         	0.000          	0.000          	154.316        	142.252        	0.000          	
2012-04-28	RyeBioenergyBM 	7.269          	1.191          	1.105          	4.476          	0.497          	0.1817         	153.68         	153.68         	112.75         	0.088          	0.0061         	0.0246         	0.051          	0.143          	75.924         	11.821         	1.146          	
2012-09-18	Maize          	18.663         	2.420          	9.815          	4.307          	2.121          	0.6043         	406.56         	306.54         	162.09         	0.213          	0.0209         	0.1476         	0.030          	0.000          	177.288        	35.505         	0.690          	
