DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-27	Maize          	22.390         	2.698          	11.629         	0.000          	8.063          	0.5905         	364.20         	358.74         	170.42         	0.251          	0.0245         	0.1722         	0.000          	0.000          	172.238        	78.368         	0.000          	
1985-09-24	Soybean        	10.669         	1.290          	3.136          	0.000          	6.243          	0.3344         	317.78         	306.04         	133.98         	0.295          	0.0127         	0.1539         	0.000          	0.000          	153.949        	141.499        	0.000          	
1986-09-24	Maize          	21.713         	2.768          	11.280         	0.000          	7.665          	0.5954         	388.00         	364.71         	105.33         	0.302          	0.0274         	0.2099         	0.000          	0.000          	209.851        	92.049         	0.000          	
1987-09-26	Soybean        	8.658          	1.079          	2.485          	0.000          	5.094          	0.3279         	306.07         	262.08         	114.39         	0.259          	0.0107         	0.1333         	0.000          	0.000          	133.290        	126.037        	0.000          	
1988-10-03	Maize          	18.241         	2.225          	9.827          	0.000          	6.189          	0.6136         	397.22         	315.14         	153.56         	0.269          	0.0220         	0.1907         	0.000          	0.000          	190.739        	77.836         	0.000          	
1989-09-23	Soybean        	9.474          	1.177          	2.766          	0.000          	5.530          	0.3334         	279.57         	255.01         	118.72         	0.280          	0.0116         	0.1457         	0.000          	0.000          	145.702        	134.068        	0.000          	
1990-09-18	Maize          	19.184         	2.491          	9.659          	0.000          	7.033          	0.5787         	355.33         	314.00         	132.84         	0.295          	0.0248         	0.2044         	0.000          	0.000          	204.380        	90.967         	0.000          	
1991-09-22	Soybean        	8.502          	1.076          	2.470          	0.000          	4.957          	0.3326         	335.33         	258.46         	96.71          	0.241          	0.0106         	0.1249         	0.000          	0.000          	124.896        	116.101        	0.000          	
1992-10-01	Maize          	22.922         	2.944          	11.807         	0.000          	8.171          	0.5910         	360.74         	359.92         	134.42         	0.294          	0.0285         	0.2024         	0.000          	0.000          	202.427        	91.705         	0.000          	
1993-09-24	Soybean        	9.970          	1.296          	2.817          	0.000          	5.857          	0.3248         	321.54         	288.60         	105.75         	0.283          	0.0128         	0.1435         	0.000          	0.000          	143.490        	139.106        	0.000          	
