DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-24	Soybean        	10.883         	1.244          	3.248          	0.000          	6.390          	0.3370         	298.23         	298.23         	158.52         	0.307          	0.0123         	0.1613         	0.000          	0.000          	161.313        	145.364        	0.000          	
1985-09-22	Maize          	20.899         	2.739          	10.665         	0.000          	7.496          	0.5873         	385.10         	343.84         	146.14         	0.303          	0.0271         	0.2098         	0.000          	0.000          	209.825        	93.306         	0.000          	
1986-09-26	Soybean        	10.890         	1.322          	3.225          	0.000          	6.343          	0.3371         	318.38         	313.65         	103.19         	0.303          	0.0130         	0.1592         	0.000          	0.000          	159.162        	144.308        	0.000          	
1987-09-25	Maize          	17.460         	2.391          	8.330          	0.000          	6.738          	0.5528         	401.89         	304.50         	114.62         	0.268          	0.0236         	0.1814         	0.000          	0.000          	181.429        	87.006         	0.000          	
1988-10-04	Soybean        	9.426          	1.107          	2.849          	0.000          	5.470          	0.3425         	324.05         	281.51         	127.53         	0.261          	0.0109         	0.1389         	0.000          	0.000          	138.858        	122.312        	0.000          	
1989-09-25	Maize          	19.620         	2.596          	9.709          	0.000          	7.315          	0.5703         	349.04         	309.31         	113.88         	0.286          	0.0256         	0.1956         	0.000          	0.000          	195.588        	90.473         	0.000          	
1990-09-18	Soybean        	9.863          	1.223          	2.861          	0.000          	5.779          	0.3312         	291.85         	278.64         	105.86         	0.284          	0.0122         	0.1466         	0.000          	0.000          	146.635        	136.935        	0.000          	
1991-09-22	Maize          	16.183         	2.175          	8.124          	0.000          	5.884          	0.5799         	412.21         	283.00         	112.45         	0.243          	0.0215         	0.1672         	0.000          	0.000          	167.240        	75.357         	0.000          	
1992-10-01	Soybean        	10.870         	1.318          	3.224          	0.000          	6.328          	0.3375         	290.91         	290.91         	129.12         	0.306          	0.0131         	0.1606         	0.000          	0.000          	160.566        	145.191        	0.000          	
1993-09-22	Maize          	18.850         	2.716          	8.560          	0.000          	7.574          	0.5306         	400.80         	318.75         	107.72         	0.286          	0.0269         	0.1884         	0.000          	0.000          	188.398        	97.416         	0.000          	
