DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-17	Maize          	21.080         	2.710          	10.521         	5.259          	2.590          	0.5727         	338.63         	338.63         	152.70         	0.237          	0.0245         	0.1597         	0.035          	0.000          	194.910        	41.860         	0.670          	
1985-05-20	Triticale      	8.041          	1.243          	0.000          	0.000          	6.798          	0.0000         	183.49         	183.49         	118.84         	0.101          	0.0067         	0.0000         	0.000          	0.116          	0.000          	100.884        	0.000          	
1985-09-13	Soybean        	8.535          	1.184          	2.362          	0.000          	4.989          	0.3213         	253.35         	240.09         	99.86          	0.260          	0.0120         	0.1306         	0.000          	0.000          	130.620        	129.126        	0.000          	
1986-05-08	RyeBioenergyBM 	5.894          	1.140          	0.000          	4.278          	0.475          	0.0000         	121.96         	121.96         	120.52         	0.093          	0.0066         	0.0000         	0.078          	0.062          	77.560         	15.244         	1.813          	
1986-09-17	Maize          	18.557         	2.758          	8.722          	4.742          	2.335          	0.5520         	341.47         	294.35         	127.48         	0.244          	0.0268         	0.1607         	0.038          	0.000          	198.354        	45.412         	0.795          	
1987-05-20	Triticale      	6.889          	1.234          	0.000          	0.000          	5.655          	0.0000         	143.73         	143.73         	166.63         	0.100          	0.0070         	0.0000         	0.000          	0.062          	0.000          	100.126        	0.000          	
1987-09-26	Soybean        	10.024         	1.181          	2.949          	0.000          	5.893          	0.3336         	287.18         	283.80         	125.63         	0.287          	0.0117         	0.1498         	0.000          	0.000          	149.828        	137.569        	0.000          	
1988-05-08	RyeBioenergyBM 	4.861          	1.051          	0.000          	3.429          	0.381          	0.0000         	87.64          	87.64          	124.76         	0.087          	0.0064         	0.0000         	0.072          	0.034          	72.434         	14.424         	2.112          	
1988-09-28	Maize          	16.762         	2.335          	8.240          	4.146          	2.042          	0.5711         	381.31         	297.55         	129.31         	0.239          	0.0210         	0.1639         	0.036          	0.000          	200.251        	38.937         	0.876          	
1989-05-20	Triticale      	6.123          	1.168          	0.000          	0.000          	4.955          	0.0000         	112.33         	112.33         	156.20         	0.102          	0.0070         	0.0000         	0.000          	0.035          	0.000          	101.922        	0.000          	
1989-09-24	Soybean        	9.355          	1.158          	2.739          	0.000          	5.458          	0.3341         	255.83         	244.03         	114.31         	0.277          	0.0115         	0.1447         	0.000          	0.000          	144.702        	132.685        	0.000          	
1990-05-08	RyeBioenergyBM 	5.918          	1.096          	0.000          	4.340          	0.482          	0.0000         	111.00         	111.00         	126.72         	0.098          	0.0067         	0.0000         	0.082          	0.051          	82.499         	15.882         	1.901          	
1990-09-18	Maize          	20.416         	2.677          	10.206         	5.048          	2.486          	0.5753         	321.94         	321.94         	154.40         	0.258          	0.0254         	0.1752         	0.038          	0.000          	213.559        	44.333         	0.760          	
1991-05-20	Triticale      	8.526          	1.270          	0.000          	0.000          	7.256          	0.0000         	168.70         	168.70         	147.26         	0.110          	0.0074         	0.0000         	0.000          	0.100          	0.000          	110.362        	0.000          	
1991-09-21	Soybean        	8.145          	1.038          	2.327          	0.000          	4.780          	0.3274         	278.37         	240.20         	80.89          	0.249          	0.0103         	0.1280         	0.000          	0.000          	128.017        	121.394        	0.000          	
1992-05-08	RyeBioenergyBM 	5.167          	0.966          	0.000          	3.781          	0.420          	0.0000         	83.67          	83.67          	122.68         	0.093          	0.0059         	0.0000         	0.078          	0.033          	78.182         	14.621         	2.068          	
1992-09-25	Maize          	21.399         	2.801          	10.931         	5.137          	2.530          	0.5877         	317.82         	317.82         	126.92         	0.262          	0.0264         	0.1791         	0.038          	0.000          	216.857        	45.014         	0.736          	
1993-05-20	Triticale      	5.310          	1.111          	0.000          	0.000          	4.200          	0.0000         	123.75         	123.75         	139.73         	0.084          	0.0062         	0.0000         	0.000          	0.082          	0.000          	83.666         	0.000          	
1993-09-28	Soybean        	9.027          	1.136          	2.653          	0.000          	5.238          	0.3362         	284.25         	251.09         	105.01         	0.263          	0.0113         	0.1377         	0.000          	0.000          	137.737        	125.372        	0.000          	
1994-05-08	RyeBioenergyBM 	4.255          	1.028          	0.000          	2.904          	0.323          	0.0000         	92.77          	92.77          	108.50         	0.071          	0.0056         	0.0000         	0.059          	0.079          	58.826         	12.120         	2.026          	
1994-09-28	Maize          	22.653         	2.733          	11.912         	5.365          	2.642          	0.5980         	344.43         	344.43         	145.87         	0.272          	0.0254         	0.1889         	0.039          	0.000          	227.638        	44.524         	0.722          	
1995-05-20	Triticale      	7.237          	1.115          	0.000          	0.000          	6.122          	0.0000         	136.15         	136.15         	142.49         	0.102          	0.0063         	0.0000         	0.000          	0.078          	0.000          	102.231        	0.000          	
