DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-17	Soybean        	8.924          	1.113          	2.591          	0.000          	5.220          	0.3317         	245.88         	245.88         	156.42         	0.268          	0.0112         	0.1387         	0.000          	0.000          	138.656        	128.865        	0.000          	
1985-05-08	RyeBioenergyBM 	6.692          	1.156          	0.955          	4.122          	0.458          	0.1726         	138.77         	138.77         	105.05         	0.097          	0.0066         	0.0258         	0.058          	0.079          	84.085         	13.035         	1.414          	
1985-09-13	Maize          	16.022         	2.571          	6.630          	0.000          	6.822          	0.4929         	330.85         	260.90         	146.82         	0.224          	0.0248         	0.1402         	0.000          	0.000          	140.183        	84.312         	0.000          	
1986-05-21	RyeBioenergyBS 	7.196          	1.237          	1.150          	4.328          	0.481          	0.1929         	162.69         	162.69         	108.33         	0.097          	0.0069         	0.0291         	0.055          	0.109          	84.297         	13.004         	1.275          	
1986-09-17	Soybean        	8.976          	1.192          	2.579          	0.000          	5.205          	0.3313         	261.64         	242.57         	117.98         	0.269          	0.0120         	0.1389         	0.000          	0.000          	138.928        	130.070        	0.000          	
1987-05-08	RyeBioenergyBM 	5.217          	1.077          	0.000          	3.726          	0.414          	0.0000         	96.73          	96.73          	140.18         	0.089          	0.0064         	0.0000         	0.075          	0.038          	74.674         	14.701         	2.004          	
1987-09-26	Maize          	20.607         	2.568          	10.310         	0.000          	7.729          	0.5716         	366.97         	336.75         	141.22         	0.258          	0.0244         	0.1755         	0.000          	0.000          	175.542        	82.356         	0.000          	
1988-05-21	RyeBioenergyBS 	6.205          	1.182          	0.000          	4.521          	0.502          	0.0000         	126.49         	126.49         	111.05         	0.094          	0.0067         	0.0000         	0.079          	0.072          	78.908         	15.500         	1.745          	
1988-09-28	Soybean        	9.115          	1.180          	2.643          	0.000          	5.292          	0.3331         	311.88         	280.82         	93.85          	0.267          	0.0118         	0.1388         	0.000          	0.000          	138.751        	128.682        	0.000          	
1989-05-08	RyeBioenergyBM 	4.394          	0.975          	0.000          	3.078          	0.342          	0.0000         	86.22          	86.22          	133.31         	0.078          	0.0057         	0.0000         	0.065          	0.045          	64.903         	12.912         	2.109          	
1989-09-24	Maize          	19.871         	2.615          	9.893          	0.000          	7.363          	0.5733         	332.78         	303.12         	141.27         	0.259          	0.0250         	0.1759         	0.000          	0.000          	175.885        	82.814         	0.000          	
1990-05-21	RyeBioenergyBS 	7.225          	1.186          	1.239          	4.320          	0.480          	0.2052         	146.39         	146.39         	114.13         	0.101          	0.0068         	0.0325         	0.056          	0.093          	88.398         	13.007         	1.293          	
1990-09-18	Soybean        	9.425          	1.170          	2.752          	0.000          	5.503          	0.3334         	254.66         	254.66         	140.03         	0.279          	0.0117         	0.1452         	0.000          	0.000          	145.171        	133.735        	0.000          	
1991-05-08	RyeBioenergyBM 	7.066          	1.183          	1.077          	4.326          	0.481          	0.1830         	126.27         	126.27         	120.23         	0.104          	0.0071         	0.0296         	0.061          	0.065          	90.593         	13.902         	1.410          	
1991-09-21	Maize          	16.488         	2.296          	7.860          	0.000          	6.332          	0.5538         	378.12         	281.45         	84.01          	0.232          	0.0222         	0.1560         	0.000          	0.000          	155.990        	76.490         	0.000          	
1992-05-21	RyeBioenergyBS 	6.640          	1.080          	1.018          	4.088          	0.454          	0.1830         	114.40         	114.40         	116.67         	0.103          	0.0064         	0.0294         	0.061          	0.057          	89.915         	13.109         	1.480          	
1992-09-25	Soybean        	9.974          	1.220          	2.970          	0.000          	5.784          	0.3392         	249.18         	249.18         	125.05         	0.288          	0.0122         	0.1521         	0.000          	0.000          	152.110        	136.282        	0.000          	
1993-05-08	RyeBioenergyBM 	3.706          	0.918          	0.000          	2.510          	0.279          	0.0000         	82.04          	82.04          	111.09         	0.069          	0.0052         	0.0000         	0.057          	0.063          	57.374         	11.620         	2.286          	
1993-09-28	Maize          	17.534         	2.395          	8.765          	0.000          	6.373          	0.5790         	355.84         	283.20         	120.98         	0.245          	0.0227         	0.1682         	0.000          	0.000          	168.232        	77.045         	0.000          	
1994-05-21	RyeBioenergyBS 	6.007          	1.247          	0.000          	4.284          	0.476          	0.0000         	127.35         	127.35         	101.40         	0.084          	0.0066         	0.0000         	0.070          	0.097          	70.002         	14.368         	1.634          	
1994-09-28	Soybean        	10.572         	1.204          	3.177          	0.000          	6.190          	0.3392         	273.11         	273.11         	136.37         	0.298          	0.0119         	0.1578         	0.000          	0.000          	157.767        	140.593        	0.000          	
1995-05-08	RyeBioenergyBM 	5.733          	0.995          	0.000          	4.264          	0.474          	0.0000         	103.99         	103.99         	116.21         	0.090          	0.0058         	0.0000         	0.076          	0.060          	75.753         	14.222         	1.776          	
1995-09-11	Maize          	14.662         	2.303          	6.231          	0.000          	6.128          	0.5042         	337.12         	245.24         	129.41         	0.241          	0.0231         	0.1544         	0.000          	0.000          	154.380        	86.171         	0.000          	
1996-05-21	RyeBioenergyBS 	6.209          	1.270          	0.000          	4.445          	0.494          	0.0000         	116.76         	116.76         	130.50         	0.101          	0.0076         	0.0000         	0.084          	0.048          	84.379         	17.015         	1.898          	
1996-09-24	Soybean        	10.538         	1.264          	3.109          	0.000          	6.165          	0.3352         	275.10         	275.10         	158.91         	0.297          	0.0125         	0.1552         	0.000          	0.000          	155.185        	141.714        	0.000          	
1997-05-08	RyeBioenergyBM 	5.325          	1.061          	0.000          	3.837          	0.426          	0.0000         	105.57         	105.57         	123.28         	0.083          	0.0059         	0.0000         	0.069          	0.060          	69.164         	13.621         	1.802          	
1997-09-28	Maize          	19.963         	2.568          	10.202         	0.000          	7.193          	0.5865         	365.30         	322.29         	147.32         	0.246          	0.0231         	0.1696         	0.000          	0.000          	169.565        	76.731         	0.000          	
1998-05-21	RyeBioenergyBS 	6.819          	1.119          	1.306          	3.955          	0.439          	0.2291         	144.71         	144.71         	116.52         	0.095          	0.0062         	0.0342         	0.049          	0.117          	83.355         	11.659         	1.242          	
1998-09-27	Soybean        	9.632          	1.174          	2.818          	0.000          	5.641          	0.3331         	292.20         	273.18         	131.54         	0.279          	0.0115         	0.1451         	0.000          	0.000          	145.136        	133.738        	0.000          	
1999-05-08	RyeBioenergyBM 	6.610          	1.122          	0.912          	4.119          	0.458          	0.1662         	133.83         	133.83         	103.40         	0.089          	0.0060         	0.0226         	0.054          	0.104          	76.848         	11.976         	1.316          	
1999-09-28	Maize          	18.856         	2.547          	9.185          	0.000          	7.124          	0.5632         	407.07         	321.07         	113.50         	0.247          	0.0249         	0.1656         	0.000          	0.000          	165.551        	80.995         	0.000          	
2000-05-21	RyeBioenergyBS 	7.726          	1.129          	1.559          	4.534          	0.504          	0.2363         	162.79         	162.79         	118.98         	0.105          	0.0064         	0.0391         	0.053          	0.096          	92.435         	12.344         	1.176          	
2000-09-28	Soybean        	9.671          	1.209          	2.818          	0.000          	5.645          	0.3330         	253.99         	243.63         	138.46         	0.280          	0.0120         	0.1457         	0.000          	0.000          	145.668        	134.716        	0.000          	
2001-05-08	RyeBioenergyBM 	4.372          	0.946          	0.000          	3.084          	0.343          	0.0000         	89.48          	89.48          	122.56         	0.079          	0.0057         	0.0000         	0.066          	0.038          	65.575         	12.938         	2.126          	
2001-09-28	Maize          	16.300         	2.475          	7.416          	0.000          	6.409          	0.5364         	371.31         	264.36         	145.46         	0.241          	0.0245         	0.1584         	0.000          	0.000          	158.430        	82.773         	0.000          	
2002-05-21	RyeBioenergyBS 	8.807          	1.164          	2.057          	5.027          	0.559          	0.2692         	167.64         	167.64         	116.04         	0.116          	0.0071         	0.0492         	0.054          	0.092          	103.112        	13.071         	1.072          	
2002-09-26	Soybean        	6.949          	1.074          	1.826          	0.000          	4.048          	0.3109         	320.74         	204.12         	125.87         	0.208          	0.0106         	0.1010         	0.000          	0.000          	101.026        	106.541        	0.000          	
2003-05-08	RyeBioenergyBM 	4.167          	1.069          	0.000          	2.788          	0.310          	0.0000         	89.68          	89.68          	122.75         	0.075          	0.0062         	0.0000         	0.062          	0.051          	61.928         	13.098         	2.222          	
2003-09-28	Maize          	21.449         	2.707          	10.911         	0.000          	7.831          	0.5822         	323.83         	323.83         	146.04         	0.254          	0.0253         	0.1729         	0.000          	0.000          	172.851        	80.672         	0.000          	
2004-05-21	RyeBioenergyBS 	6.343          	1.065          	1.029          	3.824          	0.425          	0.1949         	136.43         	136.43         	102.15         	0.091          	0.0060         	0.0278         	0.052          	0.111          	79.530         	11.781         	1.354          	
2004-09-28	Soybean        	10.490         	1.249          	3.131          	0.000          	6.111          	0.3388         	257.12         	257.12         	149.98         	0.296          	0.0123         	0.1561         	0.000          	0.000          	156.088        	139.911        	0.000          	
2005-05-08	RyeBioenergyBM 	5.286          	1.041          	0.000          	3.821          	0.425          	0.0000         	101.27         	101.27         	106.71         	0.085          	0.0059         	0.0000         	0.071          	0.061          	70.772         	13.752         	1.852          	
2005-09-28	Maize          	12.947         	1.994          	5.630          	0.000          	5.324          	0.5140         	349.53         	221.49         	118.78         	0.206          	0.0197         	0.1333         	0.000          	0.000          	133.281        	72.343         	0.000          	
2006-05-21	RyeBioenergyBS 	8.180          	1.250          	1.405          	4.972          	0.552          	0.2028         	156.61         	156.61         	130.17         	0.123          	0.0079         	0.0390         	0.068          	0.046          	107.243        	15.488         	1.373          	
2006-09-28	Soybean        	9.846          	1.195          	2.891          	0.000          	5.760          	0.3342         	283.32         	267.41         	147.31         	0.282          	0.0118         	0.1471         	0.000          	0.000          	147.102        	134.974        	0.000          	
2007-05-08	RyeBioenergyBM 	5.424          	0.989          	0.000          	3.992          	0.444          	0.0000         	106.10         	106.10         	115.85         	0.090          	0.0060         	0.0000         	0.076          	0.051          	75.928         	14.436         	1.902          	
2007-09-17	Maize          	20.088         	2.748          	9.852          	0.000          	7.488          	0.5682         	379.44         	330.12         	114.80         	0.243          	0.0257         	0.1627         	0.000          	0.000          	162.720        	79.970         	0.000          	
2008-05-21	RyeBioenergyBS 	5.912          	1.048          	0.747          	3.705          	0.412          	0.1536         	112.90         	112.90         	113.35         	0.089          	0.0060         	0.0207         	0.056          	0.089          	76.742         	12.271         	1.511          	
2008-09-28	Soybean        	9.160          	1.148          	2.667          	0.000          	5.345          	0.3329         	290.86         	257.54         	139.95         	0.270          	0.0114         	0.1406         	0.000          	0.000          	140.578        	129.883        	0.000          	
2009-05-08	RyeBioenergyBM 	4.666          	1.019          	0.000          	3.282          	0.365          	0.0000         	87.14          	87.14          	119.46         	0.082          	0.0060         	0.0000         	0.069          	0.053          	68.626         	13.583         	2.091          	
2009-09-28	Maize          	22.808         	2.996          	11.392         	0.000          	8.420          	0.5750         	337.75         	337.75         	147.38         	0.270          	0.0285         	0.1820         	0.000          	0.000          	182.035        	87.995         	0.000          	
2010-05-21	RyeBioenergyBS 	7.223          	1.277          	1.054          	4.403          	0.489          	0.1772         	160.94         	160.94         	83.63          	0.091          	0.0066         	0.0247         	0.054          	0.122          	78.274         	12.518         	1.216          	
2010-09-28	Soybean        	9.554          	1.218          	2.773          	0.000          	5.564          	0.3326         	307.24         	282.84         	108.92         	0.280          	0.0120         	0.1453         	0.000          	0.000          	145.306        	134.714        	0.000          	
2011-05-08	RyeBioenergyBM 	4.663          	1.002          	0.000          	3.294          	0.366          	0.0000         	86.62          	86.62          	110.33         	0.080          	0.0059         	0.0000         	0.067          	0.053          	67.012         	13.310         	2.034          	
2011-09-24	Maize          	19.753         	2.504          	10.482         	0.000          	6.767          	0.6077         	370.22         	317.89         	146.91         	0.261          	0.0246         	0.1820         	0.000          	0.000          	181.972        	78.744         	0.000          	
2012-05-21	RyeBioenergyBS 	8.541          	1.146          	1.907          	4.938          	0.549          	0.2580         	167.20         	167.20         	119.75         	0.110          	0.0066         	0.0450         	0.053          	0.122          	98.010         	12.446         	1.073          	
2012-09-26	Soybean        	10.546         	1.274          	3.126          	0.000          	6.146          	0.3371         	297.17         	296.94         	129.35         	0.298          	0.0126         	0.1562         	0.000          	0.000          	156.237        	141.442        	0.000          	
