DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-17	Maize          	21.080         	2.710          	10.521         	0.000          	7.849          	0.5727         	338.63         	338.63         	152.70         	0.237          	0.0245         	0.1597         	0.000          	0.000          	159.691        	77.079         	0.000          	
1985-05-21	RyeBioenergyBS 	7.722          	1.209          	1.531          	4.484          	0.498          	0.2351         	182.86         	182.86         	93.24          	0.094          	0.0064         	0.0348         	0.048          	0.140          	82.704         	11.705         	1.068          	
1985-09-13	Soybean        	7.758          	1.134          	2.078          	0.000          	4.546          	0.3137         	252.98         	220.14         	135.46         	0.242          	0.0115         	0.1193         	0.000          	0.000          	119.254        	122.989        	0.000          	
1986-05-08	RyeBioenergyBM 	5.616          	1.102          	0.000          	4.063          	0.451          	0.0000         	120.98         	120.98         	124.03         	0.086          	0.0062         	0.0000         	0.072          	0.075          	72.122         	14.255         	1.775          	
1986-09-17	Maize          	18.545         	2.758          	8.713          	0.000          	7.074          	0.5519         	341.46         	294.14         	128.03         	0.241          	0.0267         	0.1587         	0.000          	0.000          	158.740        	82.299         	0.000          	
1987-05-21	RyeBioenergyBS 	6.727          	1.210          	0.000          	4.965          	0.552          	0.0000         	143.07         	143.07         	122.51         	0.096          	0.0067         	0.0000         	0.080          	0.077          	80.322         	15.642         	1.618          	
1987-09-26	Soybean        	9.877          	1.168          	2.899          	0.000          	5.810          	0.3329         	287.15         	279.31         	138.72         	0.284          	0.0116         	0.1476         	0.000          	0.000          	147.599        	136.016        	0.000          	
1988-05-08	RyeBioenergyBM 	4.742          	1.032          	0.000          	3.339          	0.371          	0.0000         	87.41          	87.41          	126.23         	0.083          	0.0062         	0.0000         	0.070          	0.039          	69.542         	13.895         	2.082          	
1988-09-28	Maize          	16.761         	2.335          	8.239          	0.000          	6.187          	0.5711         	381.30         	297.52         	129.46         	0.238          	0.0210         	0.1630         	0.000          	0.000          	162.990        	74.890         	0.000          	
1989-05-21	RyeBioenergyBS 	6.219          	1.172          	0.000          	4.542          	0.505          	0.0000         	112.24         	112.24         	124.15         	0.100          	0.0069         	0.0000         	0.084          	0.043          	84.084         	16.238         	1.851          	
1989-09-24	Soybean        	9.335          	1.158          	2.732          	0.000          	5.446          	0.3340         	255.81         	243.52         	138.00         	0.276          	0.0115         	0.1440         	0.000          	0.000          	144.038        	132.185        	0.000          	
1990-05-08	RyeBioenergyBM 	5.771          	1.078          	0.000          	4.224          	0.469          	0.0000         	110.80         	110.80         	127.61         	0.094          	0.0065         	0.0000         	0.079          	0.058          	79.012         	15.279         	1.871          	
1990-09-18	Maize          	20.416         	2.677          	10.206         	0.000          	7.534          	0.5753         	321.94         	321.94         	154.62         	0.256          	0.0253         	0.1738         	0.000          	0.000          	173.758        	82.092         	0.000          	
1991-05-21	RyeBioenergyBS 	8.360          	1.251          	1.738          	4.835          	0.537          	0.2444         	168.37         	168.37         	110.85         	0.106          	0.0071         	0.0406         	0.052          	0.118          	92.841         	12.945         	1.081          	
1991-09-21	Soybean        	7.906          	1.018          	2.247          	0.000          	4.641          	0.3263         	278.17         	232.96         	89.91          	0.242          	0.0101         	0.1237         	0.000          	0.000          	123.709        	118.114        	0.000          	
1992-05-08	RyeBioenergyBM 	4.958          	0.940          	0.000          	3.616          	0.402          	0.0000         	83.39          	83.39          	124.72         	0.086          	0.0056         	0.0000         	0.073          	0.044          	72.694         	13.692         	2.010          	
1992-09-25	Maize          	21.399         	2.801          	10.931         	0.000          	7.667          	0.5877         	317.82         	317.82         	127.20         	0.258          	0.0262         	0.1762         	0.000          	0.000          	176.161        	81.668         	0.000          	
1993-05-21	RyeBioenergyBS 	5.193          	1.085          	0.000          	3.698          	0.411          	0.0000         	122.43         	122.43         	98.95          	0.080          	0.0059         	0.0000         	0.066          	0.095          	66.352         	13.241         	1.795          	
1993-09-28	Soybean        	8.870          	1.116          	2.613          	0.000          	5.141          	0.3370         	283.46         	246.59         	117.14         	0.259          	0.0111         	0.1356         	0.000          	0.000          	135.615        	122.973        	0.000          	
1994-05-08	RyeBioenergyBM 	4.096          	0.997          	0.000          	2.789          	0.310          	0.0000         	91.52          	91.52          	110.59         	0.068          	0.0053         	0.0000         	0.056          	0.085          	55.964         	11.560         	2.006          	
1994-09-28	Maize          	22.653         	2.733          	11.912         	0.000          	8.007          	0.5980         	344.43         	344.43         	145.91         	0.269          	0.0253         	0.1863         	0.000          	0.000          	186.259        	82.247         	0.000          	
1995-05-21	RyeBioenergyBS 	7.085          	1.095          	1.222          	4.291          	0.477          	0.2040         	135.92         	135.92         	107.34         	0.097          	0.0061         	0.0311         	0.054          	0.096          	84.961         	12.040         	1.256          	
1995-09-11	Soybean        	6.705          	0.989          	1.799          	0.000          	3.917          	0.3148         	257.80         	196.92         	125.06         	0.219          	0.0099         	0.1084         	0.000          	0.000          	108.361        	110.655        	0.000          	
1996-05-08	RyeBioenergyBM 	4.248          	1.037          	0.000          	2.890          	0.321          	0.0000         	85.27          	85.27          	141.26         	0.079          	0.0062         	0.0000         	0.066          	0.047          	65.797         	13.492         	2.276          	
1996-09-25	Maize          	22.857         	2.847          	11.755         	0.000          	8.255          	0.5874         	350.08         	350.08         	153.78         	0.255          	0.0260         	0.1740         	0.000          	0.000          	173.966        	80.881         	0.000          	
1997-05-21	RyeBioenergyBS 	6.648          	1.174          	0.000          	4.927          	0.547          	0.0000         	139.12         	139.12         	106.26         	0.086          	0.0061         	0.0000         	0.072          	0.098          	71.970         	14.058         	1.461          	
1997-09-28	Soybean        	10.155         	1.249          	2.967          	0.000          	5.939          	0.3331         	294.88         	283.27         	121.98         	0.286          	0.0125         	0.1483         	0.000          	0.000          	148.293        	137.331        	0.000          	
1998-05-08	RyeBioenergyBM 	5.331          	1.013          	0.000          	3.887          	0.432          	0.0000         	104.16         	104.16         	120.41         	0.088          	0.0060         	0.0000         	0.074          	0.081          	74.172         	14.194         	1.908          	
1998-09-25	Maize          	19.417         	2.591          	9.466          	0.000          	7.360          	0.5626         	369.10         	318.23         	114.96         	0.254          	0.0251         	0.1708         	0.000          	0.000          	170.778        	83.042         	0.000          	
1999-05-21	RyeBioenergyBS 	8.477          	1.253          	1.695          	4.976          	0.553          	0.2346         	176.02         	176.02         	97.28          	0.102          	0.0067         	0.0376         	0.052          	0.136          	89.339         	12.468         	1.041          	
1999-09-28	Soybean        	8.876          	1.119          	2.562          	0.000          	5.195          	0.3303         	313.59         	259.86         	115.59         	0.253          	0.0111         	0.1305         	0.000          	0.000          	130.547        	122.683        	0.000          	
2000-05-08	RyeBioenergyBM 	6.042          	1.011          	0.857          	3.757          	0.417          	0.1703         	119.52         	119.52         	130.81         	0.091          	0.0058         	0.0240         	0.055          	0.076          	79.203         	11.967         	1.470          	
2000-09-28	Maize          	18.879         	2.652          	9.084          	0.000          	7.142          	0.5598         	323.71         	279.52         	141.16         	0.236          	0.0242         	0.1582         	0.000          	0.000          	158.179        	78.320         	0.000          	
2001-05-21	RyeBioenergyBS 	5.973          	1.104          	0.000          	4.382          	0.487          	0.0000         	128.49         	128.49         	109.99         	0.092          	0.0063         	0.0000         	0.077          	0.064          	77.462         	14.932         	1.768          	
2001-09-28	Soybean        	7.647          	1.075          	2.134          	0.000          	4.438          	0.3248         	296.15         	213.90         	141.43         	0.230          	0.0107         	0.1165         	0.000          	0.000          	116.506        	113.220        	0.000          	
2002-05-08	RyeBioenergyBM 	6.866          	1.036          	1.383          	4.003          	0.445          	0.2372         	138.84         	138.84         	117.46         	0.096          	0.0062         	0.0359         	0.049          	0.101          	84.495         	11.624         	1.214          	
2002-09-27	Maize          	13.151         	2.255          	5.276          	0.000          	5.619          	0.4843         	389.21         	224.00         	144.06         	0.205          	0.0222         	0.1270         	0.000          	0.000          	127.008        	77.788         	0.000          	
2003-05-21	RyeBioenergyBS 	6.371          	1.360          	0.000          	4.510          	0.501          	0.0000         	122.03         	122.03         	108.95         	0.108          	0.0084         	0.0000         	0.089          	0.035          	89.295         	18.357         	1.980          	
2003-09-28	Soybean        	9.841          	1.183          	2.896          	0.000          	5.762          	0.3345         	251.57         	251.57         	136.37         	0.286          	0.0117         	0.1494         	0.000          	0.000          	149.356        	136.567        	0.000          	
2004-05-08	RyeBioenergyBM 	5.067          	0.971          	0.000          	3.686          	0.410          	0.0000         	97.40          	97.40          	108.71         	0.087          	0.0059         	0.0000         	0.073          	0.061          	72.875         	13.965         	1.977          	
2004-09-26	Maize          	22.831         	2.899          	11.850         	0.000          	8.083          	0.5945         	330.77         	330.77         	163.31         	0.269          	0.0272         	0.1847         	0.000          	0.000          	184.711        	84.324         	0.000          	
2005-05-21	RyeBioenergyBS 	6.732          	1.162          	0.887          	4.214          	0.468          	0.1593         	143.20         	143.20         	94.77          	0.089          	0.0061         	0.0217         	0.055          	0.098          	77.042         	12.283         	1.314          	
2005-09-27	Soybean        	5.845          	0.798          	1.616          	0.000          	3.431          	0.3202         	256.16         	172.29         	110.69         	0.189          	0.0078         	0.0953         	0.000          	0.000          	95.304         	93.830         	0.000          	
2006-05-08	RyeBioenergyBM 	5.483          	1.009          	0.000          	4.027          	0.447          	0.0000         	127.23         	127.23         	142.90         	0.080          	0.0057         	0.0000         	0.067          	0.090          	66.684         	13.069         	1.656          	
2006-09-28	Maize          	19.346         	2.557          	9.506          	0.000          	7.283          	0.5662         	346.06         	306.13         	157.63         	0.248          	0.0247         	0.1676         	0.000          	0.000          	167.562        	80.933         	0.000          	
2007-05-21	RyeBioenergyBS 	7.011          	1.106          	1.185          	4.249          	0.472          	0.2007         	148.01         	148.01         	110.29         	0.099          	0.0063         	0.0311         	0.055          	0.082          	86.361         	12.484         	1.301          	
