DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-27	Maize          	21.819         	2.675          	11.228         	5.304          	2.612          	0.5865         	362.74         	357.45         	168.91         	0.199          	0.0208         	0.1352         	0.029          	0.022          	163.834        	34.883         	0.540          	
1985-05-10	Triticale      	8.121          	1.301          	0.000          	0.000          	6.820          	0.0000         	188.24         	188.23         	103.48         	0.094          	0.0068         	0.0000         	0.000          	0.128          	0.000          	93.894         	0.000          	
1985-09-26	Soybean        	10.847         	1.308          	3.183          	0.000          	6.357          	0.3336         	321.44         	310.43         	118.63         	0.301          	0.0129         	0.1565         	0.000          	0.000          	156.514        	144.335        	0.000          	
1986-04-28	RyeBioenergyBM 	5.320          	1.030          	0.000          	3.861          	0.429          	0.0000         	108.82         	108.82         	98.84          	0.085          	0.0058         	0.0000         	0.071          	0.063          	71.226         	13.721         	1.845          	
1986-09-24	Maize          	21.579         	2.747          	11.225         	5.096          	2.510          	0.5961         	387.07         	362.24         	109.34         	0.221          	0.0213         	0.1528         	0.032          	0.000          	184.320        	36.860         	0.618          	
1987-05-10	Triticale      	6.683          	1.232          	0.000          	0.000          	5.451          	0.0000         	128.31         	128.31         	149.59         	0.101          	0.0070         	0.0000         	0.000          	0.043          	0.000          	100.584        	0.000          	
1987-09-27	Soybean        	8.869          	1.100          	2.536          	0.000          	5.233          	0.3264         	308.46         	268.18         	105.37         	0.262          	0.0109         	0.1340         	0.000          	0.000          	134.014        	127.782        	0.000          	
1988-04-28	RyeBioenergyBM 	4.680          	1.076          	0.000          	3.243          	0.360          	0.0000         	86.50          	86.50          	122.62         	0.081          	0.0063         	0.0000         	0.067          	0.039          	67.272         	13.754         	2.074          	
1988-09-28	Maize          	17.682         	2.191          	9.464          	4.038          	1.989          	0.6110         	389.69         	307.12         	154.80         	0.206          	0.0170         	0.1456         	0.029          	0.000          	174.394        	31.214         	0.713          	
1989-05-10	Triticale      	5.995          	1.186          	0.000          	0.000          	4.810          	0.0000         	112.10         	112.10         	141.27         	0.104          	0.0072         	0.0000         	0.000          	0.027          	0.000          	103.536        	0.000          	
1989-09-25	Soybean        	9.540          	1.193          	2.752          	0.000          	5.595          	0.3297         	283.23         	257.21         	113.91         	0.280          	0.0118         	0.1446         	0.000          	0.000          	144.565        	135.693        	0.000          	
1990-04-28	RyeBioenergyBM 	5.734          	1.153          	0.000          	4.124          	0.458          	0.0000         	108.60         	108.60         	114.08         	0.091          	0.0067         	0.0000         	0.076          	0.044          	75.918         	15.148         	1.841          	
1990-09-18	Maize          	19.133         	2.483          	9.634          	4.700          	2.315          	0.5787         	355.05         	313.11         	138.55         	0.211          	0.0203         	0.1441         	0.031          	0.000          	175.333        	35.671         	0.665          	
1991-05-10	Triticale      	8.180          	1.293          	0.000          	0.000          	6.887          	0.0000         	154.66         	154.66         	134.06         	0.108          	0.0074         	0.0000         	0.000          	0.079          	0.000          	107.837        	0.000          	
1991-09-22	Soybean        	8.472          	1.084          	2.450          	0.000          	4.938          	0.3316         	337.14         	257.69         	87.45          	0.239          	0.0107         	0.1237         	0.000          	0.000          	123.673        	115.692        	0.000          	
1992-04-28	RyeBioenergyBM 	4.591          	0.988          	0.000          	3.243          	0.360          	0.0000         	73.43          	73.43          	115.92         	0.085          	0.0059         	0.0000         	0.071          	0.033          	71.021         	13.773         	2.190          	
1992-09-28	Maize          	22.463         	2.924          	11.492         	5.391          	2.655          	0.5882         	356.77         	355.26         	138.67         	0.219          	0.0235         	0.1483         	0.031          	0.005          	179.565        	38.936         	0.580          	
1993-05-10	Triticale      	5.331          	1.157          	0.000          	0.000          	4.174          	0.0000         	106.17         	106.17         	133.27         	0.087          	0.0066         	0.0000         	0.000          	0.053          	0.000          	87.497         	0.000          	
1993-09-25	Soybean        	9.999          	1.302          	2.816          	0.000          	5.880          	0.3238         	323.63         	289.47         	101.88         	0.285          	0.0129         	0.1442         	0.000          	0.000          	144.193        	140.438        	0.000          	
1994-04-28	RyeBioenergyBM 	4.356          	1.079          	0.000          	2.950          	0.328          	0.0000         	84.41          	84.41          	105.68         	0.077          	0.0061         	0.0000         	0.064          	0.041          	64.082         	13.256         	2.172          	
1994-09-26	Maize          	23.519         	2.830          	12.314         	5.611          	2.764          	0.5952         	371.45         	371.45         	136.06         	0.242          	0.0242         	0.1665         	0.034          	0.000          	200.864        	41.171         	0.613          	
1995-05-10	Triticale      	7.536          	1.199          	0.000          	0.000          	6.337          	0.0000         	143.38         	143.38         	137.74         	0.102          	0.0066         	0.0000         	0.000          	0.069          	0.000          	102.082        	0.000          	
1995-09-23	Soybean        	7.620          	1.002          	2.154          	0.000          	4.465          	0.3254         	282.98         	221.77         	110.58         	0.240          	0.0099         	0.1228         	0.000          	0.000          	122.834        	117.624        	0.000          	
1996-04-28	RyeBioenergyBM 	4.122          	1.084          	0.000          	2.734          	0.304          	0.0000         	78.44          	78.44          	121.96         	0.074          	0.0061         	0.0000         	0.061          	0.044          	60.794         	12.903         	2.223          	
1996-09-22	Maize          	23.068         	2.861          	11.764         	5.657          	2.786          	0.5822         	360.11         	352.94         	150.73         	0.226          	0.0233         	0.1533         	0.033          	0.000          	186.158        	39.495         	0.581          	
1997-05-10	Triticale      	6.752          	1.267          	0.000          	0.000          	5.485          	0.0000         	134.34         	134.34         	139.98         	0.090          	0.0066         	0.0000         	0.000          	0.087          	0.000          	89.845         	0.000          	
1997-09-28	Soybean        	10.059         	1.235          	2.944          	0.000          	5.881          	0.3336         	322.26         	293.89         	109.95         	0.279          	0.0123         	0.1449         	0.000          	0.000          	144.910        	133.997        	0.000          	
1998-04-28	RyeBioenergyBM 	6.249          	1.182          	0.000          	4.561          	0.507          	0.0000         	114.43         	114.43         	108.29         	0.095          	0.0066         	0.0000         	0.079          	0.066          	79.326         	15.461         	1.739          	
1998-09-21	Maize          	22.769         	2.772          	11.726         	5.541          	2.729          	0.5864         	388.79         	373.65         	125.97         	0.222          	0.0225         	0.1514         	0.032          	0.000          	183.545        	38.260         	0.579          	
1999-05-10	Triticale      	8.763          	1.416          	0.000          	0.000          	7.347          	0.0000         	165.20         	165.20         	107.47         	0.109          	0.0076         	0.0000         	0.000          	0.085          	0.000          	108.702        	0.000          	
1999-09-27	Soybean        	8.003          	1.008          	2.333          	0.000          	4.663          	0.3334         	350.74         	240.21         	107.16         	0.213          	0.0100         	0.1103         	0.000          	0.000          	110.335        	102.703        	0.000          	
2000-04-28	RyeBioenergyBM 	6.076          	1.105          	0.000          	4.473          	0.497          	0.0000         	116.49         	116.49         	113.66         	0.093          	0.0063         	0.0000         	0.078          	0.065          	77.685         	14.904         	1.737          	
2000-09-24	Maize          	21.763         	2.822          	10.757         	5.483          	2.701          	0.5679         	360.65         	334.03         	143.10         	0.202          	0.0215         	0.1352         	0.030          	0.007          	165.415        	36.376         	0.552          	
2001-05-10	Triticale      	6.176          	1.261          	0.000          	0.000          	4.915          	0.0000         	119.43         	119.43         	126.23         	0.099          	0.0073         	0.0000         	0.000          	0.031          	0.000          	99.331         	0.000          	
2001-09-27	Soybean        	10.229         	1.321          	2.892          	0.000          	6.017          	0.3246         	338.87         	299.31         	117.14         	0.287          	0.0130         	0.1455         	0.000          	0.000          	145.489        	141.213        	0.000          	
2002-04-28	RyeBioenergyBM 	6.146          	0.927          	0.801          	3.976          	0.442          	0.1535         	114.60         	114.60         	117.93         	0.103          	0.0056         	0.0242         	0.065          	0.085          	89.671         	12.873         	1.646          	
2002-09-28	Maize          	13.584         	2.143          	6.321          	3.430          	1.690          	0.5525         	440.84         	243.42         	137.11         	0.192          	0.0196         	0.1276         	0.030          	0.000          	157.478        	34.370         	0.872          	
2003-05-10	Triticale      	5.275          	1.244          	0.000          	0.000          	4.031          	0.0000         	107.28         	107.28         	138.97         	0.093          	0.0075         	0.0000         	0.000          	0.045          	0.000          	93.184         	0.000          	
2003-09-26	Soybean        	10.447         	1.241          	3.082          	0.000          	6.125          	0.3347         	286.96         	284.73         	124.13         	0.297          	0.0122         	0.1553         	0.000          	0.000          	155.325        	141.897        	0.000          	
2004-04-28	RyeBioenergyBM 	5.351          	1.105          	0.000          	3.821          	0.425          	0.0000         	93.95          	93.95          	101.37         	0.091          	0.0064         	0.0000         	0.076          	0.043          	75.915         	14.862         	1.987          	
2004-09-17	Maize          	23.250         	2.951          	11.890         	5.634          	2.775          	0.5858         	359.75         	359.75         	141.90         	0.241          	0.0255         	0.1639         	0.035          	0.000          	198.724        	42.618         	0.618          	
2005-05-10	Triticale      	7.100          	1.303          	0.000          	0.000          	5.797          	0.0000         	135.09         	135.09         	127.39         	0.101          	0.0072         	0.0000         	0.000          	0.056          	0.000          	101.276        	0.000          	
2005-09-23	Soybean        	9.829          	1.264          	2.822          	0.000          	5.742          	0.3295         	326.74         	291.52         	87.62          	0.284          	0.0124         	0.1462         	0.000          	0.000          	146.173        	137.874        	0.000          	
2006-04-28	RyeBioenergyBM 	6.119          	1.120          	0.000          	4.499          	0.500          	0.0000         	120.10         	120.10         	111.52         	0.092          	0.0064         	0.0000         	0.077          	0.067          	77.318         	14.957         	1.719          	
2006-09-25	Maize          	17.413         	2.487          	7.923          	4.692          	2.311          	0.5309         	384.62         	289.54         	140.28         	0.214          	0.0222         	0.1398         	0.035          	0.000          	174.885        	39.472         	0.747          	
2007-05-10	Triticale      	7.546          	1.245          	0.000          	0.000          	6.302          	0.0000         	145.76         	145.76         	127.77         	0.110          	0.0073         	0.0000         	0.000          	0.048          	0.000          	109.830        	0.000          	
2007-09-25	Soybean        	11.762         	1.433          	3.428          	0.000          	6.901          	0.3319         	356.01         	341.94         	114.60         	0.317          	0.0141         	0.1639         	0.000          	0.000          	163.896        	153.035        	0.000          	
2008-04-28	RyeBioenergyBM 	5.722          	1.175          	0.000          	4.092          	0.455          	0.0000         	104.93         	104.93         	109.20         	0.091          	0.0068         	0.0000         	0.076          	0.059          	75.535         	15.163         	1.846          	
2008-09-26	Maize          	20.031         	2.727          	9.742          	5.066          	2.495          	0.5630         	410.49         	333.73         	153.25         	0.216          	0.0235         	0.1435         	0.033          	0.000          	176.044        	39.559         	0.643          	
2009-05-10	Triticale      	6.924          	1.325          	0.000          	0.000          	5.599          	0.0000         	125.68         	125.68         	134.28         	0.106          	0.0076         	0.0000         	0.000          	0.045          	0.000          	106.380        	0.000          	
2009-09-24	Soybean        	11.981         	1.408          	3.540          	0.000          	7.034          	0.3348         	314.56         	314.41         	121.24         	0.324          	0.0139         	0.1688         	0.000          	0.000          	168.817        	154.793        	0.000          	
2010-04-28	RyeBioenergyBM 	6.651          	1.298          	0.000          	4.818          	0.535          	0.0000         	129.05         	129.05         	96.37          	0.101          	0.0075         	0.0000         	0.084          	0.056          	84.150         	16.801         	1.747          	
2010-09-22	Maize          	20.624         	2.713          	10.290         	5.106          	2.515          	0.5745         	422.83         	353.03         	110.07         	0.226          	0.0228         	0.1528         	0.034          	0.000          	186.284        	39.287         	0.656          	
2011-05-10	Triticale      	7.079          	1.394          	0.000          	0.000          	5.685          	0.0000         	130.84         	130.84         	145.81         	0.105          	0.0080         	0.0000         	0.000          	0.048          	0.000          	104.841        	0.000          	
