DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-24	Soybean        	10.883         	1.244          	3.248          	0.000          	6.390          	0.3370         	298.23         	298.23         	158.52         	0.307          	0.0123         	0.1613         	0.000          	0.000          	161.313        	145.364        	0.000          	
1985-04-28	RyeBioenergyBM 	6.831          	1.222          	0.000          	5.048          	0.561          	0.0000         	142.29         	142.29         	85.19          	0.095          	0.0069         	0.0000         	0.080          	0.086          	79.738         	15.749         	1.579          	
1985-09-25	Maize          	20.854         	2.736          	10.628         	5.018          	2.472          	0.5866         	387.77         	341.73         	152.00         	0.241          	0.0250         	0.1638         	0.035          	0.000          	198.521        	42.088         	0.691          	
1986-05-10	Triticale      	7.276          	1.205          	0.000          	0.000          	6.071          	0.0000         	158.01         	158.01         	122.54         	0.100          	0.0065         	0.0000         	0.000          	0.071          	0.000          	99.520         	0.000          	
1986-09-26	Soybean        	10.575         	1.278          	3.144          	0.000          	6.153          	0.3382         	314.76         	302.69         	94.17          	0.293          	0.0126         	0.1542         	0.000          	0.000          	154.191        	139.041        	0.000          	
1987-04-28	RyeBioenergyBM 	5.118          	1.087          	0.000          	3.628          	0.403          	0.0000         	89.16          	89.16          	119.61         	0.096          	0.0068         	0.0000         	0.081          	0.022          	80.597         	15.757         	2.222          	
1987-09-26	Maize          	17.548         	2.398          	8.396          	4.526          	2.229          	0.5541         	404.31         	305.25         	118.89         	0.241          	0.0235         	0.1611         	0.038          	0.000          	198.684        	42.005         	0.830          	
1988-05-10	Triticale      	6.645          	1.325          	0.000          	0.000          	5.320          	0.0000         	119.14         	119.14         	141.85         	0.104          	0.0076         	0.0000         	0.000          	0.033          	0.000          	103.867        	0.000          	
1988-09-28	Soybean        	9.165          	1.104          	2.750          	0.000          	5.310          	0.3412         	317.72         	276.00         	110.35         	0.257          	0.0110         	0.1360         	0.000          	0.000          	136.009        	120.791        	0.000          	
1989-04-28	RyeBioenergyBM 	4.724          	1.044          	0.000          	3.312          	0.368          	0.0000         	85.75          	85.75          	121.17         	0.086          	0.0063         	0.0000         	0.072          	0.020          	71.954         	14.298         	2.172          	
1989-09-25	Maize          	19.538         	2.610          	9.557          	4.938          	2.432          	0.5646         	350.20         	308.24         	134.25         	0.247          	0.0245         	0.1666         	0.038          	0.000          	204.237        	43.042         	0.762          	
