DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-24	Soybean        	10.883         	1.244          	3.248          	0.000          	6.390          	0.3370         	298.23         	298.23         	156.16         	0.306          	0.0123         	0.1611         	0.000          	0.000          	161.081        	145.173        	0.000          	
1985-04-28	RyeBioenergyBM 	5.801          	1.090          	0.000          	4.240          	0.471          	0.0000         	139.86         	139.86         	87.00          	0.075          	0.0057         	0.0000         	0.062          	0.129          	62.396         	12.680         	1.472          	
1985-09-25	Maize          	20.902         	2.738          	10.659         	0.000          	7.505          	0.5868         	387.87         	342.56         	151.14         	0.207          	0.0219         	0.1406         	0.000          	0.000          	140.647        	66.367         	0.000          	
1986-05-11	RyeBioenergyBS 	6.580          	1.070          	0.000          	4.959          	0.551          	0.0000         	147.32         	147.32         	110.80         	0.089          	0.0056         	0.0000         	0.075          	0.119          	75.221         	13.951         	1.517          	
1986-09-26	Soybean        	10.275         	1.234          	3.066          	0.000          	5.976          	0.3391         	310.65         	293.08         	110.10         	0.286          	0.0122         	0.1510         	0.000          	0.000          	150.972        	135.399        	0.000          	
1987-04-28	RyeBioenergyBM 	4.294          	0.955          	0.000          	3.005          	0.334          	0.0000         	86.28          	86.28          	123.35         	0.074          	0.0054         	0.0000         	0.061          	0.061          	61.343         	12.175         	2.041          	
1987-09-26	Maize          	17.452         	2.386          	8.352          	0.000          	6.713          	0.5544         	402.39         	303.55         	119.32         	0.204          	0.0208         	0.1362         	0.000          	0.000          	136.152        	68.175         	0.000          	
1988-05-11	RyeBioenergyBS 	6.377          	1.285          	0.000          	4.583          	0.509          	0.0000         	118.71         	118.71         	118.32         	0.095          	0.0071         	0.0000         	0.079          	0.049          	79.283         	15.903         	1.730          	
1988-09-28	Soybean        	9.069          	1.091          	2.723          	0.000          	5.255          	0.3413         	315.67         	272.89         	123.47         	0.255          	0.0109         	0.1349         	0.000          	0.000          	134.880        	119.692        	0.000          	
1989-04-28	RyeBioenergyBM 	3.917          	0.909          	0.000          	2.707          	0.301          	0.0000         	83.12          	83.12          	122.95         	0.065          	0.0050         	0.0000         	0.054          	0.054          	53.654         	10.942         	1.982          	
1989-09-25	Maize          	19.503         	2.609          	9.532          	0.000          	7.362          	0.5642         	350.08         	307.72         	134.81         	0.211          	0.0219         	0.1414         	0.000          	0.000          	141.447        	69.608         	0.000          	
1990-05-11	RyeBioenergyBS 	6.898          	1.244          	0.000          	5.089          	0.565          	0.0000         	144.44         	144.44         	110.23         	0.093          	0.0067         	0.0000         	0.077          	0.087          	77.467         	15.308         	1.522          	
1990-09-18	Soybean        	9.797          	1.214          	2.843          	0.000          	5.740          	0.3312         	290.88         	276.67         	108.87         	0.281          	0.0121         	0.1452         	0.000          	0.000          	145.174        	135.587        	0.000          	
1991-04-28	RyeBioenergyBM 	6.033          	1.110          	0.000          	4.430          	0.492          	0.0000         	116.81         	116.81         	116.45         	0.087          	0.0062         	0.0000         	0.072          	0.081          	72.399         	14.289         	1.634          	
1991-09-22	Maize          	15.673         	2.112          	7.880          	0.000          	5.681          	0.5811         	400.56         	276.72         	118.25         	0.193          	0.0166         	0.1338         	0.000          	0.011          	133.795        	59.580         	0.000          	
1992-05-11	RyeBioenergyBS 	6.481          	1.178          	0.000          	4.773          	0.530          	0.0000         	103.47         	103.47         	119.89         	0.104          	0.0070         	0.0000         	0.088          	0.035          	87.626         	16.747         	1.836          	
1992-09-28	Soybean        	10.687         	1.312          	3.158          	0.000          	6.218          	0.3368         	287.13         	287.13         	129.01         	0.301          	0.0130         	0.1579         	0.000          	0.000          	157.932        	143.476        	0.000          	
1993-04-28	RyeBioenergyBM 	3.257          	0.849          	0.000          	2.167          	0.241          	0.0000         	62.72          	62.72          	107.64         	0.061          	0.0047         	0.0000         	0.050          	0.050          	50.296         	10.306         	2.322          	
1993-09-24	Maize          	18.913         	2.719          	8.644          	0.000          	7.550          	0.5338         	402.92         	318.21         	115.61         	0.220          	0.0240         	0.1428         	0.000          	0.000          	142.774        	76.940         	0.000          	
1994-05-11	RyeBioenergyBS 	6.049          	1.282          	0.000          	4.291          	0.477          	0.0000         	118.16         	118.16         	103.92         	0.091          	0.0070         	0.0000         	0.075          	0.065          	75.347         	15.388         	1.756          	
1994-09-24	Soybean        	11.044         	1.270          	3.304          	0.000          	6.470          	0.3381         	298.04         	298.04         	121.06         	0.308          	0.0125         	0.1622         	0.000          	0.000          	162.165        	145.577        	0.000          	
1995-04-28	RyeBioenergyBM 	5.602          	1.022          	0.000          	4.122          	0.458          	0.0000         	109.39         	109.39         	113.33         	0.083          	0.0057         	0.0000         	0.069          	0.069          	69.218         	13.376         	1.679          	
1995-09-23	Maize          	15.521         	2.268          	6.899          	0.000          	6.353          	0.5206         	367.69         	261.76         	126.78         	0.215          	0.0210         	0.1399         	0.000          	0.000          	139.887        	75.074         	0.000          	
1996-05-11	RyeBioenergyBS 	5.500          	1.267          	0.000          	3.810          	0.423          	0.0000         	108.61         	108.61         	118.14         	0.088          	0.0072         	0.0000         	0.073          	0.068          	72.845         	15.261         	1.912          	
1996-09-20	Soybean        	10.887         	1.285          	3.221          	0.000          	6.381          	0.3355         	286.10         	285.92         	140.86         	0.303          	0.0127         	0.1585         	0.000          	0.000          	158.545        	144.508        	0.000          	
1997-04-28	RyeBioenergyBM 	4.836          	1.047          	0.000          	3.410          	0.379          	0.0000         	95.87          	95.87          	115.12         	0.072          	0.0054         	0.0000         	0.060          	0.078          	59.981         	12.080         	1.759          	
1997-09-28	Maize          	19.195         	2.505          	9.676          	0.000          	7.013          	0.5798         	397.19         	321.64         	135.56         	0.204          	0.0210         	0.1381         	0.000          	0.000          	138.119        	65.493         	0.000          	
1998-05-11	RyeBioenergyBS 	7.181          	1.252          	0.963          	4.469          	0.497          	0.1625         	139.66         	139.66         	107.32         	0.098          	0.0068         	0.0243         	0.060          	0.107          	84.503         	13.516         	1.347          	
1998-09-22	Soybean        	10.730         	1.240          	3.186          	0.000          	6.303          	0.3358         	310.30         	305.79         	130.62         	0.300          	0.0122         	0.1574         	0.000          	0.000          	157.351        	142.847        	0.000          	
1999-04-28	RyeBioenergyBM 	6.621          	1.225          	0.000          	4.856          	0.540          	0.0000         	125.39         	125.39         	90.98          	0.089          	0.0064         	0.0000         	0.075          	0.077          	74.736         	14.686         	1.539          	
1999-09-26	Maize          	15.679         	2.145          	7.861          	0.000          	5.672          	0.5809         	430.72         	269.87         	131.65         	0.199          	0.0187         	0.1364         	0.000          	0.000          	136.378        	62.562         	0.000          	
2000-05-11	RyeBioenergyBS 	8.533          	1.303          	1.282          	5.353          	0.595          	0.1774         	162.58         	162.58         	118.89         	0.116          	0.0075         	0.0319         	0.069          	0.060          	101.022        	15.209         	1.291          	
2000-09-25	Soybean        	10.503         	1.282          	3.070          	0.000          	6.150          	0.3330         	282.73         	273.68         	151.36         	0.295          	0.0127         	0.1534         	0.000          	0.000          	153.426        	141.952        	0.000          	
2001-04-28	RyeBioenergyBM 	3.872          	0.956          	0.000          	2.624          	0.292          	0.0000         	68.94          	68.94          	106.69         	0.071          	0.0054         	0.0000         	0.059          	0.041          	58.778         	11.941         	2.240          	
2001-09-27	Maize          	19.978         	2.796          	9.258          	0.000          	7.924          	0.5388         	413.15         	334.95         	136.95         	0.224          	0.0246         	0.1462         	0.000          	0.000          	146.208        	77.898         	0.000          	
2002-05-11	RyeBioenergyBS 	7.135          	0.926          	1.416          	4.313          	0.479          	0.2281         	133.98         	133.98         	129.53         	0.106          	0.0053         	0.0387         	0.056          	0.116          	94.510         	11.525         	1.295          	
2002-09-28	Soybean        	6.963          	1.015          	1.932          	0.000          	4.016          	0.3248         	371.44         	217.62         	110.70         	0.190          	0.0100         	0.0957         	0.000          	0.000          	95.728         	94.224         	0.000          	
2003-04-28	RyeBioenergyBM 	2.726          	0.777          	0.000          	1.754          	0.195          	0.0000         	62.12          	62.12          	126.29         	0.052          	0.0042         	0.0000         	0.043          	0.060          	42.912         	8.933          	2.446          	
2003-09-27	Maize          	21.627         	2.681          	11.158         	0.000          	7.788          	0.5889         	354.23         	345.17         	157.99         	0.219          	0.0224         	0.1496         	0.000          	0.000          	149.634        	69.422         	0.000          	
2004-05-11	RyeBioenergyBS 	6.555          	1.191          	0.000          	4.828          	0.536          	0.0000         	133.55         	133.55         	99.73          	0.087          	0.0062         	0.0000         	0.073          	0.096          	73.020         	14.270         	1.512          	
2004-09-20	Soybean        	10.806         	1.301          	3.190          	0.000          	6.315          	0.3356         	284.63         	284.63         	148.43         	0.303          	0.0128         	0.1584         	0.000          	0.000          	158.402        	144.437        	0.000          	
2005-04-28	RyeBioenergyBM 	5.135          	1.087          	0.000          	3.643          	0.405          	0.0000         	99.81          	99.81          	107.99         	0.081          	0.0059         	0.0000         	0.067          	0.058          	67.412         	13.437         	1.850          	
2005-09-23	Maize          	17.531         	2.447          	8.424          	0.000          	6.660          	0.5585         	351.66         	305.52         	127.85         	0.213          	0.0206         	0.1430         	0.000          	0.012          	142.951        	69.689         	0.000          	
2006-05-11	RyeBioenergyBS 	7.522          	1.222          	1.053          	4.722          	0.525          	0.1671         	165.92         	165.92         	115.85         	0.095          	0.0065         	0.0243         	0.058          	0.109          	82.137         	12.876         	1.224          	
2006-09-24	Soybean        	8.052          	1.070          	2.262          	0.000          	4.719          	0.3240         	295.85         	230.92         	140.30         	0.240          	0.0106         	0.1217         	0.000          	0.000          	121.710        	118.118        	0.000          	
2007-04-28	RyeBioenergyBM 	4.992          	1.005          	0.000          	3.589          	0.399          	0.0000         	99.92          	99.92          	108.68         	0.081          	0.0058         	0.0000         	0.067          	0.058          	67.325         	13.248         	1.876          	
2007-09-23	Maize          	23.038         	3.034          	11.438         	0.000          	8.566          	0.5718         	433.07         	387.65         	133.14         	0.220          	0.0245         	0.1467         	0.000          	0.000          	146.686        	72.891         	0.000          	
2008-05-11	RyeBioenergyBS 	6.579          	1.224          	0.000          	4.819          	0.535          	0.0000         	136.37         	136.37         	107.99         	0.085          	0.0064         	0.0000         	0.071          	0.112          	71.025         	14.253         	1.474          	
2008-09-25	Soybean        	10.589         	1.303          	3.089          	0.000          	6.196          	0.3327         	341.51         	306.98         	133.00         	0.294          	0.0129         	0.1523         	0.000          	0.000          	152.257        	141.336        	0.000          	
2009-04-28	RyeBioenergyBM 	4.622          	1.039          	0.000          	3.225          	0.358          	0.0000         	91.10          	91.10          	111.10         	0.074          	0.0056         	0.0000         	0.061          	0.057          	61.488         	12.390         	1.907          	
2009-09-24	Maize          	24.528         	3.015          	12.705         	0.000          	8.808          	0.5906         	382.91         	374.75         	162.14         	0.229          	0.0241         	0.1559         	0.000          	0.004          	155.882        	72.837         	0.000          	
2010-05-11	RyeBioenergyBS 	7.462          	1.325          	0.000          	5.524          	0.614          	0.0000         	170.76         	170.76         	96.21          	0.090          	0.0067         	0.0000         	0.075          	0.122          	75.234         	15.050         	1.362          	
2010-09-21	Soybean        	10.774         	1.314          	3.163          	0.000          	6.298          	0.3343         	353.58         	319.87         	93.61          	0.294          	0.0130         	0.1530         	0.000          	0.000          	152.954        	140.933        	0.000          	
2011-04-28	RyeBioenergyBM 	4.593          	1.093          	0.000          	3.150          	0.350          	0.0000         	87.81          	87.81          	117.07         	0.076          	0.0060         	0.0000         	0.063          	0.059          	62.818         	12.990         	1.994          	
2011-09-18	Maize          	22.107         	2.815          	11.274         	0.000          	8.019          	0.5843         	406.41         	360.75         	131.79         	0.225          	0.0240         	0.1523         	0.000          	0.000          	152.283        	72.420         	0.000          	
2012-05-11	RyeBioenergyBS 	9.472          	1.384          	1.829          	5.633          	0.626          	0.2261         	186.97         	186.97         	110.20         	0.106          	0.0072         	0.0377         	0.055          	0.144          	93.018         	13.363         	0.982          	
2012-09-19	Soybean        	9.725          	1.170          	2.904          	0.000          	5.652          	0.3394         	328.51         	281.27         	136.30         	0.265          	0.0115         	0.1395         	0.000          	0.000          	139.517        	125.228        	0.000          	
