DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-05	Soybean        	10.632         	1.239          	3.271          	0.000          	6.121          	0.3483         	323.31         	306.51         	162.75         	0.298          	0.0122         	0.1607         	0.000          	0.000          	160.651        	137.303        	0.000          	
1985-04-01	RyeBioenergyBM 	5.362          	1.194          	0.000          	3.751          	0.417          	0.0000         	88.47          	88.47          	79.14          	0.093          	0.0070         	0.0000         	0.078          	0.024          	77.609         	15.586         	2.069          	
1985-09-01	Maize          	19.268         	2.692          	9.744          	4.577          	2.254          	0.5879         	435.46         	322.23         	129.53         	0.193          	0.0212         	0.1303         	0.028          	0.000          	157.833        	34.731         	0.601          	
1986-04-15	Triticale      	5.296          	1.018          	0.000          	0.000          	4.278          	0.0000         	88.76          	88.76          	122.49         	0.104          	0.0066         	0.0000         	0.000          	0.009          	0.000          	103.817        	0.000          	
1986-09-02	Soybean        	8.210          	1.000          	2.480          	0.000          	4.729          	0.3440         	316.67         	251.04         	126.54         	0.237          	0.0098         	0.1267         	0.000          	0.000          	126.701        	110.666        	0.000          	
1987-04-01	RyeBioenergyBM 	2.547          	0.758          	0.000          	1.610          	0.179          	0.0000         	40.48          	40.48          	107.41         	0.069          	0.0054         	0.0000         	0.057          	0.006          	57.225         	11.727         	3.554          	
1987-09-02	Maize          	12.184         	2.095          	5.430          	3.122          	1.537          	0.5382         	392.73         	214.73         	176.26         	0.189          	0.0206         	0.1231         	0.030          	0.000          	153.249        	35.468         	0.966          	
1988-04-15	Triticale      	5.235          	1.171          	0.000          	0.000          	4.063          	0.0000         	84.32          	84.32          	131.79         	0.114          	0.0085         	0.0000         	0.000          	0.000          	0.000          	113.905        	0.000          	
1988-09-10	Soybean        	7.457          	0.917          	2.271          	0.000          	4.269          	0.3473         	347.83         	230.00         	152.51         	0.192          	0.0090         	0.1026         	0.000          	0.000          	102.551        	89.289         	0.000          	
1989-04-01	RyeBioenergyBM 	2.969          	0.833          	0.000          	1.923          	0.214          	0.0000         	51.12          	51.12          	121.54         	0.079          	0.0061         	0.0000         	0.066          	0.003          	65.530         	13.409         	3.409          	
