DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-05	Maize          	19.607         	2.500          	10.763         	4.251          	2.094          	0.6291         	378.59         	338.77         	185.42         	0.183          	0.0186         	0.1283         	0.024          	0.038          	152.358        	30.434         	0.567          	
1985-04-15	Triticale      	6.942          	1.365          	0.000          	0.000          	5.577          	0.0000         	121.69         	121.69         	91.29          	0.104          	0.0077         	0.0000         	0.000          	0.037          	0.000          	103.820        	0.000          	
1985-09-06	Soybean        	10.275         	1.299          	3.055          	0.000          	5.921          	0.3404         	366.57         	304.05         	117.18         	0.283          	0.0128         	0.1492         	0.000          	0.000          	149.215        	133.766        	0.000          	
1986-04-01	RyeBioenergyBM 	3.711          	0.836          	0.000          	2.588          	0.288          	0.0000         	58.88          	58.88          	101.13         	0.091          	0.0059         	0.0000         	0.077          	0.001          	76.774         	14.427         	2.966          	
1986-09-02	Maize          	14.905         	1.928          	8.074          	3.285          	1.618          	0.6222         	370.43         	260.43         	163.56         	0.188          	0.0167         	0.1333         	0.026          	0.000          	158.862        	29.240         	0.777          	
1987-04-15	Triticale      	4.123          	1.064          	0.000          	0.000          	3.059          	0.0000         	66.09          	66.09          	130.19         	0.089          	0.0070         	0.0000         	0.000          	0.010          	0.000          	89.333         	0.000          	
1987-09-04	Soybean        	6.356          	1.019          	1.689          	0.000          	3.648          	0.3164         	327.48         	194.47         	152.11         	0.188          	0.0100         	0.0928         	0.000          	0.000          	92.781         	95.509         	0.000          	
1988-04-01	RyeBioenergyBM 	3.564          	0.942          	0.000          	2.360          	0.262          	0.0000         	53.99          	53.99          	117.02         	0.087          	0.0067         	0.0000         	0.072          	0.001          	72.414         	14.716         	3.068          	
1988-09-09	Maize          	13.964         	1.875          	7.598          	3.009          	1.482          	0.6285         	405.76         	246.70         	203.55         	0.180          	0.0172         	0.1270         	0.024          	0.000          	150.943        	28.959         	0.794          	
1989-04-15	Triticale      	4.532          	1.076          	0.000          	0.000          	3.456          	0.0000         	74.71          	74.71          	137.99         	0.108          	0.0081         	0.0000         	0.000          	0.000          	0.000          	107.965        	0.000          	
1989-09-03	Soybean        	10.621         	1.233          	3.245          	0.000          	6.144          	0.3456         	292.04         	286.33         	143.47         	0.300          	0.0121         	0.1610         	0.000          	0.000          	161.021        	139.209        	0.000          	
1990-04-01	RyeBioenergyBM 	4.561          	1.039          	0.000          	3.169          	0.352          	0.0000         	76.98          	76.98          	106.64         	0.099          	0.0072         	0.0000         	0.082          	0.005          	82.234         	16.293         	2.595          	
1990-09-03	Maize          	20.213         	2.700          	10.649         	4.599          	2.265          	0.6081         	402.45         	335.28         	193.52         	0.200          	0.0222         	0.1374         	0.027          	0.000          	164.749        	35.680         	0.595          	
1991-04-15	Triticale      	6.380          	1.217          	0.000          	0.000          	5.163          	0.0000         	106.84         	106.84         	131.52         	0.109          	0.0077         	0.0000         	0.000          	0.020          	0.000          	108.801        	0.000          	
1991-09-03	Soybean        	8.715          	1.091          	2.608          	0.000          	5.017          	0.3420         	345.06         	270.89         	130.26         	0.250          	0.0107         	0.1324         	0.000          	0.000          	132.394        	117.172        	0.000          	
1992-04-01	RyeBioenergyBM 	3.799          	0.914          	0.000          	2.596          	0.288          	0.0000         	52.55          	52.55          	108.95         	0.091          	0.0065         	0.0000         	0.076          	0.001          	76.382         	14.950         	2.942          	
