DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-17	Soybean        	8.924          	1.113          	2.591          	0.000          	5.220          	0.3317         	245.88         	245.88         	156.42         	0.268          	0.0112         	0.1387         	0.000          	0.000          	138.656        	128.865        	0.000          	
1985-05-08	RyeBioenergyBM 	6.692          	1.156          	0.955          	4.122          	0.458          	0.1726         	138.77         	138.77         	105.05         	0.097          	0.0066         	0.0258         	0.058          	0.079          	84.085         	13.035         	1.414          	
1985-09-13	Maize          	16.008         	2.569          	6.624          	4.566          	2.249          	0.4929         	330.85         	260.68         	147.24         	0.213          	0.0236         	0.1327         	0.038          	0.000          	170.390        	42.167         	0.826          	
1986-05-20	Triticale      	7.724          	1.301          	0.000          	0.000          	6.423          	0.0000         	164.72         	164.72         	138.98         	0.109          	0.0076         	0.0000         	0.000          	0.075          	0.000          	108.614        	0.000          	
1986-09-17	Soybean        	9.264          	1.204          	2.683          	0.000          	5.376          	0.3329         	262.04         	250.32         	101.24         	0.275          	0.0121         	0.1426         	0.000          	0.000          	142.552        	132.229        	0.000          	
1987-05-08	RyeBioenergyBM 	5.395          	1.103          	0.000          	3.863          	0.429          	0.0000         	97.25          	97.25          	137.63         	0.094          	0.0067         	0.0000         	0.079          	0.030          	78.939         	15.482         	2.043          	
1987-09-26	Maize          	20.608         	2.568          	10.311         	5.178          	2.551          	0.5716         	366.97         	336.76         	141.46         	0.256          	0.0240         	0.1747         	0.039          	0.000          	213.333        	43.089         	0.747          	
1988-05-20	Triticale      	6.667          	1.239          	0.000          	0.000          	5.428          	0.0000         	127.10         	127.10         	160.01         	0.108          	0.0075         	0.0000         	0.000          	0.042          	0.000          	107.547        	0.000          	
1988-09-28	Soybean        	9.172          	1.187          	2.660          	0.000          	5.325          	0.3331         	312.76         	282.77         	91.30          	0.269          	0.0119         	0.1396         	0.000          	0.000          	139.612        	129.481        	0.000          	
1989-05-08	RyeBioenergyBM 	4.577          	1.003          	0.000          	3.216          	0.357          	0.0000         	86.61          	86.61          	131.89         	0.083          	0.0060         	0.0000         	0.070          	0.037          	69.518         	13.740         	2.162          	
1989-09-24	Maize          	19.857         	2.615          	9.883          	4.931          	2.429          	0.5732         	332.75         	302.91         	141.49         	0.257          	0.0251         	0.1747         	0.038          	0.000          	213.218        	44.032         	0.781          	
1990-05-20	Triticale      	7.745          	1.237          	0.000          	0.000          	6.508          	0.0000         	146.82         	146.82         	156.70         	0.115          	0.0075         	0.0000         	0.000          	0.058          	0.000          	114.589        	0.000          	
1990-09-18	Soybean        	9.425          	1.170          	2.752          	0.000          	5.503          	0.3334         	254.66         	254.66         	108.35         	0.279          	0.0117         	0.1453         	0.000          	0.000          	145.292        	133.836        	0.000          	
1991-05-08	RyeBioenergyBM 	7.281          	1.203          	1.115          	4.466          	0.496          	0.1835         	126.44         	126.44         	119.41         	0.110          	0.0074         	0.0313         	0.064          	0.054          	95.636         	14.584         	1.440          	
1991-09-21	Maize          	16.407         	2.284          	7.823          	4.221          	2.079          	0.5539         	375.90         	280.13         	85.32          	0.224          	0.0214         	0.1503         	0.035          	0.000          	185.342        	38.682         	0.831          	
1992-05-20	Triticale      	6.909          	1.107          	0.000          	0.000          	5.802          	0.0000         	114.51         	114.51         	145.62         	0.116          	0.0071         	0.0000         	0.000          	0.030          	0.000          	116.088        	0.000          	
1992-09-25	Soybean        	9.974          	1.220          	2.970          	0.000          	5.784          	0.3392         	249.18         	249.18         	102.70         	0.289          	0.0122         	0.1523         	0.000          	0.000          	152.308        	136.444        	0.000          	
1993-05-08	RyeBioenergyBM 	3.861          	0.948          	0.000          	2.622          	0.291          	0.0000         	82.96          	82.96          	109.68         	0.073          	0.0056         	0.0000         	0.061          	0.055          	61.090         	12.371         	2.330          	
1993-09-28	Maize          	17.534         	2.395          	8.765          	4.270          	2.103          	0.5790         	355.84         	283.21         	121.57         	0.242          	0.0222         	0.1662         	0.036          	0.000          	202.183        	39.969         	0.843          	
1994-05-20	Triticale      	6.355          	1.309          	0.000          	0.000          	5.046          	0.0000         	129.70         	129.70         	134.22         	0.094          	0.0073         	0.0000         	0.000          	0.076          	0.000          	93.937         	0.000          	
1994-09-28	Soybean        	10.572         	1.204          	3.177          	0.000          	6.190          	0.3392         	273.11         	273.11         	127.63         	0.298          	0.0119         	0.1578         	0.000          	0.000          	157.830        	140.644        	0.000          	
1995-05-08	RyeBioenergyBM 	5.912          	1.016          	0.000          	4.407          	0.490          	0.0000         	104.25         	104.25         	115.61         	0.095          	0.0060         	0.0000         	0.080          	0.052          	79.642         	14.872         	1.807          	
1995-09-11	Maize          	14.661         	2.303          	6.230          	4.106          	2.022          	0.5041         	337.11         	245.22         	129.87         	0.241          	0.0231         	0.1544         	0.042          	0.000          	196.610        	43.928         	1.029          	
1996-05-20	Triticale      	6.098          	1.263          	0.000          	0.000          	4.835          	0.0000         	116.83         	116.83         	156.51         	0.103          	0.0077         	0.0000         	0.000          	0.043          	0.000          	102.677        	0.000          	
1996-09-24	Soybean        	10.538         	1.264          	3.109          	0.000          	6.165          	0.3352         	275.10         	275.10         	129.56         	0.298          	0.0125         	0.1556         	0.000          	0.000          	155.602        	142.061        	0.000          	
1997-05-08	RyeBioenergyBM 	5.520          	1.089          	0.000          	3.988          	0.443          	0.0000         	105.98         	105.98         	122.53         	0.088          	0.0062         	0.0000         	0.073          	0.051          	73.262         	14.359         	1.837          	
1997-09-28	Maize          	19.957         	2.567          	10.199         	4.818          	2.373          	0.5865         	365.29         	322.20         	147.68         	0.245          	0.0223         	0.1691         	0.036          	0.000          	204.961        	39.981         	0.744          	
1998-05-20	Triticale      	7.321          	1.180          	0.000          	0.000          	6.141          	0.0000         	146.52         	146.52         	146.27         	0.108          	0.0069         	0.0000         	0.000          	0.081          	0.000          	107.852        	0.000          	
1998-09-27	Soybean        	9.833          	1.185          	2.889          	0.000          	5.758          	0.3341         	292.49         	278.95         	102.62         	0.283          	0.0117         	0.1479         	0.000          	0.000          	147.913        	135.540        	0.000          	
1999-05-08	RyeBioenergyBM 	6.957          	1.160          	0.966          	4.349          	0.483          	0.1666         	134.44         	134.44         	102.19         	0.096          	0.0064         	0.0246         	0.059          	0.088          	83.338         	12.876         	1.350          	
1999-09-28	Maize          	18.824         	2.544          	9.171          	4.763          	2.346          	0.5633         	407.01         	320.48         	113.75         	0.245          	0.0248         	0.1648         	0.037          	0.000          	202.188        	43.176         	0.785          	
2000-05-20	Triticale      	8.332          	1.178          	0.000          	0.000          	7.155          	0.0000         	163.17         	163.17         	156.40         	0.120          	0.0072         	0.0000         	0.000          	0.056          	0.000          	120.292        	0.000          	
2000-09-28	Soybean        	9.806          	1.214          	2.867          	0.000          	5.725          	0.3336         	254.41         	246.95         	103.25         	0.283          	0.0120         	0.1475         	0.000          	0.000          	147.472        	135.844        	0.000          	
2001-05-08	RyeBioenergyBM 	4.589          	0.978          	0.000          	3.250          	0.361          	0.0000         	90.10          	90.10          	120.92         	0.085          	0.0060         	0.0000         	0.071          	0.027          	71.283         	13.940         	2.193          	
2001-09-28	Maize          	16.276         	2.472          	7.406          	4.287          	2.111          	0.5365         	371.28         	263.96         	145.68         	0.239          	0.0241         	0.1570         	0.039          	0.000          	195.719        	43.151         	0.902          	
2002-05-20	Triticale      	9.305          	1.198          	0.000          	0.000          	8.107          	0.0000         	168.02         	168.02         	133.11         	0.130          	0.0078         	0.0000         	0.000          	0.059          	0.000          	129.602        	0.000          	
2002-09-26	Soybean        	7.209          	1.103          	1.900          	0.000          	4.206          	0.3112         	321.77         	212.19         	89.65          	0.215          	0.0109         	0.1050         	0.000          	0.000          	104.963        	110.399        	0.000          	
2003-05-08	RyeBioenergyBM 	4.506          	1.136          	0.000          	3.033          	0.337          	0.0000         	90.89          	90.89          	118.86         	0.085          	0.0069         	0.0000         	0.070          	0.035          	70.332         	14.761         	2.319          	
2003-09-28	Maize          	21.449         	2.707          	10.911         	5.247          	2.584          	0.5822         	323.83         	323.83         	145.89         	0.266          	0.0258         	0.1820         	0.039          	0.000          	221.101        	44.989         	0.744          	
2004-05-20	Triticale      	6.944          	1.128          	0.000          	0.000          	5.816          	0.0000         	137.65         	137.65         	141.47         	0.106          	0.0069         	0.0000         	0.000          	0.070          	0.000          	106.444        	0.000          	
2004-09-28	Soybean        	10.490         	1.249          	3.131          	0.000          	6.111          	0.3388         	257.12         	257.12         	121.16         	0.296          	0.0123         	0.1562         	0.000          	0.000          	156.202        	140.004        	0.000          	
2005-05-08	RyeBioenergyBM 	5.508          	1.072          	0.000          	3.993          	0.444          	0.0000         	101.81         	101.81         	105.95         	0.090          	0.0062         	0.0000         	0.076          	0.051          	75.723         	14.644         	1.896          	
2005-09-28	Maize          	12.936         	1.992          	5.625          	3.563          	1.755          	0.5140         	349.34         	221.28         	118.93         	0.208          	0.0196         	0.1351         	0.036          	0.000          	170.912        	37.269         	1.004          	
2006-05-20	Triticale      	8.245          	1.258          	0.000          	0.000          	6.987          	0.0000         	156.63         	156.63         	158.37         	0.129          	0.0082         	0.0000         	0.000          	0.033          	0.000          	128.826        	0.000          	
2006-09-28	Soybean        	10.032         	1.206          	2.957          	0.000          	5.869          	0.3350         	283.40         	272.88         	116.35         	0.287          	0.0119         	0.1502         	0.000          	0.000          	150.153        	137.071        	0.000          	
2007-05-08	RyeBioenergyBM 	5.705          	1.022          	0.000          	4.214          	0.468          	0.0000         	106.49         	106.49         	114.14         	0.099          	0.0064         	0.0000         	0.083          	0.035          	83.062         	15.642         	1.971          	
2007-09-17	Maize          	20.066         	2.745          	9.843          	5.010          	2.468          	0.5683         	379.38         	329.74         	115.20         	0.245          	0.0255         	0.1649         	0.037          	0.000          	201.704        	43.662         	0.735          	
2008-05-20	Triticale      	6.349          	1.098          	0.000          	0.000          	5.251          	0.0000         	113.71         	113.71         	142.94         	0.102          	0.0068         	0.0000         	0.000          	0.061          	0.000          	102.363        	0.000          	
2008-09-28	Soybean        	9.364          	1.158          	2.740          	0.000          	5.465          	0.3340         	291.25         	263.50         	126.19         	0.275          	0.0115         	0.1435         	0.000          	0.000          	143.472        	131.746        	0.000          	
2009-05-08	RyeBioenergyBM 	4.922          	1.060          	0.000          	3.475          	0.386          	0.0000         	87.92          	87.92          	117.43         	0.090          	0.0064         	0.0000         	0.075          	0.041          	74.843         	14.706         	2.154          	
2009-09-28	Maize          	22.808         	2.996          	11.392         	5.642          	2.779          	0.5750         	337.75         	337.75         	147.51         	0.279          	0.0286         	0.1884         	0.041          	0.000          	229.678        	48.952         	0.732          	
2010-05-20	Triticale      	8.054          	1.384          	0.000          	0.000          	6.670          	0.0000         	163.90         	163.90         	120.77         	0.108          	0.0076         	0.0000         	0.000          	0.077          	0.000          	107.720        	0.000          	
2010-09-28	Soybean        	10.034         	1.238          	2.946          	0.000          	5.850          	0.3349         	309.89         	296.02         	92.41          	0.289          	0.0122         	0.1511         	0.000          	0.000          	151.100        	138.251        	0.000          	
2011-05-08	RyeBioenergyBM 	4.878          	1.035          	0.000          	3.459          	0.384          	0.0000         	87.12          	87.12          	107.52         	0.087          	0.0062         	0.0000         	0.072          	0.043          	72.286         	14.269         	2.090          	
2011-09-24	Maize          	19.753         	2.504          	10.482         	4.534          	2.233          	0.6077         	370.22         	317.89         	147.02         	0.267          	0.0243         	0.1873         	0.037          	0.000          	224.621        	42.697         	0.824          	
2012-05-20	Triticale      	9.312          	1.204          	0.000          	0.000          	8.108          	0.0000         	167.95         	167.95         	155.33         	0.129          	0.0075         	0.0000         	0.000          	0.073          	0.000          	129.399        	0.000          	
2012-09-26	Soybean        	10.560         	1.276          	3.129          	0.000          	6.154          	0.3371         	297.36         	297.36         	102.94         	0.298          	0.0126         	0.1566         	0.000          	0.000          	156.636        	141.820        	0.000          	
