DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1998-04-16	RyeBioenergyBS 	5.263          	1.191          	0.000          	3.665          	0.407          	0.0000         	90.83          	90.83          	105.51         	0.090          	0.0069         	0.0000         	0.075          	0.029          	74.701         	15.178         	2.038          	
1998-09-05	Soybean        	8.595          	1.181          	2.515          	0.000          	4.899          	0.3393         	335.77         	254.14         	161.09         	0.256          	0.0116         	0.1346         	0.000          	0.000          	134.607        	121.367        	0.000          	
1999-04-01	RyeBioenergyBM 	4.535          	1.047          	0.000          	3.139          	0.349          	0.0000         	72.71          	72.71          	88.52          	0.084          	0.0062         	0.0000         	0.070          	0.016          	69.819         	13.973         	2.224          	
1999-09-07	Maize          	13.045         	2.013          	6.413          	0.000          	4.619          	0.5813         	420.49         	246.57         	184.57         	0.181          	0.0184         	0.1232         	0.000          	0.000          	123.225        	57.920         	0.000          	
2000-04-16	RyeBioenergyBS 	6.918          	1.311          	0.000          	5.046          	0.561          	0.0000         	115.57         	115.57         	120.60         	0.111          	0.0079         	0.0000         	0.093          	0.020          	92.986         	18.193         	1.843          	
2000-09-06	Soybean        	10.658         	1.251          	3.268          	0.000          	6.140          	0.3473         	312.01         	303.88         	165.06         	0.297          	0.0123         	0.1599         	0.000          	0.000          	159.867        	137.376        	0.000          	
2001-04-01	RyeBioenergyBM 	1.711          	0.573          	0.000          	1.025          	0.114          	0.0000         	23.25          	23.25          	101.54         	0.063          	0.0052         	0.0000         	0.052          	0.000          	51.787         	10.987         	5.053          	
2001-09-03	Maize          	21.838         	2.888          	11.606         	0.000          	7.344          	0.6125         	398.79         	351.10         	133.71         	0.215          	0.0231         	0.1480         	0.000          	0.000          	147.956        	66.559         	0.000          	
2002-04-16	RyeBioenergyBS 	5.203          	0.828          	0.000          	3.938          	0.438          	0.0000         	84.91          	84.91          	111.06         	0.096          	0.0049         	0.0000         	0.082          	0.088          	81.772         	13.991         	2.077          	
2002-09-08	Soybean        	7.421          	1.063          	2.101          	0.000          	4.258          	0.3303         	349.64         	223.89         	179.26         	0.211          	0.0105         	0.1081         	0.000          	0.000          	108.104        	102.822        	0.000          	
2003-04-01	RyeBioenergyBM 	1.510          	0.530          	0.000          	0.882          	0.098          	0.0000         	23.33          	23.33          	108.51         	0.043          	0.0040         	0.0000         	0.035          	0.002          	35.496         	7.912          	4.024          	
2003-09-06	Maize          	20.957         	2.632          	11.352         	0.000          	6.973          	0.6195         	344.97         	327.27         	169.57         	0.192          	0.0195         	0.1338         	0.000          	0.032          	133.773        	58.044         	0.000          	
