DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-27	Maize          	22.368         	2.697          	11.613         	0.000          	8.057          	0.5904         	364.19         	358.41         	168.57         	0.225          	0.0232         	0.1534         	0.000          	0.000          	153.431        	71.202         	0.000          	
1985-05-11	RyeBioenergyBS 	6.871          	1.161          	1.172          	4.084          	0.454          	0.2052         	184.76         	184.76         	82.97          	0.073          	0.0056         	0.0233         	0.040          	0.186          	63.330         	10.079         	0.980          	
1985-09-26	Soybean        	10.348         	1.266          	3.037          	0.000          	6.044          	0.3344         	319.97         	295.55         	147.10         	0.289          	0.0125         	0.1508         	0.000          	0.000          	150.837        	138.641        	0.000          	
1986-04-28	RyeBioenergyBM 	5.124          	1.003          	0.000          	3.709          	0.412          	0.0000         	108.33         	108.33         	100.77         	0.080          	0.0055         	0.0000         	0.067          	0.072          	67.088         	12.986         	1.809          	
1986-09-24	Maize          	21.578         	2.747          	11.225         	0.000          	7.606          	0.5961         	387.07         	362.22         	108.81         	0.227          	0.0226         	0.1561         	0.000          	0.000          	156.054        	70.593         	0.000          	
1987-05-11	RyeBioenergyBS 	5.963          	1.133          	0.000          	4.347          	0.483          	0.0000         	125.87         	125.87         	108.45         	0.083          	0.0059         	0.0000         	0.069          	0.084          	69.155         	13.613         	1.591          	
1987-09-27	Soybean        	8.640          	1.079          	2.469          	0.000          	5.093          	0.3265         	308.25         	260.37         	121.30         	0.256          	0.0107         	0.1310         	0.000          	0.000          	131.023        	124.935        	0.000          	
1988-04-28	RyeBioenergyBM 	4.486          	1.043          	0.000          	3.099          	0.344          	0.0000         	85.76          	85.76          	124.66         	0.076          	0.0060         	0.0000         	0.063          	0.047          	63.133         	12.976         	2.037          	
1988-09-28	Maize          	17.682         	2.191          	9.465          	0.000          	6.027          	0.6110         	389.69         	307.13         	154.73         	0.219          	0.0184         	0.1546         	0.000          	0.000          	154.632        	63.978         	0.000          	
1989-05-11	RyeBioenergyBS 	5.626          	1.137          	0.000          	4.040          	0.449          	0.0000         	111.70         	111.70         	113.80         	0.090          	0.0065         	0.0000         	0.075          	0.049          	75.272         	14.814         	1.863          	
1989-09-25	Soybean        	9.518          	1.192          	2.744          	0.000          	5.581          	0.3296         	283.13         	256.57         	131.07         	0.279          	0.0117         	0.1440         	0.000          	0.000          	144.017        	135.303        	0.000          	
1990-04-28	RyeBioenergyBM 	5.536          	1.124          	0.000          	3.971          	0.441          	0.0000         	108.17         	108.17         	114.97         	0.086          	0.0064         	0.0000         	0.072          	0.052          	71.758         	14.404         	1.807          	
1990-09-18	Maize          	19.132         	2.483          	9.634          	0.000          	7.015          	0.5787         	355.05         	313.10         	138.25         	0.224          	0.0218         	0.1525         	0.000          	0.000          	152.500        	71.142         	0.000          	
1991-05-11	RyeBioenergyBS 	7.470          	1.218          	1.160          	4.583          	0.509          	0.1855         	153.54         	153.54         	109.72         	0.092          	0.0065         	0.0263         	0.053          	0.119          	79.321         	12.366         	1.157          	
1991-09-22	Soybean        	8.116          	1.038          	2.355          	0.000          	4.723          	0.3327         	332.66         	245.80         	96.70          	0.228          	0.0103         	0.1183         	0.000          	0.000          	118.348        	110.148        	0.000          	
1992-04-28	RyeBioenergyBM 	4.357          	0.952          	0.000          	3.064          	0.340          	0.0000         	73.06          	73.06          	118.43         	0.077          	0.0055         	0.0000         	0.065          	0.045          	64.629         	12.648         	2.109          	
1992-09-28	Maize          	22.527         	2.926          	11.538         	0.000          	8.063          	0.5887         	356.78         	355.23         	138.69         	0.224          	0.0250         	0.1514         	0.000          	0.001          	151.368        	72.555         	0.000          	
1993-05-11	RyeBioenergyBS 	4.815          	1.066          	0.000          	3.375          	0.375          	0.0000         	103.35         	103.35         	95.24          	0.072          	0.0055         	0.0000         	0.060          	0.084          	60.322         	12.173         	1.787          	
1993-09-25	Soybean        	9.846          	1.290          	2.766          	0.000          	5.790          	0.3232         	323.39         	285.01         	111.93         	0.281          	0.0128         	0.1422         	0.000          	0.000          	142.152        	138.914        	0.000          	
1994-04-28	RyeBioenergyBM 	4.196          	1.048          	0.000          	2.834          	0.315          	0.0000         	83.57          	83.57          	107.31         	0.073          	0.0058         	0.0000         	0.060          	0.047          	60.279         	12.499         	2.127          	
1994-09-26	Maize          	23.519         	2.830          	12.314         	0.000          	8.375          	0.5952         	371.45         	371.45         	135.33         	0.245          	0.0252         	0.1681         	0.000          	0.000          	168.052        	76.986         	0.000          	
1995-05-11	RyeBioenergyBS 	6.640          	1.098          	0.000          	4.987          	0.554          	0.0000         	142.16         	142.16         	100.40         	0.083          	0.0057         	0.0000         	0.070          	0.111          	69.918         	13.442         	1.402          	
1995-09-23	Soybean        	7.395          	0.990          	2.071          	0.000          	4.333          	0.3234         	282.11         	214.99         	126.23         	0.233          	0.0098         	0.1184         	0.000          	0.000          	118.388        	114.734        	0.000          	
1996-04-28	RyeBioenergyBM 	3.981          	1.054          	0.000          	2.634          	0.293          	0.0000         	77.68          	77.68          	124.30         	0.070          	0.0058         	0.0000         	0.057          	0.049          	57.480         	12.187         	2.182          	
1996-09-22	Maize          	23.076         	2.861          	11.770         	0.000          	8.445          	0.5822         	360.11         	352.93         	150.67         	0.231          	0.0245         	0.1563         	0.000          	0.000          	156.271        	74.485         	0.000          	
1997-05-11	RyeBioenergyBS 	6.058          	1.166          	0.000          	4.403          	0.489          	0.0000         	131.69         	131.69         	98.56          	0.075          	0.0056         	0.0000         	0.062          	0.120          	62.176         	12.496         	1.412          	
1997-09-28	Soybean        	9.942          	1.220          	2.911          	0.000          	5.812          	0.3337         	321.26         	290.04         	123.55         	0.277          	0.0121         	0.1441         	0.000          	0.000          	144.106        	133.080        	0.000          	
1998-04-28	RyeBioenergyBM 	5.977          	1.145          	0.000          	4.349          	0.483          	0.0000         	113.56         	113.56         	109.83         	0.088          	0.0063         	0.0000         	0.074          	0.077          	73.902         	14.475         	1.699          	
1998-09-21	Maize          	22.778         	2.773          	11.733         	0.000          	8.273          	0.5865         	388.79         	373.64         	125.91         	0.226          	0.0236         	0.1537         	0.000          	0.000          	153.691        	72.169         	0.000          	
1999-05-11	RyeBioenergyBS 	7.931          	1.323          	1.135          	4.926          	0.547          	0.1717         	164.02         	164.02         	83.67          	0.091          	0.0063         	0.0239         	0.054          	0.125          	78.428         	12.384         	1.106          	
1999-09-27	Soybean        	7.866          	0.989          	2.296          	0.000          	4.580          	0.3339         	348.95         	235.67         	124.85         	0.209          	0.0098         	0.1084         	0.000          	0.000          	108.434        	100.684        	0.000          	
2000-04-28	RyeBioenergyBM 	5.663          	1.051          	0.000          	4.151          	0.461          	0.0000         	115.38         	115.38         	116.33         	0.083          	0.0058         	0.0000         	0.070          	0.084          	69.781         	13.523         	1.681          	
2000-09-24	Maize          	21.906         	2.828          	10.860         	0.000          	8.219          	0.5692         	360.85         	334.16         	142.82         	0.209          	0.0232         	0.1392         	0.000          	0.000          	139.242        	69.473         	0.000          	
2001-05-11	RyeBioenergyBS 	5.587          	1.167          	0.000          	3.978          	0.442          	0.0000         	116.18         	116.18         	96.67          	0.082          	0.0060         	0.0000         	0.069          	0.064          	68.761         	13.634         	1.728          	
2001-09-27	Soybean        	10.140         	1.314          	2.860          	0.000          	5.966          	0.3240         	338.76         	296.53         	136.68         	0.284          	0.0130         	0.1440         	0.000          	0.000          	144.039        	140.266        	0.000          	
2002-04-28	RyeBioenergyBM 	5.651          	0.849          	0.737          	3.659          	0.407          	0.1535         	108.01         	108.01         	124.59         	0.095          	0.0050         	0.0224         	0.061          	0.105          	83.135         	11.753         	1.659          	
2002-09-28	Maize          	13.581         	2.143          	6.320          	0.000          	5.119          	0.5525         	440.83         	243.37         	136.75         	0.199          	0.0211         	0.1315         	0.000          	0.000          	131.470        	67.094         	0.000          	
2003-05-11	RyeBioenergyBS 	5.022          	1.191          	0.000          	3.448          	0.383          	0.0000         	105.45         	105.45         	114.67         	0.085          	0.0069         	0.0000         	0.070          	0.061          	70.192         	14.683         	2.036          	
2003-09-26	Soybean        	10.429         	1.238          	3.078          	0.000          	6.113          	0.3349         	286.88         	284.19         	143.49         	0.296          	0.0122         	0.1547         	0.000          	0.000          	154.720        	141.294        	0.000          	
2004-04-28	RyeBioenergyBM 	5.164          	1.078          	0.000          	3.678          	0.409          	0.0000         	93.55          	93.55          	102.30         	0.085          	0.0061         	0.0000         	0.071          	0.051          	71.409         	14.031         	1.942          	
2004-09-17	Maize          	23.250         	2.951          	11.890         	0.000          	8.409          	0.5858         	359.75         	359.75         	140.80         	0.241          	0.0262         	0.1634         	0.000          	0.000          	163.397        	78.014         	0.000          	
2005-05-11	RyeBioenergyBS 	6.230          	1.182          	0.000          	4.544          	0.505          	0.0000         	132.60         	132.60         	93.07          	0.081          	0.0059         	0.0000         	0.067          	0.097          	67.303         	13.342         	1.481          	
2005-09-23	Soybean        	9.557          	1.228          	2.744          	0.000          	5.585          	0.3294         	320.19         	283.47         	102.07         	0.277          	0.0121         	0.1427         	0.000          	0.000          	142.695        	134.597        	0.000          	
2006-04-28	RyeBioenergyBM 	5.827          	1.082          	0.000          	4.270          	0.474          	0.0000         	119.57         	119.57         	113.31         	0.085          	0.0060         	0.0000         	0.071          	0.079          	71.383         	13.919         	1.672          	
2006-09-25	Maize          	17.425         	2.488          	7.932          	0.000          	7.005          	0.5310         	384.62         	289.74         	139.97         	0.220          	0.0232         	0.1432         	0.000          	0.000          	143.248        	76.758         	0.000          	
2007-05-11	RyeBioenergyBS 	6.818          	1.161          	0.000          	5.091          	0.566          	0.0000         	144.88         	144.88         	97.77          	0.090          	0.0062         	0.0000         	0.075          	0.090          	75.445         	14.582         	1.482          	
2007-09-25	Soybean        	11.454         	1.405          	3.338          	0.000          	6.711          	0.3322         	355.71         	333.31         	126.33         	0.309          	0.0139         	0.1599         	0.000          	0.000          	159.914        	149.207        	0.000          	
2008-04-28	RyeBioenergyBM 	5.483          	1.140          	0.000          	3.909          	0.434          	0.0000         	104.40         	104.40         	111.14         	0.084          	0.0063         	0.0000         	0.070          	0.069          	69.908         	14.103         	1.788          	
2008-09-26	Maize          	20.028         	2.727          	9.741          	0.000          	7.560          	0.5630         	410.49         	333.69         	152.85         	0.222          	0.0246         	0.1474         	0.000          	0.000          	147.422        	74.588         	0.000          	
2009-05-11	RyeBioenergyBS 	6.229          	1.228          	0.000          	4.500          	0.500          	0.0000         	123.88         	123.88         	103.08         	0.088          	0.0064         	0.0000         	0.073          	0.081          	73.243         	14.521         	1.628          	
2009-09-24	Soybean        	11.962         	1.406          	3.535          	0.000          	7.022          	0.3349         	314.52         	313.92         	144.07         	0.323          	0.0138         	0.1683         	0.000          	0.000          	168.291        	154.244        	0.000          	
2010-04-28	RyeBioenergyBM 	6.330          	1.252          	0.000          	4.570          	0.508          	0.0000         	127.76         	127.76         	97.76          	0.094          	0.0070         	0.0000         	0.078          	0.069          	78.079         	15.660         	1.708          	
2010-09-22	Maize          	20.623         	2.713          	10.290         	0.000          	7.621          	0.5745         	422.83         	353.01         	109.77         	0.228          	0.0239         	0.1539         	0.000          	0.000          	153.891        	74.343         	0.000          	
2011-05-11	RyeBioenergyBS 	6.189          	1.263          	0.000          	4.433          	0.493          	0.0000         	127.30         	127.30         	106.28         	0.083          	0.0064         	0.0000         	0.069          	0.094          	69.001         	14.096         	1.557          	
2011-09-19	Soybean        	10.848         	1.304          	3.191          	0.000          	6.353          	0.3343         	334.58         	306.71         	128.00         	0.295          	0.0129         	0.1536         	0.000          	0.000          	153.558        	141.343        	0.000          	
2012-04-28	RyeBioenergyBM 	8.501          	1.334          	1.302          	5.278          	0.586          	0.1817         	157.56         	157.56         	113.19         	0.107          	0.0073         	0.0302         	0.063          	0.093          	93.076         	14.248         	1.191          	
2012-09-18	Maize          	18.731         	2.430          	9.843          	0.000          	6.458          	0.6038         	406.94         	307.79         	159.28         	0.210          	0.0213         	0.1447         	0.000          	0.000          	144.660        	64.883         	0.000          	
