DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1998-04-28	RyeBioenergyBM 	6.560          	1.222          	0.000          	4.805          	0.534          	0.0000         	115.33         	115.33         	107.68         	0.103          	0.0072         	0.0000         	0.086          	0.052          	86.013         	16.755         	1.790          	
1998-09-21	Maize          	22.881         	2.780          	11.803         	5.560          	2.739          	0.5872         	388.83         	375.38         	127.29         	0.244          	0.0241         	0.1671         	0.035          	0.000          	202.405        	41.546         	0.635          	
1999-05-10	Triticale      	9.209          	1.458          	0.000          	0.000          	7.751          	0.0000         	165.52         	165.52         	107.98         	0.119          	0.0083         	0.0000         	0.000          	0.066          	0.000          	119.120        	0.000          	
1999-09-27	Soybean        	8.009          	1.009          	2.334          	0.000          	4.666          	0.3334         	350.92         	240.41         	107.01         	0.213          	0.0100         	0.1105         	0.000          	0.000          	110.499        	102.873        	0.000          	
2000-04-28	RyeBioenergyBM 	6.449          	1.151          	0.000          	4.769          	0.530          	0.0000         	117.14         	117.14         	113.74         	0.102          	0.0068         	0.0000         	0.086          	0.047          	85.835         	16.329         	1.800          	
2000-09-24	Maize          	22.035         	2.834          	10.951         	5.527          	2.722          	0.5703         	360.92         	335.26         	144.37         	0.221          	0.0233         	0.1488         	0.033          	0.000          	181.865        	39.542         	0.598          	
2001-05-10	Triticale      	6.384          	1.287          	0.000          	0.000          	5.097          	0.0000         	119.70         	119.70         	127.28         	0.107          	0.0079         	0.0000         	0.000          	0.021          	0.000          	106.983        	0.000          	
2001-09-27	Soybean        	10.250         	1.323          	2.899          	0.000          	6.029          	0.3247         	338.89         	300.02         	117.61         	0.288          	0.0131         	0.1460         	0.000          	0.000          	145.981        	141.577        	0.000          	
2002-04-28	RyeBioenergyBM 	7.001          	1.075          	0.910          	4.515          	0.502          	0.1535         	128.86         	128.86         	104.05         	0.112          	0.0065         	0.0263         	0.071          	0.058          	97.294         	14.419         	1.573          	
2002-09-28	Maize          	13.587         	2.147          	6.309          	3.438          	1.694          	0.5514         	441.05         	243.57         	138.80         	0.198          	0.0203         	0.1315         	0.031          	0.000          	162.475        	35.494         	0.899          	
2003-05-10	Triticale      	5.557          	1.293          	0.000          	0.000          	4.264          	0.0000         	108.49         	108.49         	138.04         	0.102          	0.0082         	0.0000         	0.000          	0.032          	0.000          	102.335        	0.000          	
2003-09-26	Soybean        	10.458         	1.242          	3.084          	0.000          	6.131          	0.3347         	287.01         	285.04         	123.85         	0.298          	0.0122         	0.1557         	0.000          	0.000          	155.691        	142.260        	0.000          	
2004-04-28	RyeBioenergyBM 	5.616          	1.143          	0.000          	4.025          	0.447          	0.0000         	94.38          	94.38          	101.37         	0.099          	0.0069         	0.0000         	0.083          	0.031          	82.723         	16.126         	2.055          	
2004-09-17	Maize          	23.250         	2.951          	11.890         	5.634          	2.775          	0.5858         	359.75         	359.75         	143.17         	0.263          	0.0270         	0.1792         	0.038          	0.000          	217.236        	45.765         	0.675          	
2005-05-10	Triticale      	7.467          	1.346          	0.000          	0.000          	6.121          	0.0000         	135.67         	135.67         	127.69         	0.111          	0.0079         	0.0000         	0.000          	0.040          	0.000          	111.132        	0.000          	
2005-09-23	Soybean        	9.860          	1.266          	2.834          	0.000          	5.761          	0.3297         	326.87         	292.36         	87.33          	0.285          	0.0125         	0.1466         	0.000          	0.000          	146.632        	138.161        	0.000          	
2006-04-28	RyeBioenergyBM 	6.464          	1.164          	0.000          	4.770          	0.530          	0.0000         	120.82         	120.82         	111.46         	0.101          	0.0068         	0.0000         	0.084          	0.052          	84.489         	16.206         	1.771          	
2006-09-25	Maize          	17.397         	2.486          	7.912          	4.689          	2.310          	0.5306         	384.62         	289.26         	141.41         	0.232          	0.0236         	0.1518         	0.038          	0.000          	189.939        	42.352         	0.812          	
2007-05-10	Triticale      	7.862          	1.275          	0.000          	0.000          	6.588          	0.0000         	145.91         	145.91         	128.04         	0.119          	0.0079         	0.0000         	0.000          	0.032          	0.000          	119.442        	0.000          	
2007-09-25	Soybean        	11.790         	1.435          	3.437          	0.000          	6.918          	0.3319         	356.04         	342.72         	114.90         	0.318          	0.0142         	0.1644         	0.000          	0.000          	164.439        	153.490        	0.000          	
2008-04-28	RyeBioenergyBM 	5.960          	1.210          	0.000          	4.275          	0.475          	0.0000         	105.55         	105.55         	108.74         	0.097          	0.0072         	0.0000         	0.081          	0.050          	81.141         	16.222         	1.898          	
2008-09-26	Maize          	20.059         	2.730          	9.757          	5.074          	2.499          	0.5630         	410.52         	334.19         	154.89         	0.232          	0.0248         	0.1547         	0.035          	0.000          	189.783        	42.055         	0.692          	
2009-05-10	Triticale      	7.166          	1.353          	0.000          	0.000          	5.813          	0.0000         	125.92         	125.92         	134.56         	0.114          	0.0081         	0.0000         	0.000          	0.032          	0.000          	114.468        	0.000          	
2009-09-24	Soybean        	11.988         	1.409          	3.541          	0.000          	7.038          	0.3347         	314.57         	314.57         	120.80         	0.324          	0.0139         	0.1690         	0.000          	0.000          	169.044        	155.021        	0.000          	
2010-04-28	RyeBioenergyBM 	6.997          	1.346          	0.000          	5.086          	0.565          	0.0000         	130.34         	130.34         	95.45          	0.109          	0.0080         	0.0000         	0.091          	0.043          	90.968         	18.096         	1.789          	
2010-09-22	Maize          	20.650         	2.714          	10.311         	5.109          	2.516          	0.5749         	422.82         	353.48         	111.46         	0.242          	0.0240         	0.1639         	0.036          	0.000          	199.883        	41.692         	0.703          	
2011-05-10	Triticale      	7.362          	1.427          	0.000          	0.000          	5.935          	0.0000         	131.16         	131.16         	145.77         	0.113          	0.0086         	0.0000         	0.000          	0.034          	0.000          	113.421        	0.000          	
2011-09-19	Soybean        	11.028         	1.325          	3.234          	0.000          	6.469          	0.3333         	334.83         	312.89         	105.48         	0.300          	0.0131         	0.1560         	0.000          	0.000          	155.981        	144.292        	0.000          	
2012-04-28	RyeBioenergyBM 	9.351          	1.411          	1.454          	5.837          	0.649          	0.1831         	158.45         	158.45         	111.77         	0.126          	0.0084         	0.0359         	0.074          	0.054          	109.742        	16.622         	1.265          	
2012-09-18	Maize          	18.735         	2.430          	9.846          	4.327          	2.131          	0.6039         	407.07         	307.86         	161.55         	0.220          	0.0213         	0.1524         	0.031          	0.000          	183.091        	36.476         	0.710          	
