DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-05	Soybean        	10.632         	1.239          	3.271          	0.000          	6.121          	0.3483         	323.31         	306.51         	162.75         	0.298          	0.0122         	0.1607         	0.000          	0.000          	160.651        	137.303        	0.000          	
1985-04-01	RyeBioenergyBM 	5.362          	1.194          	0.000          	3.751          	0.417          	0.0000         	88.47          	88.47          	79.14          	0.093          	0.0070         	0.0000         	0.078          	0.024          	77.609         	15.586         	2.069          	
1985-09-01	Maize          	19.297         	2.694          	9.765          	0.000          	6.838          	0.5881         	435.44         	322.73         	128.71         	0.205          	0.0235         	0.1380         	0.000          	0.000          	138.038        	66.956         	0.000          	
1986-04-16	RyeBioenergyBS 	4.893          	0.968          	0.000          	3.533          	0.393          	0.0000         	88.39          	88.39          	94.24          	0.086          	0.0056         	0.0000         	0.072          	0.033          	72.162         	13.590         	2.042          	
1986-09-02	Soybean        	7.914          	0.960          	2.395          	0.000          	4.559          	0.3444         	310.03         	241.77         	140.73         	0.230          	0.0095         	0.1229         	0.000          	0.000          	122.879        	107.074        	0.000          	
1987-04-01	RyeBioenergyBM 	2.485          	0.743          	0.000          	1.568          	0.174          	0.0000         	40.33          	40.33          	108.80         	0.064          	0.0050         	0.0000         	0.053          	0.009          	52.844         	10.900         	3.371          	
1987-09-02	Maize          	12.181         	2.094          	5.429          	0.000          	4.658          	0.5382         	392.72         	214.68         	175.87         	0.189          	0.0206         	0.1231         	0.000          	0.000          	123.073        	65.603         	0.000          	
1988-04-16	RyeBioenergyBS 	5.340          	1.185          	0.000          	3.739          	0.415          	0.0000         	84.31          	84.31          	120.04         	0.109          	0.0082         	0.0000         	0.091          	0.003          	90.549         	18.258         	2.422          	
1988-09-10	Soybean        	7.371          	0.906          	2.246          	0.000          	4.219          	0.3474         	345.39         	227.24         	179.07         	0.190          	0.0089         	0.1014         	0.000          	0.000          	101.435        	88.281         	0.000          	
1989-04-01	RyeBioenergyBM 	2.895          	0.817          	0.000          	1.869          	0.208          	0.0000         	50.95          	50.95          	122.48         	0.072          	0.0057         	0.0000         	0.059          	0.010          	59.373         	12.290         	3.176          	
