DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-17	Maize          	20.572         	2.689          	10.159         	0.000          	7.724          	0.5681         	338.18         	338.18         	151.60         	0.192          	0.0207         	0.1282         	0.000          	0.024          	128.227        	63.505         	0.000          	
1985-05-21	RyeBioenergyBS 	1.212          	0.236          	0.234          	0.668          	0.074          	0.2401         	63.69          	63.69          	169.78         	0.020          	0.0011         	0.0075         	0.010          	0.441          	17.383         	2.230          	1.484          	
1985-09-13	Soybean        	8.361          	1.174          	2.299          	0.000          	4.888          	0.3198         	253.26         	235.24         	137.35         	0.256          	0.0119         	0.1281         	0.000          	0.000          	128.073        	127.692        	0.000          	
1986-05-08	RyeBioenergyBM 	3.477          	0.753          	0.000          	2.452          	0.272          	0.0000         	106.93         	106.93         	126.32         	0.048          	0.0036         	0.0000         	0.040          	0.171          	39.860         	8.055          	1.626          	
1986-09-17	Maize          	18.774         	2.769          	8.879          	0.000          	7.127          	0.5547         	341.75         	297.59         	127.88         	0.210          	0.0239         	0.1380         	0.000          	0.000          	137.997        	71.822         	0.000          	
1987-05-21	RyeBioenergyBS 	1.422          	0.317          	0.000          	0.995          	0.111          	0.0000         	75.65          	75.65          	164.57         	0.020          	0.0014         	0.0000         	0.017          	0.315          	17.044         	3.309          	1.713          	
1987-09-26	Soybean        	9.963          	1.176          	2.929          	0.000          	5.858          	0.3333         	287.16         	281.96         	139.82         	0.286          	0.0117         	0.1488         	0.000          	0.000          	148.782        	136.820        	0.000          	
1988-05-08	RyeBioenergyBM 	2.713          	0.655          	0.000          	1.852          	0.206          	0.0000         	75.57          	75.57          	130.78         	0.042          	0.0032         	0.0000         	0.035          	0.132          	35.153         	7.155          	1.898          	
1988-09-28	Maize          	15.892         	2.227          	7.818          	0.000          	5.847          	0.5721         	360.75         	285.92         	137.82         	0.209          	0.0182         	0.1433         	0.000          	0.015          	143.325        	65.436         	0.000          	
1989-05-21	RyeBioenergyBS 	1.769          	0.416          	0.000          	1.218          	0.135          	0.0000         	72.18          	72.18          	151.58         	0.025          	0.0019         	0.0000         	0.021          	0.257          	20.831         	4.209          	1.710          	
1989-09-24	Soybean        	9.288          	1.155          	2.715          	0.000          	5.418          	0.3338         	255.75         	242.31         	138.48         	0.275          	0.0115         	0.1433         	0.000          	0.000          	143.304        	131.701        	0.000          	
1990-05-08	RyeBioenergyBM 	3.577          	0.745          	0.000          	2.549          	0.283          	0.0000         	98.50          	98.50          	134.50         	0.053          	0.0038         	0.0000         	0.044          	0.163          	44.124         	8.742          	1.731          	
1990-09-18	Maize          	20.416         	2.677          	10.206         	0.000          	7.534          	0.5753         	321.94         	321.94         	155.03         	0.226          	0.0229         	0.1532         	0.000          	0.000          	153.175        	72.927         	0.000          	
1991-05-21	RyeBioenergyBS 	2.081          	0.389          	0.414          	1.150          	0.128          	0.2448         	83.24          	83.24          	185.69         	0.029          	0.0018         	0.0113         	0.014          	0.403          	25.778         	3.439          	1.261          	
1991-09-21	Soybean        	8.295          	1.049          	2.380          	0.000          	4.866          	0.3284         	278.42         	244.66         	91.51          	0.252          	0.0104         	0.1299         	0.000          	0.000          	129.890        	122.505        	0.000          	
