DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-17	Maize          	21.080         	2.710          	9.106          	0.000          	9.264          	0.4957         	338.63         	338.63         	152.70         	0.243          	0.0249         	0.1537         	0.000          	0.000          	153.680        	89.457         	0.000          	
1985-09-13	Soybean        	8.506          	1.177          	2.365          	0.000          	4.965          	0.3227         	253.97         	239.06         	112.95         	0.260          	0.0119         	0.1313         	0.000          	0.000          	131.277        	128.777        	0.000          	
1986-09-17	Maize          	18.985         	2.780          	7.791          	0.000          	8.413          	0.4808         	341.95         	300.61         	119.26         	0.291          	0.0279         	0.1821         	0.000          	0.000          	182.055        	108.501        	0.000          	
1987-09-26	Soybean        	9.978          	1.171          	2.952          	0.000          	5.855          	0.3351         	286.54         	282.55         	138.05         	0.288          	0.0116         	0.1508         	0.000          	0.000          	150.753        	137.184        	0.000          	
1988-10-06	Maize          	17.500         	2.372          	7.580          	0.000          	7.549          	0.5010         	391.12         	308.27         	129.52         	0.271          	0.0236         	0.1750         	0.000          	0.000          	174.993        	95.797         	0.000          	
1989-09-24	Soybean        	9.359          	1.151          	2.758          	0.000          	5.449          	0.3361         	255.46         	244.08         	122.19         	0.275          	0.0114         	0.1442         	0.000          	0.000          	144.168        	130.918        	0.000          	
1990-09-18	Maize          	20.416         	2.677          	8.838          	0.000          	8.902          	0.4982         	321.94         	321.94         	142.15         	0.311          	0.0268         	0.2007         	0.000          	0.000          	200.688        	110.463        	0.000          	
1991-09-21	Soybean        	8.686          	1.073          	2.529          	0.000          	5.084          	0.3322         	278.06         	256.86         	92.17          	0.261          	0.0106         	0.1357         	0.000          	0.000          	135.732        	125.457        	0.000          	
1992-09-25	Maize          	21.399         	2.801          	9.492          	0.000          	9.107          	0.5104         	317.82         	317.82         	122.81         	0.309          	0.0279         	0.2009         	0.000          	0.000          	200.947        	108.311        	0.000          	
1993-09-28	Soybean        	9.345          	1.162          	2.745          	0.000          	5.437          	0.3355         	284.09         	260.68         	107.01         	0.272          	0.0115         	0.1425         	0.000          	0.000          	142.465        	129.962        	0.000          	
1994-10-01	Maize          	22.902         	2.742          	10.525         	0.000          	9.635          	0.5221         	347.32         	347.32         	141.53         	0.314          	0.0269         	0.2070         	0.000          	0.000          	207.014        	106.528        	0.000          	
1995-09-11	Soybean        	6.809          	0.984          	1.857          	0.000          	3.968          	0.3188         	255.75         	200.05         	103.25         	0.223          	0.0099         	0.1119         	0.000          	0.000          	111.857        	111.606        	0.000          	
1996-09-25	Maize          	22.857         	2.847          	10.206         	0.000          	9.804          	0.5101         	350.08         	350.08         	148.64         	0.301          	0.0276         	0.1954         	0.000          	0.000          	195.445        	105.894        	0.000          	
1997-10-02	Soybean        	10.431         	1.259          	3.075          	0.000          	6.096          	0.3353         	299.96         	289.71         	108.85         	0.292          	0.0125         	0.1528         	0.000          	0.000          	152.777        	139.681        	0.000          	
1998-09-25	Maize          	19.550         	2.599          	8.259          	0.000          	8.691          	0.4873         	369.32         	320.46         	109.37         	0.305          	0.0256         	0.1953         	0.000          	0.000          	195.268        	110.118        	0.000          	
1999-09-30	Soybean        	10.024         	1.240          	2.918          	0.000          	5.867          	0.3321         	318.04         	296.33         	122.98         	0.286          	0.0122         	0.1483         	0.000          	0.000          	148.268        	137.730        	0.000          	
2000-09-30	Maize          	19.106         	2.665          	7.972          	0.000          	8.469          	0.4849         	325.18         	282.81         	130.11         	0.296          	0.0264         	0.1876         	0.000          	0.000          	187.568        	108.309        	0.000          	
2001-09-30	Soybean        	8.911          	1.196          	2.535          	0.000          	5.181          	0.3285         	300.30         	250.50         	127.07         	0.263          	0.0118         	0.1348         	0.000          	0.000          	134.810        	128.138        	0.000          	
2002-09-27	Maize          	13.257         	2.269          	4.548          	0.000          	6.440          	0.4139         	389.48         	225.84         	136.73         	0.206          	0.0223         	0.1169         	0.000          	0.000          	116.896        	89.538         	0.000          	
2003-09-27	Soybean        	9.795          	1.176          	2.889          	0.000          	5.731          	0.3351         	250.50         	250.50         	126.86         	0.287          	0.0116         	0.1504         	0.000          	0.000          	150.393        	136.926        	0.000          	
2004-09-26	Maize          	22.831         	2.899          	10.306         	0.000          	9.627          	0.5170         	330.77         	330.77         	150.23         	0.318          	0.0286         	0.2078         	0.000          	0.000          	207.819        	109.898        	0.000          	
2005-09-25	Soybean        	8.595          	1.113          	2.475          	0.000          	5.008          	0.3307         	301.18         	255.25         	95.81          	0.260          	0.0109         	0.1345         	0.000          	0.000          	134.525        	125.643        	0.000          	
2006-09-30	Maize          	19.636         	2.572          	8.399          	0.000          	8.665          	0.4922         	348.41         	310.69         	151.04         	0.302          	0.0254         	0.1943         	0.000          	0.000          	194.328        	108.133        	0.000          	
2007-09-17	Soybean        	10.186         	1.299          	2.951          	0.000          	5.935          	0.3321         	294.60         	291.42         	121.08         	0.291          	0.0130         	0.1506         	0.000          	0.000          	150.632        	140.537        	0.000          	
2008-10-05	Maize          	18.654         	2.569          	7.722          	0.000          	8.362          	0.4801         	368.91         	299.54         	144.11         	0.290          	0.0254         	0.1829         	0.000          	0.000          	182.896        	106.650        	0.000          	
2009-10-02	Soybean        	10.702         	1.316          	3.145          	0.000          	6.240          	0.3351         	271.78         	271.78         	128.90         	0.300          	0.0131         	0.1566         	0.000          	0.000          	156.562        	143.522        	0.000          	
2010-09-26	Maize          	18.537         	2.564          	7.779          	0.000          	8.194          	0.4870         	375.87         	315.42         	118.70         	0.291          	0.0253         	0.1853         	0.000          	0.000          	185.277        	105.591        	0.000          	
2011-09-27	Soybean        	9.568          	1.148          	2.857          	0.000          	5.563          	0.3393         	287.56         	267.60         	125.70         	0.274          	0.0113         	0.1448         	0.000          	0.000          	144.833        	129.378        	0.000          	
2012-09-22	Maize          	20.259         	2.626          	9.139          	0.000          	8.494          	0.5183         	370.54         	330.79         	147.80         	0.297          	0.0260         	0.1949         	0.000          	0.000          	194.914        	101.921        	0.000          	
