DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-05	Soybean        	10.544         	1.231          	3.245          	0.000          	6.069          	0.3484         	322.79         	303.88         	159.86         	0.296          	0.0121         	0.1595         	0.000          	0.000          	159.507        	136.260        	0.000          	
1985-04-01	RyeBioenergyBM 	3.341          	0.818          	0.000          	2.271          	0.252          	0.0000         	77.42          	77.42          	87.51          	0.051          	0.0040         	0.0000         	0.042          	0.105          	42.489         	8.761          	1.871          	
1985-09-01	Maize          	19.216         	2.687          	9.711          	0.000          	6.818          	0.5875         	435.27         	321.39         	128.54         	0.189          	0.0223         	0.1265         	0.000          	0.000          	126.451        	62.157         	0.000          	
1986-04-16	RyeBioenergyBS 	0.567          	0.128          	0.000          	0.395          	0.044          	0.0000         	25.93          	25.93          	131.35         	0.012          	0.0007         	0.0000         	0.010          	0.290          	10.164         	1.796          	2.574          	
1986-09-02	Soybean        	7.980          	0.968          	2.415          	0.000          	4.597          	0.3444         	311.28         	243.98         	138.46         	0.232          	0.0095         	0.1238         	0.000          	0.000          	123.821        	107.869        	0.000          	
1987-04-01	RyeBioenergyBM 	1.767          	0.557          	0.000          	1.089          	0.121          	0.0000         	37.57          	37.57          	108.15         	0.035          	0.0030         	0.0000         	0.029          	0.041          	28.974         	6.267          	2.661          	
1987-09-02	Maize          	12.226         	2.097          	5.459          	0.000          	4.669          	0.5390         	392.86         	215.41         	173.98         	0.189          	0.0204         	0.1235         	0.000          	0.000          	123.549        	65.467         	0.000          	
1988-04-16	RyeBioenergyBS 	1.500          	0.416          	0.000          	0.975          	0.108          	0.0000         	50.89          	50.89          	147.02         	0.024          	0.0020         	0.0000         	0.020          	0.180          	19.815         	4.199          	2.033          	
1988-09-10	Soybean        	7.345          	0.903          	2.238          	0.000          	4.204          	0.3475         	344.55         	226.46         	178.09         	0.189          	0.0089         	0.1011         	0.000          	0.000          	101.091        	87.945         	0.000          	
1989-04-01	RyeBioenergyBM 	1.883          	0.579          	0.000          	1.174          	0.130          	0.0000         	46.23          	46.23          	123.85         	0.035          	0.0031         	0.0000         	0.029          	0.064          	28.993         	6.356          	2.470          	
1989-09-03	Maize          	20.696         	2.642          	11.151         	0.000          	6.903          	0.6177         	356.94         	340.05         	177.22         	0.188          	0.0202         	0.1298         	0.000          	0.045          	129.795        	57.783         	0.000          	
1990-04-16	RyeBioenergyBS 	0.016          	0.007          	0.000          	0.008          	0.001          	0.0000         	4.98           	4.98           	154.99         	0.000          	0.0000         	0.0000         	0.000          	0.483          	0.256          	0.070          	3.082          	
1990-09-04	Soybean        	10.296         	1.264          	3.096          	0.000          	5.936          	0.3428         	338.28         	299.23         	168.07         	0.280          	0.0124         	0.1487         	0.000          	0.000          	148.729        	131.517        	0.000          	
1991-04-01	RyeBioenergyBM 	3.458          	0.832          	0.000          	2.363          	0.263          	0.0000         	70.92          	70.92          	116.18         	0.057          	0.0046         	0.0000         	0.047          	0.070          	47.315         	9.853          	2.002          	
1991-09-01	Maize          	15.393         	2.075          	8.226          	0.000          	5.092          	0.6176         	399.10         	275.06         	157.43         	0.191          	0.0176         	0.1341         	0.000          	0.000          	134.091        	56.428         	0.000          	
1992-04-16	RyeBioenergyBS 	0.679          	0.158          	0.000          	0.469          	0.052          	0.0000         	24.90          	24.90          	160.31         	0.013          	0.0008         	0.0000         	0.011          	0.266          	11.230         	2.043          	2.395          	
1992-09-11	Soybean        	10.241         	1.262          	3.094          	0.000          	5.885          	0.3446         	326.32         	294.17         	165.13         	0.285          	0.0124         	0.1520         	0.000          	0.000          	151.979        	132.994        	0.000          	
1993-04-01	RyeBioenergyBM 	1.895          	0.576          	0.000          	1.187          	0.132          	0.0000         	29.20          	29.20          	107.34         	0.044          	0.0036         	0.0000         	0.036          	0.016          	36.287         	7.623          	3.057          	
1993-09-07	Maize          	13.940         	2.161          	7.009          	0.000          	4.770          	0.5950         	460.86         	249.79         	182.15         	0.188          	0.0213         	0.1275         	0.000          	0.000          	127.467        	60.589         	0.000          	
1994-04-16	RyeBioenergyBS 	0.930          	0.303          	0.000          	0.564          	0.063          	0.0000         	31.58          	31.58          	134.98         	0.017          	0.0015         	0.0000         	0.014          	0.138          	13.656         	3.046          	2.420          	
1994-09-04	Soybean        	9.449          	1.111          	2.889          	0.000          	5.449          	0.3465         	303.58         	268.22         	159.86         	0.269          	0.0109         	0.1443         	0.000          	0.000          	144.343        	124.356        	0.000          	
