DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-05	Maize          	19.620         	2.501          	10.771         	0.000          	6.348          	0.6292         	378.69         	338.80         	185.16         	0.183          	0.0186         	0.1285         	0.000          	0.037          	128.457        	54.602         	0.000          	
1985-09-05	Soybean        	9.947          	1.259          	2.952          	0.000          	5.735          	0.3399         	361.52         	293.91         	138.12         	0.277          	0.0124         	0.1459         	0.000          	0.000          	145.891        	130.979        	0.000          	
1986-09-02	Maize          	15.123         	1.956          	8.189          	0.000          	4.979          	0.6219         	372.90         	264.32         	154.14         	0.228          	0.0193         	0.1624         	0.000          	0.000          	162.444        	65.747         	0.000          	
1987-09-03	Soybean        	6.284          	1.006          	1.697          	0.000          	3.582          	0.3215         	323.86         	192.28         	157.55         	0.187          	0.0099         	0.0933         	0.000          	0.000          	93.327         	93.515         	0.000          	
1988-09-09	Maize          	14.054         	1.888          	7.642          	0.000          	4.525          	0.6281         	406.89         	248.42         	193.69         	0.199          	0.0186         	0.1410         	0.000          	0.000          	141.004        	58.257         	0.000          	
1989-09-02	Soybean        	10.572         	1.222          	3.254          	0.000          	6.097          	0.3480         	289.19         	284.88         	155.97         	0.300          	0.0120         	0.1618         	0.000          	0.000          	161.823        	138.223        	0.000          	
1990-09-03	Maize          	20.316         	2.711          	10.703         	0.000          	6.902          	0.6080         	402.58         	337.19         	176.72         	0.244          	0.0262         	0.1679         	0.000          	0.000          	167.856        	76.104         	0.000          	
1991-09-01	Soybean        	8.354          	1.039          	2.526          	0.000          	4.789          	0.3454         	336.15         	259.23         	144.05         	0.240          	0.0102         	0.1284         	0.000          	0.000          	128.358        	111.674        	0.000          	
1992-09-07	Maize          	20.014         	2.665          	10.582         	0.000          	6.767          	0.6099         	389.45         	333.16         	161.72         	0.236          	0.0246         	0.1630         	0.000          	0.000          	162.965        	72.796         	0.000          	
1993-09-08	Soybean        	7.121          	1.007          	2.073          	0.000          	4.041          	0.3391         	389.03         	225.53         	155.53         	0.186          	0.0099         	0.0972         	0.000          	0.000          	97.212         	89.245         	0.000          	
