DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-27	Maize          	21.819         	2.675          	11.228         	5.304          	2.612          	0.5865         	362.74         	357.45         	168.91         	0.199          	0.0208         	0.1352         	0.029          	0.022          	163.834        	34.883         	0.540          	
1985-05-10	Triticale      	0.849          	0.143          	0.000          	0.000          	0.706          	0.0000         	32.97          	32.96          	212.84         	0.019          	0.0008         	0.0000         	0.000          	0.388          	0.000          	18.724         	0.000          	
1985-09-26	Soybean        	10.649         	1.286          	3.133          	0.000          	6.230          	0.3346         	320.89         	304.20         	148.48         	0.296          	0.0127         	0.1543         	0.000          	0.000          	154.326        	141.648        	0.000          	
1986-04-28	RyeBioenergyBM 	3.567          	0.757          	0.000          	2.529          	0.281          	0.0000         	101.45         	101.45         	101.52         	0.050          	0.0037         	0.0000         	0.042          	0.140          	41.994         	8.411          	1.661          	
1986-09-24	Maize          	21.574         	2.747          	11.223         	5.095          	2.509          	0.5961         	387.04         	362.15         	109.65         	0.217          	0.0210         	0.1496         	0.031          	0.000          	180.394        	36.162         	0.605          	
1987-05-10	Triticale      	2.034          	0.461          	0.000          	0.000          	1.573          	0.0000         	82.23          	82.23          	181.89         	0.027          	0.0020         	0.0000         	0.000          	0.242          	0.000          	27.277         	0.000          	
1987-09-27	Soybean        	8.673          	1.082          	2.478          	0.000          	5.113          	0.3264         	308.28         	261.49         	119.19         	0.257          	0.0107         	0.1315         	0.000          	0.000          	131.454        	125.364        	0.000          	
1988-04-28	RyeBioenergyBM 	2.915          	0.731          	0.000          	1.966          	0.218          	0.0000         	75.27          	75.27          	128.45         	0.045          	0.0036         	0.0000         	0.038          	0.111          	37.601         	7.795          	1.913          	
1988-09-28	Maize          	17.680         	2.191          	9.464          	4.037          	1.988          	0.6110         	389.63         	307.08         	155.37         	0.200          	0.0167         	0.1416         	0.028          	0.000          	169.590        	30.489         	0.693          	
1989-05-10	Triticale      	2.002          	0.492          	0.000          	0.000          	1.510          	0.0000         	76.38          	76.38          	162.19         	0.029          	0.0022         	0.0000         	0.000          	0.212          	0.000          	29.074         	0.000          	
1989-09-25	Soybean        	9.543          	1.193          	2.753          	0.000          	5.596          	0.3297         	283.24         	257.27         	128.21         	0.280          	0.0118         	0.1444         	0.000          	0.000          	144.357        	135.507        	0.000          	
1990-04-28	RyeBioenergyBM 	3.912          	0.862          	0.000          	2.745          	0.305          	0.0000         	99.47          	99.47          	118.67         	0.055          	0.0044         	0.0000         	0.046          	0.121          	45.759         	9.458          	1.667          	
1990-09-18	Maize          	19.128         	2.483          	9.632          	4.699          	2.314          	0.5787         	355.02         	313.03         	139.12         	0.206          	0.0200         	0.1408         	0.031          	0.000          	171.282        	34.993         	0.649          	
1991-05-10	Triticale      	2.559          	0.491          	0.000          	0.000          	2.068          	0.0000         	90.71          	90.71          	187.43         	0.034          	0.0023         	0.0000         	0.000          	0.317          	0.000          	33.999         	0.000          	
1991-09-22	Soybean        	8.517          	1.083          	2.470          	0.000          	4.964          	0.3322         	335.84         	258.96         	94.95          	0.241          	0.0107         	0.1249         	0.000          	0.000          	124.902        	116.400        	0.000          	
1992-04-28	RyeBioenergyBM 	3.128          	0.738          	0.000          	2.151          	0.239          	0.0000         	68.40          	68.40          	118.80         	0.050          	0.0038         	0.0000         	0.041          	0.102          	41.307         	8.368          	1.920          	
1992-09-28	Maize          	22.286         	2.917          	11.368         	5.361          	2.640          	0.5869         	356.58         	355.07         	139.30         	0.212          	0.0230         	0.1433         	0.030          	0.014          	173.668        	37.901         	0.566          	
1993-05-10	Triticale      	1.197          	0.314          	0.000          	0.000          	0.883          	0.0000         	49.91          	49.91          	175.73         	0.020          	0.0015         	0.0000         	0.000          	0.239          	0.000          	19.889         	0.000          	
1993-09-25	Soybean        	9.891          	1.293          	2.781          	0.000          	5.817          	0.3235         	323.47         	286.31         	112.00         	0.282          	0.0128         	0.1428         	0.000          	0.000          	142.778        	139.338        	0.000          	
1994-04-28	RyeBioenergyBM 	2.952          	0.783          	0.000          	1.952          	0.217          	0.0000         	74.22          	74.22          	108.49         	0.047          	0.0038         	0.0000         	0.039          	0.094          	38.648         	8.118          	1.980          	
1994-09-26	Maize          	23.518         	2.830          	12.313         	5.611          	2.764          	0.5952         	371.45         	371.45         	136.33         	0.233          	0.0236         	0.1600         	0.033          	0.000          	193.103        	39.841         	0.589          	
1995-05-10	Triticale      	1.734          	0.332          	0.000          	0.000          	1.403          	0.0000         	64.92          	64.92          	192.64         	0.027          	0.0016         	0.0000         	0.000          	0.306          	0.000          	26.898         	0.000          	
1995-09-23	Soybean        	7.884          	1.014          	2.250          	0.000          	4.619          	0.3275         	284.30         	229.62         	126.33         	0.248          	0.0100         	0.1272         	0.000          	0.000          	127.218        	120.329        	0.000          	
1996-04-28	RyeBioenergyBM 	2.842          	0.793          	0.000          	1.844          	0.205          	0.0000         	69.68          	69.68          	126.27         	0.045          	0.0038         	0.0000         	0.037          	0.090          	37.056         	7.889          	2.010          	
1996-09-22	Maize          	22.941         	2.856          	11.674         	5.635          	2.776          	0.5812         	359.86         	352.69         	151.26         	0.218          	0.0227         	0.1477         	0.032          	0.006          	179.496        	38.307         	0.564          	
1997-05-10	Triticale      	1.462          	0.323          	0.000          	0.000          	1.138          	0.0000         	57.37          	57.37          	199.37         	0.023          	0.0015         	0.0000         	0.000          	0.291          	0.000          	22.593         	0.000          	
1997-09-28	Soybean        	9.951          	1.221          	2.913          	0.000          	5.817          	0.3337         	321.35         	290.32         	123.24         	0.278          	0.0121         	0.1443         	0.000          	0.000          	144.287        	133.257        	0.000          	
1998-04-28	RyeBioenergyBM 	4.335          	0.886          	0.000          	3.104          	0.345          	0.0000         	104.65         	104.65         	114.05         	0.060          	0.0044         	0.0000         	0.050          	0.144          	49.907         	9.980          	1.608          	
1998-09-21	Maize          	22.680         	2.769          	11.663         	5.526          	2.722          	0.5858         	388.77         	373.51         	126.64         	0.215          	0.0219         	0.1468         	0.031          	0.002          	177.927        	37.297         	0.564          	
1999-05-10	Triticale      	2.084          	0.401          	0.000          	0.000          	1.683          	0.0000         	73.38          	73.38          	189.52         	0.030          	0.0019         	0.0000         	0.000          	0.319          	0.000          	29.698         	0.000          	
1999-09-27	Soybean        	7.879          	0.991          	2.300          	0.000          	4.588          	0.3339         	349.12         	236.11         	122.21         	0.210          	0.0098         	0.1086         	0.000          	0.000          	108.633        	100.885        	0.000          	
2000-04-28	RyeBioenergyBM 	3.941          	0.790          	0.000          	2.836          	0.315          	0.0000         	106.76         	106.76         	120.94         	0.054          	0.0038         	0.0000         	0.045          	0.157          	44.702         	8.816          	1.576          	
2000-09-24	Maize          	21.488         	2.811          	10.560         	5.438          	2.679          	0.5654         	359.71         	333.05         	144.90         	0.195          	0.0209         	0.1304         	0.029          	0.020          	159.785        	35.388         	0.540          	
2001-05-10	Triticale      	1.707          	0.439          	0.000          	0.000          	1.269          	0.0000         	70.43          	70.43          	147.93         	0.024          	0.0019         	0.0000         	0.000          	0.215          	0.000          	24.125         	0.000          	
2001-09-27	Soybean        	10.145         	1.315          	2.861          	0.000          	5.969          	0.3241         	338.77         	296.68         	135.83         	0.285          	0.0130         	0.1442         	0.000          	0.000          	144.183        	140.375        	0.000          	
2002-04-28	RyeBioenergyBM 	4.081          	0.664          	0.525          	2.603          	0.289          	0.1536         	102.10         	102.10         	126.74         	0.063          	0.0035         	0.0148         	0.040          	0.194          	54.767         	7.990          	1.535          	
2002-09-28	Maize          	13.576         	2.142          	6.318          	3.428          	1.688          	0.5525         	440.80         	243.27         	137.66         	0.187          	0.0193         	0.1246         	0.029          	0.000          	153.768        	33.698         	0.852          	
2003-05-10	Triticale      	2.034          	0.550          	0.000          	0.000          	1.484          	0.0000         	69.85          	69.85          	165.26         	0.033          	0.0025         	0.0000         	0.000          	0.170          	0.000          	32.813         	0.000          	
