DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-24	Soybean        	10.883         	1.244          	3.248          	0.000          	6.390          	0.3370         	298.23         	298.23         	156.16         	0.306          	0.0123         	0.1611         	0.000          	0.000          	161.081        	145.173        	0.000          	
1985-04-28	RyeBioenergyBM 	3.891          	0.771          	0.000          	2.807          	0.312          	0.0000         	111.08         	111.08         	109.41         	0.053          	0.0038         	0.0000         	0.044          	0.196          	44.354         	8.701          	1.580          	
1985-09-25	Maize          	20.896         	2.738          	10.656         	5.026          	2.476          	0.5868         	387.86         	342.43         	152.02         	0.207          	0.0220         	0.1409         	0.030          	0.000          	170.694        	36.659         	0.593          	
1986-05-10	Triticale      	1.419          	0.274          	0.000          	0.000          	1.145          	0.0000         	63.71          	63.71          	176.42         	0.023          	0.0013         	0.0000         	0.000          	0.326          	0.000          	22.837         	0.000          	
1986-09-26	Soybean        	10.829         	1.314          	3.209          	0.000          	6.306          	0.3372         	317.51         	311.37         	107.24         	0.301          	0.0130         	0.1578         	0.000          	0.000          	157.805        	142.999        	0.000          	
1987-04-28	RyeBioenergyBM 	3.316          	0.772          	0.000          	2.290          	0.254          	0.0000         	80.18          	80.18          	121.93         	0.054          	0.0040         	0.0000         	0.045          	0.104          	45.180         	9.058          	1.973          	
1987-09-26	Maize          	17.454         	2.386          	8.353          	4.499          	2.216          	0.5544         	402.34         	303.60         	118.83         	0.203          	0.0208         	0.1355         	0.032          	0.000          	167.088        	36.326         	0.702          	
1988-05-10	Triticale      	2.124          	0.521          	0.000          	0.000          	1.603          	0.0000         	82.75          	82.75          	166.99         	0.028          	0.0022         	0.0000         	0.000          	0.212          	0.000          	27.705         	0.000          	
1988-09-28	Soybean        	9.079          	1.092          	2.726          	0.000          	5.261          	0.3413         	315.84         	273.20         	121.52         	0.255          	0.0109         	0.1350         	0.000          	0.000          	135.008        	119.807        	0.000          	
1989-04-28	RyeBioenergyBM 	2.793          	0.691          	0.000          	1.891          	0.210          	0.0000         	74.03          	74.03          	125.26         	0.043          	0.0034         	0.0000         	0.036          	0.104          	36.028         	7.393          	1.905          	
1989-09-25	Maize          	19.511         	2.609          	9.538          	4.934          	2.430          	0.5643         	350.10         	307.84         	134.92         	0.210          	0.0218         	0.1407         	0.032          	0.000          	172.500        	37.452         	0.645          	
1990-05-10	Triticale      	1.851          	0.409          	0.000          	0.000          	1.443          	0.0000         	77.48          	77.48          	187.80         	0.027          	0.0018         	0.0000         	0.000          	0.290          	0.000          	26.602         	0.000          	
1990-09-18	Soybean        	9.809          	1.215          	2.846          	0.000          	5.747          	0.3312         	291.03         	277.04         	108.83         	0.281          	0.0121         	0.1454         	0.000          	0.000          	145.398        	135.787        	0.000          	
1991-04-28	RyeBioenergyBM 	4.941          	0.960          	0.000          	3.583          	0.398          	0.0000         	113.16         	113.16         	116.80         	0.067          	0.0051         	0.0000         	0.055          	0.129          	55.452         	11.230         	1.548          	
1991-09-22	Maize          	15.554         	2.097          	7.822          	3.776          	1.860          	0.5812         	397.52         	275.34         	119.38         	0.191          	0.0164         	0.1323         	0.028          	0.014          	160.767        	30.403         	0.754          	
1992-05-10	Triticale      	2.444          	0.546          	0.000          	0.000          	1.898          	0.0000         	75.83          	75.83          	164.34         	0.034          	0.0025         	0.0000         	0.000          	0.206          	0.000          	33.683         	0.000          	
1992-09-28	Soybean        	10.687         	1.312          	3.158          	0.000          	6.218          	0.3368         	287.13         	287.13         	125.57         	0.301          	0.0130         	0.1579         	0.000          	0.000          	157.935        	143.478        	0.000          	
1993-04-28	RyeBioenergyBM 	2.473          	0.674          	0.000          	1.619          	0.180          	0.0000         	57.77          	57.77          	106.46         	0.043          	0.0034         	0.0000         	0.036          	0.082          	35.773         	7.406          	2.210          	
1993-09-24	Maize          	18.910         	2.719          	8.643          	5.058          	2.491          	0.5338         	402.92         	318.16         	115.22         	0.216          	0.0237         	0.1404         	0.035          	0.000          	175.224        	40.913         	0.689          	
