DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-27	Maize          	22.368         	2.697          	11.613         	5.398          	2.659          	0.5904         	364.19         	358.41         	168.57         	0.225          	0.0232         	0.1534         	0.032          	0.000          	185.577        	39.056         	0.595          	
1985-05-10	Triticale      	0.425          	0.057          	0.000          	0.000          	0.369          	0.0000         	20.51          	20.50          	215.27         	0.011          	0.0003         	0.0000         	0.000          	0.488          	0.000          	10.920         	0.000          	
1985-09-26	Soybean        	10.647         	1.286          	3.132          	0.000          	6.229          	0.3346         	320.89         	304.14         	149.41         	0.296          	0.0127         	0.1543         	0.000          	0.000          	154.258        	141.590        	0.000          	
1986-04-28	RyeBioenergyBM 	3.492          	0.744          	0.000          	2.473          	0.275          	0.0000         	100.50         	100.50         	102.18         	0.049          	0.0037         	0.0000         	0.041          	0.143          	41.091         	8.223          	1.661          	
1986-09-24	Maize          	21.576         	2.747          	11.224         	5.096          	2.510          	0.5961         	387.06         	362.18         	109.04         	0.225          	0.0225         	0.1548         	0.032          	0.000          	186.720        	38.177         	0.626          	
1987-05-10	Triticale      	1.189          	0.267          	0.000          	0.000          	0.922          	0.0000         	52.55          	52.55          	200.40         	0.019          	0.0013         	0.0000         	0.000          	0.292          	0.000          	19.399         	0.000          	
1987-09-27	Soybean        	8.642          	1.079          	2.469          	0.000          	5.094          	0.3265         	308.25         	260.43         	121.61         	0.256          	0.0107         	0.1311         	0.000          	0.000          	131.056        	124.967        	0.000          	
1988-04-28	RyeBioenergyBM 	2.845          	0.716          	0.000          	1.916          	0.213          	0.0000         	74.75          	74.75          	129.07         	0.044          	0.0035         	0.0000         	0.036          	0.114          	36.494         	7.583          	1.905          	
1988-09-28	Maize          	17.679         	2.191          	9.463          	4.037          	1.988          	0.6110         	389.66         	307.06         	155.09         	0.216          	0.0182         	0.1528         	0.030          	0.000          	183.044        	33.075         	0.748          	
1989-05-10	Triticale      	1.181          	0.299          	0.000          	0.000          	0.883          	0.0000         	49.49          	49.49          	183.36         	0.020          	0.0015         	0.0000         	0.000          	0.254          	0.000          	20.284         	0.000          	
