DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-17	Maize          	21.077         	2.710          	10.519         	0.000          	7.848          	0.5727         	338.63         	338.63         	152.70         	0.216          	0.0227         	0.1453         	0.000          	0.000          	145.253        	70.563         	0.000          	
1985-05-21	RyeBioenergyBS 	8.464          	1.276          	1.709          	4.931          	0.548          	0.2378         	183.80         	183.80         	101.32         	0.109          	0.0072         	0.0408         	0.055          	0.103          	95.940         	13.336         	1.117          	
1985-09-13	Soybean        	7.707          	1.130          	2.060          	0.000          	4.518          	0.3131         	252.97         	218.75         	135.69         	0.241          	0.0115         	0.1185         	0.000          	0.000          	118.500        	122.595        	0.000          	
1986-05-08	RyeBioenergyBM 	5.636          	1.104          	0.000          	4.078          	0.453          	0.0000         	121.05         	121.05         	124.13         	0.087          	0.0063         	0.0000         	0.073          	0.074          	72.523         	14.328         	1.778          	
1986-09-17	Maize          	18.534         	2.757          	8.705          	0.000          	7.072          	0.5518         	341.45         	293.93         	128.46         	0.235          	0.0259         	0.1548         	0.000          	0.000          	154.828        	80.132         	0.000          	
1987-05-21	RyeBioenergyBS 	7.193          	1.263          	0.000          	5.337          	0.593          	0.0000         	143.94         	143.94         	137.06         	0.107          	0.0074         	0.0000         	0.090          	0.054          	89.910         	17.397         	1.685          	
1987-09-26	Soybean        	9.860          	1.167          	2.893          	0.000          	5.800          	0.3328         	287.15         	278.72         	138.71         	0.283          	0.0116         	0.1474         	0.000          	0.000          	147.352        	135.847        	0.000          	
1988-05-08	RyeBioenergyBM 	4.764          	1.035          	0.000          	3.356          	0.373          	0.0000         	87.45          	87.45          	126.29         	0.084          	0.0062         	0.0000         	0.070          	0.038          	70.074         	13.992         	2.088          	
1988-09-28	Maize          	16.369         	2.287          	8.048          	0.000          	6.034          	0.5715         	372.38         	292.38         	133.83         	0.228          	0.0194         	0.1567         	0.000          	0.008          	156.737        	71.229         	0.000          	
1989-05-21	RyeBioenergyBS 	6.597          	1.214          	0.000          	4.845          	0.538          	0.0000         	112.47         	112.47         	130.49         	0.114          	0.0077         	0.0000         	0.095          	0.021          	95.415         	18.301         	1.970          	
1989-09-24	Soybean        	9.335          	1.157          	2.731          	0.000          	5.446          	0.3340         	255.81         	243.51         	138.16         	0.276          	0.0115         	0.1441         	0.000          	0.000          	144.136        	132.268        	0.000          	
1990-05-08	RyeBioenergyBM 	5.824          	1.085          	0.000          	4.265          	0.474          	0.0000         	110.88         	110.88         	127.56         	0.096          	0.0066         	0.0000         	0.080          	0.056          	80.252         	15.494         	1.882          	
1990-09-18	Maize          	20.416         	2.677          	10.206         	0.000          	7.534          	0.5753         	321.94         	321.94         	155.24         	0.255          	0.0247         	0.1733         	0.000          	0.000          	173.349        	81.374         	0.000          	
