DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1998-05-08	RyeBioenergyBM 	3.257          	0.682          	0.000          	2.317          	0.257          	0.0000         	89.64          	89.64          	127.31         	0.050          	0.0034         	0.0000         	0.041          	0.184          	41.497         	8.025          	1.791          	
1998-09-25	Maize          	19.356         	2.586          	9.424          	4.922          	2.424          	0.5620         	369.03         	317.18         	114.64         	0.230          	0.0238         	0.1540         	0.035          	0.000          	189.090        	41.117         	0.713          	
1999-05-20	Triticale      	0.909          	0.159          	0.000          	0.000          	0.750          	0.0000         	47.03          	47.03          	212.16         	0.016          	0.0008         	0.0000         	0.000          	0.485          	0.000          	16.044         	0.000          	
1999-09-28	Soybean        	9.774          	1.228          	2.814          	0.000          	5.732          	0.3293         	318.52         	289.55         	118.06         	0.278          	0.0122         	0.1430         	0.000          	0.000          	143.034        	135.074        	0.000          	
2000-05-08	RyeBioenergyBM 	3.688          	0.687          	0.512          	2.240          	0.249          	0.1706         	107.03         	107.03         	133.40         	0.050          	0.0034         	0.0132         	0.030          	0.193          	43.388         	6.797          	1.350          	
2000-09-28	Maize          	18.844         	2.649          	9.068          	4.775          	2.352          	0.5599         	323.65         	278.91         	140.32         	0.219          	0.0231         	0.1462         	0.033          	0.000          	179.686        	39.571         	0.701          	
2001-05-20	Triticale      	0.781          	0.189          	0.000          	0.000          	0.592          	0.0000         	45.08          	45.08          	183.96         	0.014          	0.0010         	0.0000         	0.000          	0.345          	0.000          	13.610         	0.000          	
2001-09-28	Soybean        	8.670          	1.181          	2.444          	0.000          	5.045          	0.3263         	299.64         	244.74         	142.60         	0.255          	0.0117         	0.1301         	0.000          	0.000          	130.063        	125.261        	0.000          	
2002-05-08	RyeBioenergyBM 	4.190          	0.709          	0.839          	2.378          	0.264          	0.2411         	121.58         	121.58         	130.46         	0.054          	0.0036         	0.0206         	0.027          	0.236          	47.846         	6.592          	1.144          	
2002-09-27	Maize          	13.130         	2.251          	5.272          	3.756          	1.850          	0.4846         	389.13         	223.49         	142.83         	0.203          	0.0222         	0.1257         	0.037          	0.000          	162.559        	40.310         	0.980          	
2003-05-20	Triticale      	1.133          	0.301          	0.000          	0.000          	0.832          	0.0000         	51.76          	51.76          	183.09         	0.020          	0.0015         	0.0000         	0.000          	0.266          	0.000          	20.238         	0.000          	
2003-09-28	Soybean        	9.841          	1.183          	2.896          	0.000          	5.762          	0.3345         	251.57         	251.57         	135.26         	0.286          	0.0117         	0.1492         	0.000          	0.000          	149.240        	136.470        	0.000          	
2004-05-08	RyeBioenergyBM 	3.109          	0.662          	0.000          	2.202          	0.245          	0.0000         	86.92          	86.92          	113.31         	0.048          	0.0034         	0.0000         	0.040          	0.161          	39.836         	7.867          	1.809          	
2004-09-26	Maize          	22.831         	2.899          	11.850         	5.415          	2.667          	0.5945         	330.77         	330.77         	163.58         	0.242          	0.0256         	0.1649         	0.034          	0.000          	199.095        	42.461         	0.631          	
2005-05-20	Triticale      	0.792          	0.169          	0.000          	0.000          	0.623          	0.0000         	43.29          	43.29          	188.16         	0.014          	0.0008         	0.0000         	0.000          	0.374          	0.000          	13.962         	0.000          	
2005-09-27	Soybean        	7.767          	1.062          	2.162          	0.000          	4.543          	0.3224         	302.05         	230.40         	101.22         	0.239          	0.0104         	0.1209         	0.000          	0.000          	120.884        	118.218        	0.000          	
2006-05-08	RyeBioenergyBM 	3.364          	0.688          	0.000          	2.409          	0.268          	0.0000         	111.34         	111.34         	143.90         	0.045          	0.0034         	0.0000         	0.037          	0.189          	37.349         	7.509          	1.550          	
2006-09-28	Maize          	19.343         	2.557          	9.503          	4.879          	2.403          	0.5661         	346.06         	306.05         	156.64         	0.229          	0.0237         	0.1534         	0.034          	0.000          	187.885        	40.686         	0.707          	
