DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-05	Maize          	20.224         	2.527          	11.181         	0.000          	6.517          	0.6318         	382.50         	339.87         	184.45         	0.210          	0.0212         	0.1475         	0.000          	0.000          	147.488        	62.233         	0.000          	
1985-04-16	RyeBioenergyBS 	0.623          	0.127          	0.000          	0.446          	0.050          	0.0000         	25.28          	25.28          	138.14         	0.014          	0.0007         	0.0000         	0.012          	0.360          	11.709         	1.959          	2.623          	
1985-09-06	Soybean        	9.822          	1.253          	2.905          	0.000          	5.665          	0.3389         	365.37         	290.57         	152.73         	0.272          	0.0123         	0.1428         	0.000          	0.000          	142.839        	128.985        	0.000          	
1986-04-01	RyeBioenergyBM 	3.031          	0.723          	0.000          	2.077          	0.231          	0.0000         	57.84          	57.84          	100.95         	0.057          	0.0041         	0.0000         	0.048          	0.036          	47.744         	9.409          	2.299          	
1986-09-02	Maize          	14.896         	1.926          	8.069          	0.000          	4.900          	0.6222         	370.22         	260.29         	163.70         	0.199          	0.0170         	0.1417         	0.000          	0.000          	141.709        	57.488         	0.000          	
1987-04-16	RyeBioenergyBS 	1.342          	0.403          	0.000          	0.845          	0.094          	0.0000         	42.57          	42.57          	122.17         	0.023          	0.0019         	0.0000         	0.019          	0.131          	18.856         	4.031          	2.231          	
1987-09-04	Soybean        	6.161          	0.994          	1.634          	0.000          	3.534          	0.3162         	325.81         	188.70         	164.41         	0.183          	0.0098         	0.0900         	0.000          	0.000          	89.981         	92.780         	0.000          	
1988-04-01	RyeBioenergyBM 	2.709          	0.763          	0.000          	1.751          	0.195          	0.0000         	51.96          	51.96          	118.28         	0.050          	0.0042         	0.0000         	0.041          	0.039          	41.136         	8.778          	2.349          	
1988-09-09	Maize          	13.893         	1.865          	7.563          	0.000          	4.465          	0.6288         	405.22         	245.31         	203.88         	0.192          	0.0179         	0.1356         	0.000          	0.000          	135.614        	56.006         	0.000          	
1989-04-16	RyeBioenergyBS 	1.612          	0.461          	0.000          	1.036          	0.115          	0.0000         	49.54          	49.54          	140.18         	0.027          	0.0023         	0.0000         	0.022          	0.141          	22.176         	4.743          	2.140          	
