DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-17	Maize          	21.077         	2.710          	10.519         	5.258          	2.590          	0.5727         	338.63         	338.63         	152.70         	0.216          	0.0227         	0.1453         	0.032          	0.000          	177.290        	38.525         	0.609          	
1985-05-20	Triticale      	2.955          	0.550          	0.000          	0.000          	2.405          	0.0000         	130.42         	130.42         	157.44         	0.035          	0.0025         	0.0000         	0.000          	0.352          	0.000          	35.136         	0.000          	
1985-09-13	Soybean        	8.406          	1.177          	2.315          	0.000          	4.914          	0.3202         	253.27         	236.38         	127.45         	0.257          	0.0119         	0.1289         	0.000          	0.000          	128.850        	128.170        	0.000          	
1986-05-08	RyeBioenergyBM 	4.077          	0.858          	0.000          	2.897          	0.322          	0.0000         	112.11         	112.11         	123.86         	0.058          	0.0044         	0.0000         	0.048          	0.145          	48.226         	9.792          	1.665          	
1986-09-17	Maize          	18.741         	2.767          	8.855          	4.770          	2.349          	0.5543         	341.72         	297.09         	128.64         	0.234          	0.0257         	0.1543         	0.036          	0.000          	190.307        	43.451         	0.754          	
1987-05-20	Triticale      	2.555          	0.540          	0.000          	0.000          	2.015          	0.0000         	99.63          	99.63          	197.25         	0.034          	0.0024         	0.0000         	0.000          	0.247          	0.000          	34.315         	0.000          	
1987-09-26	Soybean        	9.969          	1.177          	2.931          	0.000          	5.862          	0.3333         	287.17         	282.18         	138.12         	0.286          	0.0117         	0.1490         	0.000          	0.000          	148.999        	136.989        	0.000          	
1988-05-08	RyeBioenergyBM 	3.148          	0.743          	0.000          	2.165          	0.241          	0.0000         	78.41          	78.41          	128.28         	0.051          	0.0038         	0.0000         	0.042          	0.111          	42.005         	8.514          	1.940          	
1988-09-28	Maize          	16.284         	2.276          	8.007          	4.021          	1.980          	0.5716         	370.42         	291.23         	134.98         	0.226          	0.0193         	0.1554         	0.034          	0.009          	189.834        	36.216         	0.855          	
1989-05-20	Triticale      	2.771          	0.633          	0.000          	0.000          	2.138          	0.0000         	91.63          	91.63          	172.92         	0.038          	0.0030         	0.0000         	0.000          	0.192          	0.000          	37.946         	0.000          	
1989-09-24	Soybean        	9.342          	1.158          	2.734          	0.000          	5.450          	0.3341         	255.81         	243.69         	132.19         	0.277          	0.0115         	0.1442         	0.000          	0.000          	144.238        	132.334        	0.000          	
1990-05-08	RyeBioenergyBM 	4.113          	0.833          	0.000          	2.952          	0.328          	0.0000         	104.03         	104.03         	129.33         	0.062          	0.0044         	0.0000         	0.051          	0.138          	51.372         	10.155         	1.740          	
1990-09-18	Maize          	20.416         	2.677          	10.206         	5.048          	2.486          	0.5753         	321.94         	321.94         	156.05         	0.251          	0.0245         	0.1706         	0.037          	0.000          	207.920        	42.885         	0.740          	
1991-05-20	Triticale      	4.012          	0.726          	0.000          	0.000          	3.285          	0.0000         	139.69         	139.69         	175.09         	0.046          	0.0034         	0.0000         	0.000          	0.314          	0.000          	45.835         	0.000          	
1991-09-21	Soybean        	8.121          	1.036          	2.319          	0.000          	4.765          	0.3274         	278.34         	239.37         	84.02          	0.248          	0.0103         	0.1275         	0.000          	0.000          	127.455        	120.912        	0.000          	
1992-05-08	RyeBioenergyBM 	3.631          	0.747          	0.000          	2.596          	0.288          	0.0000         	80.00          	80.00          	123.67         	0.056          	0.0040         	0.0000         	0.047          	0.113          	47.019         	9.227          	1.811          	
1992-09-25	Maize          	21.399         	2.801          	10.931         	5.137          	2.530          	0.5877         	317.82         	317.82         	127.84         	0.251          	0.0253         	0.1715         	0.036          	0.000          	207.736        	43.173         	0.705          	
1993-05-20	Triticale      	1.802          	0.436          	0.000          	0.000          	1.366          	0.0000         	81.49          	81.49          	166.80         	0.027          	0.0019         	0.0000         	0.000          	0.244          	0.000          	27.099         	0.000          	
1993-09-28	Soybean        	9.114          	1.146          	2.676          	0.000          	5.292          	0.3358         	284.49         	253.71         	115.45         	0.265          	0.0114         	0.1388         	0.000          	0.000          	138.792        	126.596        	0.000          	
1994-05-08	RyeBioenergyBM 	2.539          	0.658          	0.000          	1.693          	0.188          	0.0000         	74.18          	74.18          	116.24         	0.042          	0.0033         	0.0000         	0.035          	0.143          	34.651         	7.110          	2.047          	
1994-09-28	Maize          	22.653         	2.733          	11.912         	5.365          	2.642          	0.5980         	344.43         	344.43         	146.46         	0.266          	0.0248         	0.1848         	0.038          	0.000          	222.634        	43.419         	0.706          	
1995-05-20	Triticale      	2.635          	0.507          	0.000          	0.000          	2.128          	0.0000         	105.66         	105.66         	170.57         	0.032          	0.0023         	0.0000         	0.000          	0.306          	0.000          	31.882         	0.000          	
1995-09-11	Soybean        	6.740          	0.990          	1.813          	0.000          	3.937          	0.3153         	257.91         	198.07         	118.88         	0.220          	0.0100         	0.1091         	0.000          	0.000          	109.120        	111.119        	0.000          	
1996-05-08	RyeBioenergyBM 	3.091          	0.803          	0.000          	2.059          	0.229          	0.0000         	76.26          	76.26          	146.12         	0.053          	0.0042         	0.0000         	0.044          	0.098          	43.762         	9.053          	2.125          	
1996-09-25	Maize          	22.857         	2.847          	11.755         	5.531          	2.724          	0.5874         	350.08         	350.08         	154.76         	0.248          	0.0251         	0.1692         	0.036          	0.000          	204.994        	42.714         	0.647          	
1997-05-20	Triticale      	2.095          	0.446          	0.000          	0.000          	1.649          	0.0000         	90.44          	90.44          	184.58         	0.026          	0.0019         	0.0000         	0.000          	0.275          	0.000          	26.475         	0.000          	
1997-09-28	Soybean        	10.182         	1.252          	2.975          	0.000          	5.955          	0.3331         	295.04         	284.07         	120.17         	0.286          	0.0125         	0.1487         	0.000          	0.000          	148.724        	137.723        	0.000          	
1998-05-08	RyeBioenergyBM 	3.820          	0.779          	0.000          	2.737          	0.304          	0.0000         	94.92          	94.92          	123.42         	0.059          	0.0041         	0.0000         	0.050          	0.155          	49.796         	9.614          	1.819          	
1998-09-25	Maize          	19.402         	2.590          	9.455          	4.929          	2.428          	0.5624         	369.06         	317.98         	116.01         	0.247          	0.0245         	0.1663         	0.038          	0.000          	204.178        	43.170         	0.768          	
1999-05-20	Triticale      	2.502          	0.455          	0.000          	0.000          	2.047          	0.0000         	96.31          	96.31          	181.41         	0.033          	0.0021         	0.0000         	0.000          	0.387          	0.000          	33.231         	0.000          	
1999-09-28	Soybean        	9.534          	1.204          	2.734          	0.000          	5.596          	0.3282         	318.21         	281.43         	114.64         	0.273          	0.0119         	0.1398         	0.000          	0.000          	139.812        	132.762        	0.000          	
2000-05-08	RyeBioenergyBM 	4.344          	0.785          	0.607          	2.656          	0.295          	0.1707         	112.40         	112.40         	130.22         	0.061          	0.0041         	0.0159         	0.036          	0.162          	52.337         	8.190          	1.373          	
2000-09-28	Maize          	18.867         	2.651          	9.078          	4.782          	2.355          	0.5598         	323.70         	279.31         	141.92         	0.231          	0.0232         	0.1552         	0.036          	0.000          	190.723        	40.670         	0.744          	
2001-05-20	Triticale      	2.141          	0.489          	0.000          	0.000          	1.652          	0.0000         	87.87          	87.87          	158.57         	0.030          	0.0023         	0.0000         	0.000          	0.243          	0.000          	30.071         	0.000          	
2001-09-28	Soybean        	8.432          	1.164          	2.360          	0.000          	4.907          	0.3248         	299.12         	237.89         	139.30         	0.250          	0.0116         	0.1270         	0.000          	0.000          	126.971        	123.305        	0.000          	
2002-05-08	RyeBioenergyBM 	5.043          	0.825          	1.018          	2.881          	0.320          	0.2412         	132.74         	132.74         	119.95         	0.066          	0.0044         	0.0249         	0.033          	0.198          	57.682         	8.067          	1.138          	
2002-09-27	Maize          	13.146         	2.254          	5.275          	3.763          	1.854          	0.4843         	389.20         	223.91         	144.57         	0.203          	0.0220         	0.1260         	0.037          	0.000          	162.937        	40.175         	0.981          	
2003-05-20	Triticale      	2.726          	0.678          	0.000          	0.000          	2.048          	0.0000         	89.90          	89.90          	159.98         	0.042          	0.0032         	0.0000         	0.000          	0.185          	0.000          	41.657         	0.000          	
2003-09-28	Soybean        	9.841          	1.183          	2.896          	0.000          	5.762          	0.3345         	251.57         	251.57         	128.31         	0.286          	0.0117         	0.1495         	0.000          	0.000          	149.459        	136.653        	0.000          	
2004-05-08	RyeBioenergyBM 	3.665          	0.758          	0.000          	2.616          	0.291          	0.0000         	91.33          	91.33          	109.59         	0.058          	0.0041         	0.0000         	0.048          	0.132          	48.175         	9.465          	1.842          	
2004-09-26	Maize          	22.831         	2.899          	11.850         	5.415          	2.667          	0.5945         	330.77         	330.77         	164.29         	0.267          	0.0267         	0.1834         	0.038          	0.000          	221.425        	45.362         	0.701          	
2005-05-20	Triticale      	2.577          	0.534          	0.000          	0.000          	2.043          	0.0000         	106.99         	106.99         	148.53         	0.031          	0.0023         	0.0000         	0.000          	0.268          	0.000          	30.985         	0.000          	
2005-09-27	Soybean        	6.550          	0.903          	1.804          	0.000          	3.843          	0.3195         	276.02         	193.57         	105.48         	0.208          	0.0089         	0.1043         	0.000          	0.000          	104.274        	103.320        	0.000          	
2006-05-08	RyeBioenergyBM 	3.815          	0.761          	0.000          	2.748          	0.305          	0.0000         	116.85         	116.85         	144.56         	0.052          	0.0038         	0.0000         	0.043          	0.168          	42.937         	8.615          	1.562          	
2006-09-28	Maize          	19.329         	2.556          	9.493          	4.877          	2.402          	0.5660         	346.05         	305.83         	158.41         	0.244          	0.0243         	0.1641         	0.037          	0.000          	201.008        	42.526         	0.757          	
2007-05-20	Triticale      	2.865          	0.551          	0.000          	0.000          	2.313          	0.0000         	114.90         	114.90         	175.51         	0.036          	0.0025         	0.0000         	0.000          	0.280          	0.000          	36.403         	0.000          	
2007-09-17	Soybean        	9.827          	1.273          	2.811          	0.000          	5.744          	0.3286         	294.72         	279.91         	112.62         	0.280          	0.0128         	0.1437         	0.000          	0.000          	143.744        	136.754        	0.000          	
2008-05-08	RyeBioenergyBM 	4.061          	0.853          	0.000          	2.887          	0.321          	0.0000         	84.45          	84.45          	123.58         	0.066          	0.0048         	0.0000         	0.055          	0.095          	54.962         	10.885         	1.903          	
2008-09-28	Maize          	17.925         	2.537          	8.422          	4.668          	2.299          	0.5473         	362.95         	291.23         	145.72         	0.240          	0.0245         	0.1588         	0.038          	0.000          	196.581        	43.139         	0.810          	
2009-05-20	Triticale      	2.403          	0.522          	0.000          	0.000          	1.882          	0.0000         	87.94          	87.94          	176.58         	0.033          	0.0023         	0.0000         	0.000          	0.239          	0.000          	33.059         	0.000          	
2009-09-28	Soybean        	10.550         	1.318          	3.074          	0.000          	6.158          	0.3330         	269.02         	269.02         	137.91         	0.296          	0.0131         	0.1536         	0.000          	0.000          	153.571        	142.516        	0.000          	
2010-05-08	RyeBioenergyBM 	3.995          	0.836          	0.000          	2.844          	0.316          	0.0000         	113.82         	113.82         	104.96         	0.058          	0.0043         	0.0000         	0.049          	0.161          	48.599         	9.650          	1.709          	
2010-09-26	Maize          	17.959         	2.514          	8.643          	4.557          	2.245          	0.5596         	373.75         	305.52         	132.80         	0.247          	0.0226         	0.1675         	0.038          	0.000          	205.861        	41.541         	0.843          	
2011-05-20	Triticale      	2.327          	0.515          	0.000          	0.000          	1.812          	0.0000         	85.21          	85.21          	167.02         	0.033          	0.0024         	0.0000         	0.000          	0.257          	0.000          	32.659         	0.000          	
2011-09-28	Soybean        	9.626          	1.154          	2.865          	0.000          	5.607          	0.3382         	288.43         	268.14         	128.51         	0.274          	0.0114         	0.1440         	0.000          	0.000          	144.048        	129.513        	0.000          	
2012-05-08	RyeBioenergyBM 	5.180          	0.845          	0.956          	3.042          	0.338          	0.2205         	130.02         	130.02         	121.64         	0.068          	0.0045         	0.0237         	0.036          	0.197          	59.866         	8.530          	1.190          	
2012-09-22	Maize          	20.165         	2.613          	10.462         	4.750          	2.340          	0.5961         	370.01         	329.14         	161.16         	0.240          	0.0231         	0.1658         	0.034          	0.000          	200.032        	39.911         	0.720          	
