DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-17	Maize          	20.572         	2.689          	10.159         	5.175          	2.549          	0.5681         	338.18         	338.18         	151.60         	0.192          	0.0207         	0.1282         	0.029          	0.024          	156.900        	34.832         	0.554          	
1985-05-20	Triticale      	8.062          	1.246          	0.000          	0.000          	6.817          	0.0000         	183.52         	183.52         	120.54         	0.101          	0.0068         	0.0000         	0.000          	0.115          	0.000          	100.863        	0.000          	
1985-09-13	Soybean        	8.523          	1.184          	2.358          	0.000          	4.982          	0.3212         	253.34         	239.68         	99.29          	0.259          	0.0120         	0.1304         	0.000          	0.000          	130.405        	128.991        	0.000          	
1986-05-08	RyeBioenergyBM 	5.503          	1.085          	0.000          	3.976          	0.442          	0.0000         	120.43         	120.43         	121.09         	0.084          	0.0061         	0.0000         	0.070          	0.081          	70.017         	13.863         	1.761          	
1986-09-17	Maize          	18.581         	2.759          	8.739          	4.745          	2.337          	0.5524         	341.51         	294.63         	126.92         	0.215          	0.0243         	0.1411         	0.033          	0.000          	174.203        	40.624         	0.697          	
1987-05-20	Triticale      	6.826          	1.227          	0.000          	0.000          	5.599          	0.0000         	143.66         	143.66         	170.48         	0.098          	0.0069         	0.0000         	0.000          	0.066          	0.000          	98.245         	0.000          	
1987-09-26	Soybean        	10.006         	1.180          	2.944          	0.000          	5.883          	0.3335         	287.17         	283.30         	125.19         	0.287          	0.0117         	0.1495         	0.000          	0.000          	149.517        	137.345        	0.000          	
1988-05-08	RyeBioenergyBM 	4.598          	1.008          	0.000          	3.230          	0.359          	0.0000         	87.11          	87.11          	125.26         	0.079          	0.0059         	0.0000         	0.066          	0.046          	66.199         	13.249         	2.049          	
1988-09-28	Maize          	16.006         	2.241          	7.874          	3.947          	1.944          	0.5720         	363.44         	287.44         	136.19         	0.213          	0.0185         	0.1466         	0.032          	0.013          	179.021        	34.443         	0.821          	
1989-05-20	Triticale      	6.083          	1.164          	0.000          	0.000          	4.920          	0.0000         	112.29         	112.29         	158.31         	0.101          	0.0069         	0.0000         	0.000          	0.037          	0.000          	100.648        	0.000          	
