DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-27	Maize          	22.368         	2.697          	11.613         	5.398          	2.659          	0.5904         	364.19         	358.41         	168.57         	0.225          	0.0232         	0.1534         	0.032          	0.000          	185.577        	39.056         	0.595          	
1985-05-10	Triticale      	7.605          	1.246          	0.000          	0.000          	6.358          	0.0000         	186.91         	186.90         	102.56         	0.085          	0.0063         	0.0000         	0.000          	0.149          	0.000          	84.890         	0.000          	
1985-09-26	Soybean        	10.838         	1.307          	3.179          	0.000          	6.351          	0.3336         	321.42         	310.14         	120.44         	0.301          	0.0129         	0.1564         	0.000          	0.000          	156.367        	144.216        	0.000          	
1986-04-28	RyeBioenergyBM 	5.285          	1.025          	0.000          	3.833          	0.426          	0.0000         	108.74         	108.74         	98.93          	0.084          	0.0058         	0.0000         	0.070          	0.064          	70.465         	13.585         	1.838          	
1986-09-24	Maize          	21.581         	2.748          	11.226         	5.097          	2.510          	0.5961         	387.09         	362.27         	108.47         	0.229          	0.0227         	0.1577         	0.033          	0.000          	190.255        	38.754         	0.638          	
1987-05-10	Triticale      	6.379          	1.196          	0.000          	0.000          	5.183          	0.0000         	127.76         	127.76         	146.46         	0.093          	0.0065         	0.0000         	0.000          	0.058          	0.000          	92.780         	0.000          	
1987-09-27	Soybean        	8.859          	1.099          	2.533          	0.000          	5.227          	0.3264         	308.45         	267.84         	106.08         	0.262          	0.0109         	0.1339         	0.000          	0.000          	133.863        	127.650        	0.000          	
1988-04-28	RyeBioenergyBM 	4.640          	1.070          	0.000          	3.213          	0.357          	0.0000         	86.35          	86.35          	122.79         	0.080          	0.0062         	0.0000         	0.066          	0.041          	66.401         	13.591         	2.066          	
1988-09-28	Maize          	17.673         	2.190          	9.460          	4.035          	1.988          	0.6110         	389.54         	306.95         	154.54         	0.221          	0.0185         	0.1563         	0.031          	0.000          	187.166        	33.679         	0.765          	
1989-05-10	Triticale      	5.782          	1.159          	0.000          	0.000          	4.622          	0.0000         	111.97         	111.97         	139.76         	0.096          	0.0067         	0.0000         	0.000          	0.038          	0.000          	95.516         	0.000          	
1989-09-25	Soybean        	9.540          	1.193          	2.752          	0.000          	5.595          	0.3297         	283.23         	257.19         	115.00         	0.280          	0.0118         	0.1444         	0.000          	0.000          	144.445        	135.592        	0.000          	
1990-04-28	RyeBioenergyBM 	5.671          	1.143          	0.000          	4.075          	0.453          	0.0000         	108.47         	108.47         	114.21         	0.089          	0.0066         	0.0000         	0.075          	0.047          	74.552         	14.904         	1.829          	
1990-09-18	Maize          	19.133         	2.484          	9.635          	4.700          	2.315          	0.5787         	355.05         	313.12         	138.13         	0.225          	0.0219         	0.1536         	0.033          	0.000          	186.918        	38.296         	0.708          	
1991-05-10	Triticale      	7.745          	1.252          	0.000          	0.000          	6.493          	0.0000         	154.24         	154.24         	132.63         	0.098          	0.0068         	0.0000         	0.000          	0.099          	0.000          	98.180         	0.000          	
1991-09-22	Soybean        	8.460          	1.082          	2.447          	0.000          	4.931          	0.3316         	336.96         	257.30         	87.82          	0.239          	0.0107         	0.1235         	0.000          	0.000          	123.494        	115.514        	0.000          	
1992-04-28	RyeBioenergyBM 	4.536          	0.980          	0.000          	3.201          	0.356          	0.0000         	73.35          	73.35          	116.07         	0.083          	0.0058         	0.0000         	0.069          	0.036          	69.446         	13.495         	2.169          	
1992-09-28	Maize          	22.546         	2.927          	11.551         	5.406          	2.662          	0.5888         	356.79         	355.28         	138.35         	0.228          	0.0252         	0.1539         	0.032          	0.000          	186.345        	41.200         	0.599          	
1993-05-10	Triticale      	5.103          	1.121          	0.000          	0.000          	3.982          	0.0000         	105.17         	105.17         	131.70         	0.081          	0.0061         	0.0000         	0.000          	0.063          	0.000          	81.231         	0.000          	
1993-09-25	Soybean        	9.994          	1.302          	2.815          	0.000          	5.878          	0.3238         	323.62         	289.33         	102.23         	0.284          	0.0129         	0.1441         	0.000          	0.000          	144.091        	140.356        	0.000          	
1994-04-28	RyeBioenergyBM 	4.308          	1.069          	0.000          	2.915          	0.324          	0.0000         	84.16          	84.16          	105.87         	0.076          	0.0060         	0.0000         	0.063          	0.043          	62.899         	13.019         	2.158          	
1994-09-26	Maize          	23.519         	2.830          	12.314         	5.611          	2.764          	0.5952         	371.45         	371.45         	135.17         	0.248          	0.0254         	0.1703         	0.035          	0.000          	205.482        	42.688         	0.627          	
1995-05-10	Triticale      	7.189          	1.164          	0.000          	0.000          	6.026          	0.0000         	143.09         	143.09         	134.89         	0.094          	0.0062         	0.0000         	0.000          	0.083          	0.000          	94.294         	0.000          	
1995-09-23	Soybean        	7.616          	1.002          	2.152          	0.000          	4.462          	0.3254         	282.97         	221.64         	111.62         	0.240          	0.0099         	0.1227         	0.000          	0.000          	122.746        	117.566        	0.000          	
1996-04-28	RyeBioenergyBM 	4.074          	1.074          	0.000          	2.700          	0.300          	0.0000         	78.18          	78.18          	122.24         	0.072          	0.0060         	0.0000         	0.060          	0.046          	59.614         	12.625         	2.208          	
1996-09-22	Maize          	23.076         	2.861          	11.770         	5.658          	2.787          	0.5822         	360.11         	352.94         	150.36         	0.233          	0.0246         	0.1581         	0.034          	0.000          	191.976        	41.338         	0.599          	
1997-05-10	Triticale      	6.424          	1.224          	0.000          	0.000          	5.201          	0.0000         	133.27         	133.27         	137.00         	0.083          	0.0062         	0.0000         	0.000          	0.099          	0.000          	83.191         	0.000          	
1997-09-28	Soybean        	10.050         	1.234          	2.941          	0.000          	5.875          	0.3336         	322.18         	293.61         	110.85         	0.279          	0.0123         	0.1447         	0.000          	0.000          	144.732        	133.824        	0.000          	
1998-04-28	RyeBioenergyBM 	6.157          	1.170          	0.000          	4.489          	0.499          	0.0000         	114.18         	114.18         	108.53         	0.092          	0.0065         	0.0000         	0.077          	0.070          	77.352         	15.100         	1.723          	
1998-09-21	Maize          	22.772         	2.772          	11.729         	5.542          	2.730          	0.5864         	388.79         	373.55         	125.69         	0.228          	0.0237         	0.1552         	0.033          	0.000          	188.117        	39.889         	0.594          	
1999-05-10	Triticale      	8.325          	1.372          	0.000          	0.000          	6.953          	0.0000         	164.74         	164.74         	105.84         	0.100          	0.0070         	0.0000         	0.000          	0.102          	0.000          	99.582         	0.000          	
1999-09-27	Soybean        	7.994          	1.006          	2.330          	0.000          	4.657          	0.3335         	350.62         	239.90         	107.78         	0.213          	0.0099         	0.1102         	0.000          	0.000          	110.194        	102.549        	0.000          	
2000-04-28	RyeBioenergyBM 	5.932          	1.087          	0.000          	4.361          	0.485          	0.0000         	116.15         	116.15         	114.03         	0.089          	0.0061         	0.0000         	0.075          	0.071          	74.800         	14.398         	1.715          	
2000-09-24	Maize          	21.936         	2.829          	10.881         	5.511          	2.715          	0.5695         	360.85         	334.23         	142.28         	0.211          	0.0234         	0.1410         	0.031          	0.000          	172.414        	38.827         	0.570          	
2001-05-10	Triticale      	5.884          	1.220          	0.000          	0.000          	4.663          	0.0000         	118.55         	118.55         	124.25         	0.091          	0.0067         	0.0000         	0.000          	0.044          	0.000          	90.943         	0.000          	
2001-09-27	Soybean        	10.226         	1.320          	2.891          	0.000          	6.015          	0.3246         	338.86         	299.22         	118.03         	0.286          	0.0130         	0.1453         	0.000          	0.000          	145.328        	141.082        	0.000          	
2002-04-28	RyeBioenergyBM 	5.826          	0.870          	0.761          	3.776          	0.420          	0.1535         	109.12         	109.12         	123.28         	0.099          	0.0052         	0.0234         	0.063          	0.096          	86.815         	12.261         	1.678          	
2002-09-28	Maize          	13.583         	2.143          	6.320          	3.430          	1.689          	0.5525         	440.83         	243.40         	136.62         	0.199          	0.0211         	0.1315         	0.031          	0.000          	162.353        	36.296         	0.899          	
2003-05-10	Triticale      	5.089          	1.209          	0.000          	0.000          	3.880          	0.0000         	106.20         	106.20         	138.65         	0.088          	0.0071         	0.0000         	0.000          	0.052          	0.000          	88.165         	0.000          	
2003-09-26	Soybean        	10.447         	1.241          	3.082          	0.000          	6.124          	0.3348         	286.96         	284.71         	124.91         	0.297          	0.0122         	0.1551         	0.000          	0.000          	155.126        	141.728        	0.000          	
2004-04-28	RyeBioenergyBM 	5.248          	1.090          	0.000          	3.742          	0.416          	0.0000         	93.74          	93.74          	101.55         	0.088          	0.0062         	0.0000         	0.073          	0.047          	73.360         	14.389         	1.961          	
2004-09-17	Maize          	23.250         	2.951          	11.890         	5.634          	2.775          	0.5858         	359.75         	359.75         	141.22         	0.243          	0.0263         	0.1642         	0.035          	0.000          	199.120        	43.483         	0.619          	
2005-05-10	Triticale      	6.747          	1.258          	0.000          	0.000          	5.489          	0.0000         	134.32         	134.32         	124.95         	0.093          	0.0066         	0.0000         	0.000          	0.070          	0.000          	92.806         	0.000          	
2005-09-23	Soybean        	9.825          	1.264          	2.821          	0.000          	5.740          	0.3295         	326.73         	291.42         	88.55          	0.284          	0.0124         	0.1461         	0.000          	0.000          	146.076        	137.803        	0.000          	
2006-04-28	RyeBioenergyBM 	6.007          	1.106          	0.000          	4.411          	0.490          	0.0000         	119.90         	119.90         	111.71         	0.089          	0.0062         	0.0000         	0.075          	0.072          	74.938         	14.541         	1.699          	
2006-09-25	Maize          	17.418         	2.488          	7.927          	4.692          	2.311          	0.5309         	384.61         	289.63         	139.67         	0.222          	0.0233         	0.1447         	0.036          	0.000          	180.977        	41.210         	0.773          	
2007-05-10	Triticale      	7.106          	1.199          	0.000          	0.000          	5.907          	0.0000         	145.42         	145.42         	126.33         	0.098          	0.0066         	0.0000         	0.000          	0.068          	0.000          	98.324         	0.000          	
2007-09-25	Soybean        	11.748         	1.432          	3.424          	0.000          	6.892          	0.3319         	356.00         	341.55         	115.57         	0.316          	0.0141         	0.1635         	0.000          	0.000          	163.536        	152.719        	0.000          	
2008-04-28	RyeBioenergyBM 	5.611          	1.159          	0.000          	4.007          	0.445          	0.0000         	104.68         	104.68         	109.53         	0.087          	0.0066         	0.0000         	0.073          	0.064          	72.835         	14.654         	1.818          	
2008-09-26	Maize          	20.031         	2.727          	9.742          	5.066          	2.495          	0.5630         	410.49         	333.73         	152.65         	0.224          	0.0248         	0.1486         	0.034          	0.000          	182.320        	41.374         	0.666          	
2009-05-10	Triticale      	6.524          	1.275          	0.000          	0.000          	5.249          	0.0000         	125.07         	125.07         	132.37         	0.095          	0.0069         	0.0000         	0.000          	0.063          	0.000          	95.176         	0.000          	
2009-09-24	Soybean        	11.982         	1.408          	3.540          	0.000          	7.034          	0.3348         	314.56         	314.42         	123.22         	0.323          	0.0139         	0.1687         	0.000          	0.000          	168.731        	154.724        	0.000          	
2010-04-28	RyeBioenergyBM 	6.477          	1.273          	0.000          	4.683          	0.520          	0.0000         	128.37         	128.37         	96.89          	0.097          	0.0072         	0.0000         	0.081          	0.063          	80.752         	16.162         	1.724          	
2010-09-22	Maize          	20.624         	2.713          	10.290         	5.106          	2.515          	0.5745         	422.83         	353.03         	109.70         	0.230          	0.0240         	0.1549         	0.034          	0.000          	188.873        	40.786         	0.666          	
2011-05-10	Triticale      	6.611          	1.333          	0.000          	0.000          	5.277          	0.0000         	129.79         	129.79         	143.22         	0.093          	0.0071         	0.0000         	0.000          	0.068          	0.000          	92.852         	0.000          	
2011-09-19	Soybean        	10.979         	1.319          	3.222          	0.000          	6.438          	0.3336         	334.76         	311.20         	107.21         	0.298          	0.0130         	0.1551         	0.000          	0.000          	155.137        	143.330        	0.000          	
2012-04-28	RyeBioenergyBM 	8.672          	1.351          	1.332          	5.391          	0.599          	0.1819         	157.79         	157.79         	112.22         	0.111          	0.0075         	0.0312         	0.065          	0.085          	96.141         	14.686         	1.204          	
2012-09-18	Maize          	18.733         	2.430          	9.844          	4.327          	2.131          	0.6038         	406.95         	307.81         	159.12         	0.211          	0.0214         	0.1456         	0.029          	0.000          	174.911        	35.876         	0.678          	
