DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1998-05-10	Triticale      	6.978          	1.231          	0.000          	0.000          	5.747          	0.0000         	139.16         	139.16         	126.96         	0.094          	0.0066         	0.0000         	0.000          	0.112          	0.000          	93.650         	0.000          	
1998-09-22	Soybean        	10.752         	1.241          	3.194          	0.000          	6.316          	0.3359         	310.31         	306.50         	117.41         	0.301          	0.0122         	0.1578         	0.000          	0.000          	157.762        	143.140        	0.000          	
1999-04-28	RyeBioenergyBM 	7.158          	1.292          	0.000          	5.279          	0.587          	0.0000         	126.17         	126.17         	89.98          	0.101          	0.0070         	0.0000         	0.085          	0.056          	84.565         	16.446         	1.602          	
1999-09-26	Maize          	15.683         	2.145          	7.863          	3.802          	1.873          	0.5808         	430.74         	269.96         	130.61         	0.215          	0.0198         	0.1477         	0.032          	0.000          	179.517        	35.438         	0.837          	
2000-05-10	Triticale      	8.228          	1.278          	0.000          	0.000          	6.950          	0.0000         	162.46         	162.46         	135.41         	0.109          	0.0071         	0.0000         	0.000          	0.068          	0.000          	109.430        	0.000          	
2000-09-25	Soybean        	10.586         	1.286          	3.100          	0.000          	6.199          	0.3334         	282.81         	276.04         	118.08         	0.297          	0.0127         	0.1546         	0.000          	0.000          	154.562        	142.686        	0.000          	
2001-04-28	RyeBioenergyBM 	4.267          	1.028          	0.000          	2.915          	0.324          	0.0000         	70.70          	70.70          	104.82         	0.082          	0.0062         	0.0000         	0.069          	0.023          	68.526         	13.814         	2.351          	
2001-09-27	Maize          	19.988         	2.797          	9.265          	5.311          	2.616          	0.5389         	413.16         	335.11         	135.80         	0.236          	0.0262         	0.1537         	0.038          	0.000          	191.203        	44.719         	0.707          	
2002-05-10	Triticale      	6.768          	0.874          	0.000          	0.000          	5.894          	0.0000         	129.25         	129.25         	153.40         	0.103          	0.0050         	0.0000         	0.000          	0.126          	0.000          	102.573        	0.000          	
2002-09-28	Soybean        	7.193          	1.047          	1.990          	0.000          	4.157          	0.3237         	373.39         	224.72         	97.44          	0.197          	0.0103         	0.0988         	0.000          	0.000          	98.831         	97.802         	0.000          	
2003-04-28	RyeBioenergyBM 	3.429          	0.951          	0.000          	2.230          	0.248          	0.0000         	69.90          	69.90          	117.32         	0.066          	0.0054         	0.0000         	0.054          	0.036          	54.193         	11.459         	2.430          	
2003-09-27	Maize          	21.628         	2.681          	11.159         	5.218          	2.570          	0.5889         	354.24         	345.18         	156.68         	0.231          	0.0238         	0.1574         	0.033          	0.000          	190.504        	40.094         	0.635          	
2004-05-10	Triticale      	6.640          	1.208          	0.000          	0.000          	5.432          	0.0000         	134.12         	134.12         	125.44         	0.090          	0.0063         	0.0000         	0.000          	0.085          	0.000          	89.996         	0.000          	
2004-09-20	Soybean        	10.806         	1.301          	3.190          	0.000          	6.315          	0.3356         	284.63         	284.63         	124.23         	0.303          	0.0128         	0.1586         	0.000          	0.000          	158.554        	144.563        	0.000          	
2005-04-28	RyeBioenergyBM 	5.559          	1.154          	0.000          	3.965          	0.441          	0.0000         	101.10         	101.10         	106.88         	0.091          	0.0066         	0.0000         	0.076          	0.042          	76.144         	15.045         	1.920          	
2005-09-23	Maize          	18.780         	2.642          	8.930          	4.829          	2.379          	0.5534         	384.17         	324.75         	111.77         	0.228          	0.0231         	0.1518         	0.035          	0.000          	187.339        	40.548         	0.735          	
