DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-17	Soybean        	8.924          	1.113          	2.591          	0.000          	5.220          	0.3317         	245.88         	245.88         	156.42         	0.268          	0.0112         	0.1387         	0.000          	0.000          	138.656        	128.865        	0.000          	
1985-05-08	RyeBioenergyBM 	4.735          	0.895          	0.663          	2.859          	0.318          	0.1727         	130.85         	130.85         	107.84         	0.062          	0.0045         	0.0165         	0.037          	0.174          	53.611         	8.619          	1.299          	
1985-09-13	Maize          	16.167         	2.585          	6.695          	4.615          	2.273          	0.4929         	330.90         	263.18         	147.58         	0.224          	0.0248         	0.1399         	0.040          	0.000          	179.628        	44.384         	0.862          	
1986-05-20	Triticale      	2.161          	0.453          	0.000          	0.000          	1.708          	0.0000         	103.33         	103.33         	163.44         	0.028          	0.0020         	0.0000         	0.000          	0.333          	0.000          	27.612         	0.000          	
1986-09-17	Soybean        	9.427          	1.211          	2.743          	0.000          	5.474          	0.3338         	262.25         	254.47         	118.21         	0.278          	0.0122         	0.1444         	0.000          	0.000          	144.409        	133.306        	0.000          	
1987-05-08	RyeBioenergyBM 	3.669          	0.816          	0.000          	2.568          	0.285          	0.0000         	89.04          	89.04          	140.12         	0.057          	0.0042         	0.0000         	0.047          	0.108          	47.383         	9.436          	1.845          	
1987-09-26	Maize          	20.605         	2.568          	10.309         	5.178          	2.550          	0.5716         	366.97         	336.71         	141.47         	0.255          	0.0242         	0.1731         	0.038          	0.000          	211.468        	43.059         	0.740          	
1988-05-20	Triticale      	1.575          	0.377          	0.000          	0.000          	1.197          	0.0000         	77.45          	77.45          	197.47         	0.022          	0.0017         	0.0000         	0.000          	0.289          	0.000          	22.008         	0.000          	
1988-09-28	Soybean        	9.117          	1.180          	2.644          	0.000          	5.293          	0.3331         	311.90         	280.88         	93.77          	0.267          	0.0118         	0.1388         	0.000          	0.000          	138.774        	128.702        	0.000          	
1989-05-08	RyeBioenergyBM 	2.693          	0.657          	0.000          	1.832          	0.204          	0.0000         	74.69          	74.69          	138.46         	0.044          	0.0034         	0.0000         	0.036          	0.124          	36.293         	7.386          	1.981          	
1989-09-24	Maize          	19.872         	2.615          	9.894          	4.933          	2.430          	0.5733         	332.79         	303.14         	141.69         	0.256          	0.0249         	0.1736         	0.038          	0.000          	211.837        	43.700         	0.775          	
1990-05-20	Triticale      	1.936          	0.397          	0.000          	0.000          	1.539          	0.0000         	85.49          	85.49          	210.27         	0.027          	0.0018         	0.0000         	0.000          	0.343          	0.000          	27.036         	0.000          	
1990-09-18	Soybean        	9.425          	1.170          	2.752          	0.000          	5.503          	0.3334         	254.66         	254.66         	136.71         	0.279          	0.0117         	0.1452         	0.000          	0.000          	145.173        	133.736        	0.000          	
1991-05-08	RyeBioenergyBM 	5.382          	0.979          	0.805          	3.239          	0.360          	0.1827         	121.88         	121.88         	120.70         	0.072          	0.0053         	0.0202         	0.042          	0.149          	61.945         	9.972          	1.289          	
