DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-17	Maize          	21.080         	2.710          	10.521         	5.259          	2.590          	0.5727         	338.63         	338.63         	152.70         	0.237          	0.0245         	0.1597         	0.035          	0.000          	194.910        	41.860         	0.670          	
1985-05-20	Triticale      	1.427          	0.263          	0.000          	0.000          	1.164          	0.0000         	74.22          	74.22          	198.48         	0.022          	0.0012         	0.0000         	0.000          	0.424          	0.000          	22.043         	0.000          	
1985-09-13	Soybean        	8.393          	1.176          	2.310          	0.000          	4.907          	0.3201         	253.28         	236.06         	135.03         	0.257          	0.0119         	0.1286         	0.000          	0.000          	128.636        	128.040        	0.000          	
1986-05-08	RyeBioenergyBM 	3.969          	0.840          	0.000          	2.817          	0.313          	0.0000         	111.38         	111.38         	124.69         	0.056          	0.0043         	0.0000         	0.047          	0.150          	46.648         	9.435          	1.656          	
1986-09-17	Maize          	18.744         	2.767          	8.857          	4.770          	2.350          	0.5544         	341.72         	297.13         	128.35         	0.239          	0.0265         	0.1578         	0.037          	0.000          	194.594        	44.657         	0.771          	
1987-05-20	Triticale      	1.718          	0.374          	0.000          	0.000          	1.344          	0.0000         	82.50          	82.50          	204.09         	0.024          	0.0017         	0.0000         	0.000          	0.289          	0.000          	24.342         	0.000          	
1987-09-26	Soybean        	9.980          	1.178          	2.935          	0.000          	5.868          	0.3334         	287.17         	282.50         	139.15         	0.286          	0.0117         	0.1491         	0.000          	0.000          	149.131        	137.077        	0.000          	
1988-05-08	RyeBioenergyBM 	3.069          	0.727          	0.000          	2.108          	0.234          	0.0000         	77.90          	77.90          	128.74         	0.049          	0.0037         	0.0000         	0.041          	0.114          	40.735         	8.257          	1.933          	
1988-09-28	Maize          	16.758         	2.334          	8.238          	4.144          	2.041          	0.5711         	381.27         	297.46         	129.77         	0.235          	0.0208         	0.1613         	0.036          	0.000          	197.043        	38.424         	0.862          	
1989-05-20	Triticale      	1.829          	0.439          	0.000          	0.000          	1.390          	0.0000         	76.21          	76.21          	184.31         	0.025          	0.0020         	0.0000         	0.000          	0.243          	0.000          	25.419         	0.000          	
1989-09-24	Soybean        	9.338          	1.158          	2.732          	0.000          	5.448          	0.3340         	255.81         	243.59         	135.86         	0.276          	0.0115         	0.1440         	0.000          	0.000          	144.033        	132.173        	0.000          	
1990-05-08	RyeBioenergyBM 	3.972          	0.810          	0.000          	2.846          	0.316          	0.0000         	102.88         	102.88         	130.49         	0.059          	0.0043         	0.0000         	0.049          	0.145          	49.348         	9.769          	1.734          	
1990-09-18	Maize          	20.416         	2.677          	10.206         	5.048          	2.486          	0.5753         	321.94         	321.94         	155.57         	0.252          	0.0251         	0.1711         	0.037          	0.000          	208.574        	43.551         	0.742          	
1991-05-20	Triticale      	2.718          	0.505          	0.000          	0.000          	2.213          	0.0000         	106.11         	106.11         	209.38         	0.034          	0.0023         	0.0000         	0.000          	0.374          	0.000          	34.461         	0.000          	
1991-09-21	Soybean        	8.215          	1.044          	2.351          	0.000          	4.820          	0.3279         	278.39         	242.30         	86.80          	0.251          	0.0103         	0.1288         	0.000          	0.000          	128.814        	121.851        	0.000          	
1992-05-08	RyeBioenergyBM 	3.524          	0.729          	0.000          	2.515          	0.279          	0.0000         	79.48          	79.48          	124.05         	0.054          	0.0039         	0.0000         	0.045          	0.119          	45.292         	8.905          	1.801          	
1992-09-25	Maize          	21.399         	2.801          	10.931         	5.137          	2.530          	0.5877         	317.82         	317.82         	127.41         	0.254          	0.0260         	0.1738         	0.037          	0.000          	210.466        	44.021         	0.714          	
1993-05-20	Triticale      	1.189          	0.299          	0.000          	0.000          	0.890          	0.0000         	65.85          	65.85          	175.80         	0.019          	0.0014         	0.0000         	0.000          	0.280          	0.000          	18.680         	0.000          	
1993-09-28	Soybean        	9.205          	1.156          	2.700          	0.000          	5.349          	0.3355         	284.71         	256.44         	117.22         	0.268          	0.0115         	0.1399         	0.000          	0.000          	139.888        	127.791        	0.000          	
1994-05-08	RyeBioenergyBM 	2.463          	0.639          	0.000          	1.642          	0.182          	0.0000         	73.29          	73.29          	116.47         	0.041          	0.0031         	0.0000         	0.034          	0.147          	33.728         	6.839          	2.055          	
1994-09-28	Maize          	22.653         	2.733          	11.912         	5.365          	2.642          	0.5980         	344.43         	344.43         	146.07         	0.265          	0.0251         	0.1838         	0.038          	0.000          	221.534        	43.637         	0.702          	
1995-05-20	Triticale      	1.572          	0.311          	0.000          	0.000          	1.261          	0.0000         	69.39          	69.39          	209.62         	0.023          	0.0014         	0.0000         	0.000          	0.365          	0.000          	23.040         	0.000          	
1995-09-11	Soybean        	6.715          	0.989          	1.803          	0.000          	3.922          	0.3149         	257.83         	197.25         	123.46         	0.219          	0.0099         	0.1086         	0.000          	0.000          	108.579        	110.788        	0.000          	
1996-05-08	RyeBioenergyBM 	2.992          	0.782          	0.000          	1.989          	0.221          	0.0000         	75.15          	75.15          	147.40         	0.051          	0.0040         	0.0000         	0.042          	0.102          	42.157         	8.717          	2.119          	
1996-09-25	Maize          	22.857         	2.847          	11.755         	5.531          	2.724          	0.5874         	350.08         	350.08         	154.26         	0.249          	0.0257         	0.1697         	0.036          	0.000          	205.553        	43.368         	0.648          	
1997-05-20	Triticale      	1.186          	0.262          	0.000          	0.000          	0.924          	0.0000         	60.51          	60.51          	203.99         	0.018          	0.0012         	0.0000         	0.000          	0.330          	0.000          	17.513         	0.000          	
