DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-27	Maize          	21.992         	2.683          	11.349         	0.000          	7.960          	0.5878         	363.43         	357.93         	168.73         	0.203          	0.0211         	0.1383         	0.000          	0.015          	138.332        	64.730         	0.000          	
1985-09-24	Soybean        	10.617         	1.285          	3.122          	0.000          	6.210          	0.3345         	317.63         	304.39         	138.01         	0.294          	0.0127         	0.1534         	0.000          	0.000          	153.359        	140.847        	0.000          	
1986-09-24	Maize          	21.682         	2.763          	11.267         	0.000          	7.651          	0.5956         	387.80         	364.13         	103.62         	0.261          	0.0253         	0.1800         	0.000          	0.000          	180.030        	80.780         	0.000          	
1987-09-26	Soybean        	8.609          	1.075          	2.469          	0.000          	5.065          	0.3277         	306.02         	260.36         	116.39         	0.257          	0.0106         	0.1322         	0.000          	0.000          	132.242        	125.211        	0.000          	
1988-10-03	Maize          	18.218         	2.221          	9.815          	0.000          	6.182          	0.6136         	396.89         	314.75         	152.46         	0.244          	0.0202         	0.1732         	0.000          	0.000          	173.154        	70.945         	0.000          	
1989-09-23	Soybean        	9.473          	1.177          	2.766          	0.000          	5.529          	0.3334         	279.58         	254.99         	118.51         	0.280          	0.0116         	0.1456         	0.000          	0.000          	145.589        	133.976        	0.000          	
1990-09-18	Maize          	19.186         	2.491          	9.661          	0.000          	7.034          	0.5787         	355.30         	314.01         	130.88         	0.257          	0.0241         	0.1763         	0.000          	0.000          	176.270        	81.149         	0.000          	
1991-09-22	Soybean        	8.502          	1.074          	2.471          	0.000          	4.957          	0.3327         	335.08         	258.39         	95.98          	0.241          	0.0106         	0.1249         	0.000          	0.000          	124.897        	116.035        	0.000          	
1992-10-01	Maize          	22.905         	2.943          	11.798         	0.000          	8.164          	0.5910         	360.71         	359.63         	132.51         	0.259          	0.0272         	0.1763         	0.000          	0.000          	176.320        	82.279         	0.000          	
1993-09-24	Soybean        	9.918          	1.291          	2.799          	0.000          	5.828          	0.3244         	321.50         	287.04         	105.22         	0.281          	0.0128         	0.1427         	0.000          	0.000          	142.659        	138.553        	0.000          	
1994-09-26	Maize          	23.519         	2.830          	12.314         	0.000          	8.375          	0.5952         	371.45         	371.45         	126.86         	0.274          	0.0266         	0.1893         	0.000          	0.000          	189.349        	84.956         	0.000          	
1995-09-21	Soybean        	7.979          	1.012          	2.293          	0.000          	4.674          	0.3291         	282.43         	232.49         	123.36         	0.248          	0.0100         	0.1281         	0.000          	0.000          	128.067        	120.128        	0.000          	
1996-09-22	Maize          	23.072         	2.861          	11.767         	0.000          	8.444          	0.5822         	360.11         	352.87         	140.46         	0.259          	0.0261         	0.1765         	0.000          	0.000          	176.451        	82.559         	0.000          	
1997-10-01	Soybean        	10.191         	1.226          	3.031          	0.000          	5.934          	0.3381         	326.64         	295.81         	121.27         	0.282          	0.0121         	0.1480         	0.000          	0.000          	147.983        	133.530        	0.000          	
1998-09-21	Maize          	22.791         	2.774          	11.741         	0.000          	8.276          	0.5866         	388.79         	373.85         	118.70         	0.261          	0.0255         	0.1787         	0.000          	0.000          	178.704        	81.976         	0.000          	
1999-09-26	Soybean        	7.874          	0.992          	2.302          	0.000          	4.580          	0.3345         	348.84         	235.29         	118.73         	0.210          	0.0098         	0.1089         	0.000          	0.000          	108.860        	100.803        	0.000          	
2000-09-24	Maize          	21.980         	2.831          	10.912         	0.000          	8.237          	0.5699         	360.87         	334.50         	137.63         	0.245          	0.0256         	0.1648         	0.000          	0.000          	164.767        	80.348         	0.000          	
2001-09-25	Soybean        	10.119         	1.306          	2.874          	0.000          	5.940          	0.3261         	336.00         	296.64         	123.90         	0.286          	0.0129         	0.1456         	0.000          	0.000          	145.632        	140.184        	0.000          	
2002-09-28	Maize          	13.692         	2.158          	6.363          	0.000          	5.170          	0.5517         	441.33         	245.51         	128.83         	0.201          	0.0213         	0.1330         	0.000          	0.000          	132.977        	67.886         	0.000          	
