DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-05	Maize          	19.607         	2.500          	10.763         	0.000          	6.344          	0.6291         	378.59         	338.77         	185.42         	0.183          	0.0186         	0.1283         	0.000          	0.038          	128.263        	54.529         	0.000          	
1985-04-16	RyeBioenergyBS 	6.835          	1.347          	0.000          	4.939          	0.549          	0.0000         	121.50         	121.50         	79.08          	0.099          	0.0073         	0.0000         	0.082          	0.047          	82.417         	16.441         	1.669          	
1985-09-06	Soybean        	9.570          	1.232          	2.820          	0.000          	5.518          	0.3382         	364.56         	282.94         	154.56         	0.266          	0.0121         	0.1394         	0.000          	0.000          	139.408        	126.406        	0.000          	
1986-04-01	RyeBioenergyBM 	3.676          	0.830          	0.000          	2.561          	0.285          	0.0000         	58.87          	58.87          	102.64         	0.086          	0.0056         	0.0000         	0.072          	0.004          	72.430         	13.648         	2.828          	
1986-09-02	Maize          	14.896         	1.926          	8.069          	0.000          	4.900          	0.6222         	370.34         	260.27         	163.85         	0.185          	0.0165         	0.1307         	0.000          	0.000          	130.743        	53.839         	0.000          	
1987-04-16	RyeBioenergyBS 	4.077          	1.053          	0.000          	2.721          	0.302          	0.0000         	65.73          	65.73          	112.97         	0.086          	0.0068         	0.0000         	0.071          	0.016          	71.190         	14.687         	2.616          	
1987-09-04	Soybean        	6.161          	0.994          	1.634          	0.000          	3.533          	0.3162         	325.82         	188.68         	164.97         	0.183          	0.0098         	0.0900         	0.000          	0.000          	89.972         	92.784         	0.000          	
1988-04-01	RyeBioenergyBM 	3.493          	0.928          	0.000          	2.308          	0.256          	0.0000         	53.91          	53.91          	117.91         	0.080          	0.0062         	0.0000         	0.067          	0.005          	66.558         	13.555         	2.884          	
1988-09-09	Maize          	13.999         	1.881          	7.614          	0.000          	4.504          	0.6283         	406.35         	247.36         	202.61         	0.176          	0.0169         	0.1241         	0.000          	0.000          	124.114        	51.785         	0.000          	
1989-04-16	RyeBioenergyBS 	4.700          	1.098          	0.000          	3.242          	0.360          	0.0000         	74.71          	74.71          	125.05         	0.104          	0.0078         	0.0000         	0.086          	0.001          	86.423         	17.435         	2.666          	
1989-09-03	Soybean        	10.604         	1.232          	3.239          	0.000          	6.133          	0.3456         	292.04         	285.87         	162.59         	0.299          	0.0121         	0.1604         	0.000          	0.000          	160.439        	138.774        	0.000          	
1990-04-01	RyeBioenergyBM 	4.504          	1.031          	0.000          	3.125          	0.347          	0.0000         	76.96          	76.96          	106.96         	0.095          	0.0069         	0.0000         	0.079          	0.008          	78.972         	15.711         	2.527          	
1990-09-03	Maize          	20.214         	2.700          	10.649         	0.000          	6.865          	0.6080         	402.45         	335.31         	193.63         	0.199          	0.0220         	0.1362         	0.000          	0.000          	136.170        	62.524         	0.000          	
1991-04-16	RyeBioenergyBS 	6.295          	1.204          	0.000          	4.582          	0.509          	0.0000         	106.70         	106.70         	116.08         	0.101          	0.0072         	0.0000         	0.085          	0.033          	84.574         	16.601         	1.846          	
1991-09-03	Soybean        	8.251          	1.030          	2.470          	0.000          	4.750          	0.3421         	336.27         	256.03         	145.65         	0.237          	0.0101         	0.1258         	0.000          	0.000          	125.834        	111.268        	0.000          	
1992-04-01	RyeBioenergyBM 	3.722          	0.902          	0.000          	2.538          	0.282          	0.0000         	52.52          	52.52          	110.29         	0.084          	0.0060         	0.0000         	0.071          	0.005          	70.572         	13.854         	2.781          	
1992-09-07	Maize          	19.844         	2.646          	10.495         	0.000          	6.703          	0.6103         	389.08         	330.24         	172.95         	0.195          	0.0207         	0.1349         	0.000          	0.000          	134.911        	60.551         	0.000          	
1993-04-16	RyeBioenergyBS 	3.495          	0.893          	0.000          	2.342          	0.260          	0.0000         	51.80          	51.80          	113.87         	0.081          	0.0060         	0.0000         	0.068          	0.009          	67.540         	13.532         	2.884          	
1993-09-09	Soybean        	7.030          	0.989          	2.053          	0.000          	3.988          	0.3399         	386.79         	221.62         	167.49         	0.184          	0.0097         	0.0961         	0.000          	0.000          	96.116         	87.846         	0.000          	
1994-04-01	RyeBioenergyBM 	1.906          	0.624          	0.000          	1.154          	0.128          	0.0000         	27.23          	27.23          	113.36         	0.050          	0.0042         	0.0000         	0.041          	0.004          	40.941         	8.786          	3.546          	
1994-09-01	Maize          	17.476         	2.193          	9.635          	0.000          	5.648          	0.6305         	363.76         	287.04         	188.82         	0.200          	0.0181         	0.1421         	0.000          	0.000          	142.059        	57.790         	0.000          	
1995-04-16	RyeBioenergyBS 	6.561          	1.173          	0.000          	4.849          	0.539          	0.0000         	101.41         	101.41         	114.18         	0.118          	0.0076         	0.0000         	0.099          	0.009          	99.122         	18.567         	2.044          	
1995-09-07	Soybean        	7.646          	1.070          	2.236          	0.000          	4.340          	0.3400         	322.45         	222.38         	160.17         	0.229          	0.0105         	0.1205         	0.000          	0.000          	120.546        	108.461        	0.000          	
1996-04-01	RyeBioenergyBM 	1.813          	0.607          	0.000          	1.086          	0.121          	0.0000         	24.56          	24.56          	113.63         	0.052          	0.0045         	0.0000         	0.043          	0.001          	42.807         	9.251          	3.941          	
1996-09-03	Maize          	23.584         	2.877          	13.021         	0.000          	7.686          	0.6288         	389.49         	380.46         	182.49         	0.220          	0.0222         	0.1543         	0.000          	0.005          	154.335        	65.521         	0.000          	
1997-04-16	RyeBioenergyBS 	4.855          	1.162          	0.000          	3.324          	0.369          	0.0000         	79.02          	79.02          	110.41         	0.079          	0.0062         	0.0000         	0.066          	0.033          	65.862         	13.552         	1.982          	
1997-09-16	Soybean        	7.449          	1.024          	2.152          	0.000          	4.273          	0.3349         	355.79         	217.84         	176.19         	0.195          	0.0101         	0.1009         	0.000          	0.000          	100.866        	94.193         	0.000          	
1998-04-01	RyeBioenergyBM 	3.225          	0.884          	0.000          	2.107          	0.234          	0.0000         	54.18          	54.18          	102.38         	0.066          	0.0053         	0.0000         	0.055          	0.025          	54.686         	11.361         	2.595          	
1998-09-02	Maize          	17.272         	2.616          	8.649          	0.000          	6.007          	0.5901         	412.88         	291.50         	170.61         	0.196          	0.0220         	0.1324         	0.000          	0.000          	132.450        	63.427         	0.000          	
1999-04-16	RyeBioenergyBS 	6.572          	1.286          	0.000          	4.758          	0.529          	0.0000         	107.42         	107.42         	89.85          	0.103          	0.0075         	0.0000         	0.086          	0.027          	86.276         	17.050         	1.813          	
1999-09-09	Soybean        	7.466          	1.039          	2.137          	0.000          	4.290          	0.3325         	369.85         	244.18         	156.22         	0.213          	0.0102         	0.1099         	0.000          	0.000          	109.863        	103.026        	0.000          	
2000-04-01	RyeBioenergyBM 	4.927          	1.095          	0.000          	3.449          	0.383          	0.0000         	80.03          	80.03          	113.86         	0.094          	0.0067         	0.0000         	0.078          	0.011          	78.309         	15.405         	2.271          	
2000-09-05	Maize          	21.102         	2.627          	11.581         	0.000          	6.893          	0.6269         	382.63         	355.20         	174.15         	0.202          	0.0205         	0.1416         	0.000          	0.009          	141.604        	60.418         	0.000          	
2001-04-16	RyeBioenergyBS 	3.353          	0.947          	0.000          	2.165          	0.241          	0.0000         	53.64          	53.64          	104.48         	0.091          	0.0072         	0.0000         	0.076          	0.000          	75.705         	15.650         	3.497          	
2001-09-05	Soybean        	11.711         	1.424          	3.534          	0.000          	6.753          	0.3435         	348.77         	326.43         	117.38         	0.315          	0.0140         	0.1672         	0.000          	0.000          	167.210        	147.381        	0.000          	
2002-04-01	RyeBioenergyBM 	4.627          	0.885          	0.000          	3.368          	0.374          	0.0000         	72.03          	72.03          	93.07          	0.098          	0.0057         	0.0000         	0.083          	0.041          	82.748         	14.881         	2.457          	
2002-09-03	Maize          	14.610         	2.331          	7.124          	0.000          	5.156          	0.5801         	428.22         	249.31         	182.26         	0.194          	0.0219         	0.1300         	0.000          	0.000          	130.044        	63.804         	0.000          	
2003-04-16	RyeBioenergyBS 	2.942          	0.900          	0.000          	1.838          	0.204          	0.0000         	47.53          	47.53          	114.11         	0.071          	0.0061         	0.0000         	0.059          	0.008          	58.538         	12.560         	3.185          	
2003-09-06	Soybean        	10.825         	1.243          	3.314          	0.000          	6.268          	0.3459         	283.83         	282.60         	170.13         	0.301          	0.0122         	0.1615         	0.000          	0.000          	161.494        	139.510        	0.000          	
2004-04-01	RyeBioenergyBM 	3.253          	0.881          	0.000          	2.135          	0.237          	0.0000         	49.28          	49.28          	90.24          	0.080          	0.0062         	0.0000         	0.066          	0.005          	66.471         	13.549         	3.114          	
2004-08-26	Maize          	24.062         	2.850          	13.449         	0.000          	7.762          	0.6340         	365.56         	365.20         	176.41         	0.227          	0.0226         	0.1602         	0.000          	0.003          	160.198        	66.901         	0.000          	
2005-04-16	RyeBioenergyBS 	5.181          	1.136          	0.000          	3.640          	0.404          	0.0000         	78.37          	78.37          	103.18         	0.093          	0.0067         	0.0000         	0.078          	0.011          	77.777         	15.385         	2.137          	
2005-09-09	Soybean        	11.498         	1.367          	3.501          	0.000          	6.630          	0.3456         	341.01         	319.53         	153.41         	0.308          	0.0134         	0.1646         	0.000          	0.000          	164.594        	143.373        	0.000          	
2006-04-01	RyeBioenergyBM 	3.509          	0.896          	0.000          	2.352          	0.261          	0.0000         	55.58          	55.58          	89.08          	0.071          	0.0055         	0.0000         	0.059          	0.018          	59.233         	12.073         	2.519          	
2006-08-31	Maize          	21.535         	2.951          	11.390         	0.000          	7.194          	0.6129         	417.07         	363.18         	145.19         	0.227          	0.0247         	0.1564         	0.000          	0.000          	156.356        	70.535         	0.000          	
2007-04-16	RyeBioenergyBS 	5.055          	1.067          	0.000          	3.589          	0.399          	0.0000         	82.02          	82.02          	102.69         	0.094          	0.0066         	0.0000         	0.079          	0.016          	78.610         	15.312         	2.190          	
2007-09-07	Soybean        	9.367          	1.250          	2.740          	0.000          	5.376          	0.3376         	391.28         	292.15         	140.99         	0.264          	0.0123         	0.1383         	0.000          	0.000          	138.326        	126.044        	0.000          	
2008-04-01	RyeBioenergyBM 	4.052          	0.977          	0.000          	2.768          	0.308          	0.0000         	64.03          	64.01          	83.14          	0.075          	0.0056         	0.0000         	0.062          	0.027          	62.465         	12.557         	2.257          	
2008-09-01	Maize          	17.800         	2.655          	8.902          	0.000          	6.243          	0.5878         	437.79         	298.36         	164.63         	0.190          	0.0219         	0.1275         	0.000          	0.000          	127.510        	62.043         	0.000          	
2009-04-16	RyeBioenergyBS 	5.794          	1.291          	0.000          	4.053          	0.450          	0.0000         	82.09          	82.09          	108.62         	0.108          	0.0081         	0.0000         	0.090          	0.007          	90.004         	18.130         	2.221          	
2009-08-28	Soybean        	11.279         	1.401          	3.387          	0.000          	6.491          	0.3429         	324.64         	282.17         	143.28         	0.307          	0.0138         	0.1629         	0.000          	0.000          	162.902        	144.149        	0.000          	
2010-04-01	RyeBioenergyBM 	4.032          	1.084          	0.000          	2.654          	0.295          	0.0000         	57.53          	57.53          	99.05          	0.095          	0.0078         	0.0000         	0.079          	0.001          	78.608         	16.488         	2.962          	
2010-08-29	Maize          	17.278         	2.393          	9.008          	0.000          	5.877          	0.6052         	461.39         	292.96         	172.06         	0.212          	0.0230         	0.1452         	0.000          	0.000          	145.233        	66.543         	0.000          	
2011-04-16	RyeBioenergyBS 	5.876          	1.367          	0.000          	4.058          	0.451          	0.0000         	89.11          	89.11          	126.92         	0.111          	0.0089         	0.0000         	0.092          	0.008          	91.693         	19.062         	2.259          	
2011-08-25	Soybean        	8.402          	1.173          	2.428          	0.000          	4.800          	0.3359         	354.22         	232.34         	169.82         	0.234          	0.0115         	0.1214         	0.000          	0.000          	121.444        	112.306        	0.000          	
2012-04-01	RyeBioenergyBM 	7.659          	1.441          	0.000          	5.596          	0.622          	0.0000         	125.83         	125.83         	116.79         	0.112          	0.0082         	0.0000         	0.093          	0.043          	93.160         	18.561         	1.665          	
2012-08-26	Maize          	16.835         	2.445          	8.687          	0.000          	5.703          	0.6037         	434.56         	277.44         	189.46         	0.183          	0.0205         	0.1249         	0.000          	0.000          	124.911        	58.140         	0.000          	
