DATE      	CROP           	TOTAL BIOMASS  	ROOT BIOMASS   	GRAIN YIELD    	FORAGE YIELD   	AG RESIDUE     	HARVEST INDEX  	POTENTIAL TR   	ACTUAL TR      	SOIL EVAP      	TOTAL N        	ROOT N         	GRAIN N        	FORAGE N       	CUM. N STRESS  	N IN HARVEST   	N IN RESIDUE   	N CONCN FORAGE 
YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	Mg/Mg          	mm             	mm             	mm             	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	%              
1984-09-05	Soybean        	10.632         	1.239          	3.271          	0.000          	6.121          	0.3483         	323.31         	306.51         	162.75         	0.298          	0.0122         	0.1607         	0.000          	0.000          	160.651        	137.303        	0.000          	
1985-04-01	RyeBioenergyBM 	5.362          	1.194          	0.000          	3.751          	0.417          	0.0000         	88.47          	88.47          	79.14          	0.093          	0.0070         	0.0000         	0.078          	0.024          	77.609         	15.586         	2.069          	
1985-09-01	Maize          	19.268         	2.692          	9.744          	0.000          	6.831          	0.5879         	435.46         	322.23         	129.53         	0.193          	0.0212         	0.1303         	0.000          	0.000          	130.328        	62.237         	0.000          	
1986-04-16	RyeBioenergyBS 	5.170          	1.003          	0.000          	3.751          	0.417          	0.0000         	88.68          	88.68          	106.02         	0.096          	0.0062         	0.0000         	0.081          	0.019          	81.088         	15.174         	2.162          	
1986-09-02	Soybean        	7.886          	0.957          	2.386          	0.000          	4.543          	0.3444         	309.57         	240.89         	141.08         	0.229          	0.0094         	0.1225         	0.000          	0.000          	122.471        	106.707        	0.000          	
1987-04-01	RyeBioenergyBM 	2.488          	0.744          	0.000          	1.570          	0.174          	0.0000         	40.34          	40.34          	108.86         	0.064          	0.0050         	0.0000         	0.053          	0.009          	53.089         	10.946         	3.381          	
1987-09-02	Maize          	12.176         	2.094          	5.427          	0.000          	4.656          	0.5382         	392.70         	214.60         	176.52         	0.188          	0.0205         	0.1230         	0.000          	0.000          	122.971        	65.426         	0.000          	
1988-04-16	RyeBioenergyBS 	5.360          	1.188          	0.000          	3.755          	0.417          	0.0000         	84.32          	84.32          	122.15         	0.111          	0.0083         	0.0000         	0.092          	0.002          	92.246         	18.577         	2.457          	
1988-09-10	Soybean        	7.277          	0.894          	2.219          	0.000          	4.164          	0.3476         	343.66         	224.13         	180.33         	0.187          	0.0088         	0.1001         	0.000          	0.000          	100.092        	87.005         	0.000          	
1989-04-01	RyeBioenergyBM 	2.908          	0.820          	0.000          	1.879          	0.209          	0.0000         	50.99          	50.99          	122.76         	0.073          	0.0057         	0.0000         	0.060          	0.009          	60.178         	12.436         	3.203          	
